Gene = Kebab
index = 1244
Annotated 5SS: [148 518 725]
Annotated 3SS: [205 571 933]
SMsplice 5SS: [518 725]
SMsplice 3SS: [571 933]
top_k =  100
Partition function (log Z): -6.179494858329173

Sorted 5' Splice Sites (High to Low Probability):
Position 725: 0.9696707340244142
Position 518: 0.8680289201563829
Position 2146: 0.3781414253499348
Position 148: 0.16500217899827285
Position 1820: 0.06137861750794049
Position 265: 0.021306159788343423
Position 523: 0.01813524797073087
Position 1293: 0.014932109143111988
Position 1278: 0.011406188181397128
Position 1998: 0.007973805566711824
Position 1273: 0.0063749914414204115
Position 1854: 0.006015050637285336
Position 67: 0.00530309416549425
Position 1298: 0.0045422928121341
Position 2397: 0.004192065127908394
Position 512: 0.002704316688284626
Position 1598: 0.0020230466767864478
Position 269: 0.0018375841955295298
Position 152: 0.0013129283140173576
Position 729: 0.0002632172300833582
Position 65: 0.00025694806915806557
Position 1584: 0.00024134470948744142
Position 441: 0.0001752266373262888
Position 461: 0.00013050730945989573
Position 260: 6.143915557657001e-05
Position 41: 2.5774179716273544e-05
Position 120: 2.315431697460999e-05
Position 123: 1.2814220600630734e-05
Position 44: 1.0097741476330198e-05
Position 753: 5.543594159986248e-06
Position 27: 4.1666907427786776e-08
Position 6: 1.839098521288605e-08
Position 164: 2.0544771698850138e-09
Position 30: 1.3650048966108258e-09
Position 170: 3.386926261295151e-10
Position 215: 2.6643892531827208e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.7481817134956895
Position 571: 0.5078474723823113
Position 2209: 0.386241968575789
Position 574: 0.37446145220224575
Position 205: 0.15631422244025212
Position 1353: 0.13246123109166644
Position 2050: 0.05132423122232227
Position 808: 0.03652839607225457
Position 783: 0.035810810532750016
Position 1356: 0.022231492472714325
Position 829: 0.020344473941811277
Position 1932: 0.01996660531626012
Position 1978: 0.010764612880555528
Position 875: 0.008994597018312879
Position 441: 0.008476740965247241
Position 327: 0.006542224944537294
Position 2457: 0.00419206512790839
Position 213: 0.003445972620100677
Position 140: 0.002895482947055143
Position 311: 0.0028914729251671057
Position 1664: 0.002746675575465033
Position 465: 0.0019685473452523525
Position 473: 0.0013816031424131372
Position 239: 0.0012571959610964143
Position 899: 0.0009738848593777346
Position 398: 0.0009040833936541778
Position 616: 0.000893985421325079
Position 964: 0.0007370188110398122
Position 123: 0.00037223382169818944
Position 478: 0.00011681849221754368
Position 646: 9.154264208431153e-05
Position 626: 8.539974933768409e-05
Position 285: 4.064448067288099e-05
Position 65: 6.7475719283993946e-09
Position 164: 4.07610381080811e-09
Position 259: 3.7511648815394335e-09
Position 120: 1.5673876608706848e-10
Position 80: 1.506666490933359e-10
