Gene = DIP-theta
index = 1124
Annotated 5SS: [  166  6951 13105 16706 18043 18274 21827 22905 23907 25633 26191 26524]
Annotated 3SS: [ 6379 13029 16607 17896 18211 21667 22775 23771 25482 26103 26247 31442]
SMsplice 5SS: [  170  6951 16706 17193 17834 18043 18274 21827 22905 23907 25633 26191
 26524]
SMsplice 3SS: [ 6379 16607 17103 17247 17896 18211 21172 22775 22960 25482 26103 26247
 31442]
top_k =  100
Partition function (log Z): 6.750350382912856

Sorted 5' Splice Sites (High to Low Probability):
Position 23907: 0.9999999999999989
Position 16706: 0.9995040037440184
Position 22905: 0.9868346112012029
Position 21827: 0.9732530307959706
Position 26191: 0.9582797494599344
Position 17834: 0.9417654342018502
Position 18274: 0.8896422478782081
Position 6951: 0.875484821961021
Position 18043: 0.8579756398909555
Position 26524: 0.8184332105376511
Position 25633: 0.7232881927226056
Position 17193: 0.7151586649657455
Position 170: 0.5724841530578686
Position 17354: 0.46347346287547236
Position 19460: 0.4525463015446044
Position 18717: 0.3851813684473878
Position 166: 0.38325854017247085
Position 23355: 0.13937624409979396
Position 17505: 0.12040816523046331
Position 23453: 0.11434328576235364
Position 6223: 0.1043973279093973
Position 17397: 0.0864617035369736
Position 13105: 0.08205807242096297
Position 527: 0.04414384569230423
Position 18106: 0.041409831201677794
Position 26196: 0.027112358943404094
Position 19096: 0.025958148983081762
Position 6219: 0.023282077326046445
Position 4018: 0.021623159490595
Position 25891: 0.016890444732140082
Position 18557: 0.008072967916443864
Position 18048: 0.006881472988476816
Position 17024: 0.004900356158184721
Position 18299: 0.003878450619719121
Position 18020: 0.0014926482737787398
Position 18015: 0.001098345632670679
Position 16652: 0.00048370032680641233
Position 18294: 4.872253489076965e-05
Position 893: 3.560630145854384e-05
Position 781: 2.5708522094415578e-05
Position 472: 1.5270764466485104e-05
Position 252: 1.5145519999614386e-05
Position 311: 7.630295555226197e-06
Position 797: 4.897113684881513e-06
Position 862: 4.869436835448373e-06
Position 524: 4.333123259584263e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 31442: 0.9981637609579386
Position 16607: 0.9952497263709007
Position 17896: 0.9907278765790308
Position 22775: 0.9785962029237415
Position 17247: 0.9736691510154474
Position 21172: 0.9732530307959701
Position 6379: 0.8190860350922319
Position 26103: 0.7665265197554826
Position 26247: 0.7647059071485118
Position 22960: 0.7329449073020622
Position 18211: 0.6921630317122713
Position 25482: 0.6465948575749769
Position 17103: 0.4266038573673035
Position 23771: 0.40767398097676094
Position 16817: 0.31836072542514066
Position 18415: 0.293467468656699
Position 17668: 0.24998098844972894
Position 18170: 0.2228997067697036
Position 25706: 0.22001833881349286
Position 18801: 0.216458382702464
Position 19184: 0.211601062020838
Position 6131: 0.1840781921042327
Position 17522: 0.15686367532472814
Position 12457: 0.06407604953265694
Position 17396: 0.054056258931959866
Position 17425: 0.05225298400900022
Position 17562: 0.050222512995402646
Position 17480: 0.05019849494002165
Position 26311: 0.045368097217313254
Position 22971: 0.043371058409457215
Position 23203: 0.04118846305784144
Position 18341: 0.04032688053816444
Position 24928: 0.029595426544684472
Position 25173: 0.02746169598959259
Position 3785: 0.016669743875027346
Position 23415: 0.015375731317228202
Position 22241: 0.015005794278105888
Position 24741: 0.011910054164577143
Position 11769: 0.011736145314519447
Position 26064: 0.00992861204725126
Position 24225: 0.008913652457737248
Position 25854: 0.007904912068679467
Position 22510: 0.006398002798151785
Position 11277: 0.006245877573786578
Position 18685: 0.006030446312148998
Position 26266: 0.005055951152700777
Position 15776: 0.004750273629096944
Position 3266: 0.0035950708885277346
Position 1319: 0.0013583447270399153
Position 24614: 0.0011077175709230697
Position 17307: 0.00045813320135886903
Position 26964: 0.0003848087957898414
Position 26742: 0.00012610820453306048
Position 27029: 0.00011815832601073812
Position 26900: 7.785414646709896e-05
Position 26695: 4.152345907190277e-05
