Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  100
Partition function (log Z): -4.2987231690097385

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9898275436415517
Position 2414: 0.9745795639905735
Position 6856: 0.2546160376120125
Position 1823: 0.12089053347611331
Position 5290: 0.09287580535750523
Position 10796: 0.08443249019602782
Position 3566: 0.06622030182050953
Position 6868: 0.03667952974336551
Position 3573: 0.03500686514953596
Position 90: 0.033504759446407704
Position 6692: 0.02088142042510828
Position 2132: 0.015447244793332527
Position 1872: 0.01503559981430872
Position 1457: 0.01188906607210142
Position 4539: 0.008646623996803932
Position 1765: 0.007326620894656317
Position 6883: 0.006455011192630278
Position 3384: 0.006181512165600436
Position 915: 0.00459804245013492
Position 741: 0.003294790228625528
Position 208: 0.003269050055570474
Position 482: 0.0030389174816090295
Position 1906: 0.002376537275891209
Position 416: 0.001616360305670004
Position 736: 0.0009129205855639902
Position 231: 0.00046926763667555423
Position 2968: 0.0004684706264948402
Position 1192: 0.00046385034781062196
Position 3404: 0.00045778072471420767
Position 661: 0.00028291268598139616
Position 909: 0.0002718137961370105
Position 108: 0.00022424498607003424
Position 2918: 0.00012171188566211847
Position 103: 0.00011933880646437885
Position 705: 0.00011226410178334019
Position 147: 2.685035477215071e-05
Position 2451: 7.204311520397346e-07
Position 1718: 2.9120650215983114e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9985757721451392
Position 2051: 0.9088993663244865
Position 6562: 0.2523322009939225
Position 1265: 0.11826941470975255
Position 3447: 0.05684891388288482
Position 10859: 0.04227814758912095
Position 10846: 0.042154342606906835
Position 3340: 0.03956487319801216
Position 5132: 0.03508123372186871
Position 1671: 0.030853855307780436
Position 4382: 0.027314494468506853
Position 5175: 0.026112190445812103
Position 2017: 0.02582836447170422
Position 1399: 0.024137126943389958
Position 6356: 0.022240226219961638
Position 6763: 0.020291662086657825
Position 6730: 0.01669518429930542
Position 4788: 0.01313637333565293
Position 3481: 0.010338454188652127
Position 1282: 0.009446664317652289
Position 807: 0.009033172692326055
Position 6617: 0.008334892478426522
Position 829: 0.007571009995530909
Position 1269: 0.006633839895932339
Position 1630: 0.0062195986484718385
Position 285: 0.006202514546159156
Position 966: 0.005117865981038675
Position 972: 0.0036038886777444833
Position 293: 0.0033798076793691368
Position 1876: 0.0032472354346695115
Position 1618: 0.003153565978486615
Position 2119: 0.0028846562095433117
Position 1000: 0.0025325943171471887
Position 1927: 0.001861865277350405
Position 304: 0.0017327598872017775
Position 256: 0.0014493414537139302
Position 147: 0.001431071826723376
Position 1301: 0.0009630261710126036
Position 1160: 0.0009021392238754752
Position 3345: 0.0008725909131099219
Position 1200: 0.0008283237707550806
Position 631: 0.000793235548982608
Position 161: 0.0007156003755441989
Position 366: 0.0006406037608856605
Position 547: 0.0005652553635519361
Position 2518: 0.0004494153244042799
Position 522: 0.00033851717507114474
Position 213: 0.00021509355087507114
Position 2700: 0.0001738613071939346
Position 1802: 0.00012090314664557426
Position 2796: 0.00012014074561720852
Position 2757: 6.397472311484445e-05
Position 2589: 3.8587978018147244e-05
Position 2495: 2.536825053730915e-05
Position 394: 2.3188302352827513e-06
Position 661: 2.079473589899057e-06
Position 332: 1.9663351143546733e-06
Position 220: 1.1215562889273234e-06
