Gene = Akap200
index = 16
Annotated 5SS: [  197 11404 11864 13773]
Annotated 3SS: [11183 11467 11924 14590]
SMsplice 5SS: [  197 11404 11864 12378]
SMsplice 3SS: [11183 11467 11924 14590]
top_k =  100
Partition function (log Z): -0.7169071997618499

Sorted 5' Splice Sites (High to Low Probability):
Position 11864: 0.9917861349965843
Position 11404: 0.9880955213616687
Position 197: 0.8000215411105771
Position 12378: 0.6139797283978469
Position 15220: 0.30392801882568177
Position 156: 0.19296214929847216
Position 13773: 0.13605985053526776
Position 3360: 0.10710567954040401
Position 8623: 0.09884982563023013
Position 2929: 0.06688216524568225
Position 2493: 0.05208491377837642
Position 11604: 0.035440037503580345
Position 12563: 0.026530015956513584
Position 12435: 0.013029715815796645
Position 11398: 0.01177226318843367
Position 14663: 0.01091157697790527
Position 2811: 0.006375251179810296
Position 12048: 0.00600112617102222
Position 15178: 0.004373039718618891
Position 308: 0.002202706051533887
Position 2497: 0.001999838627513561
Position 14763: 0.001474891009291255
Position 2644: 0.000926721947640733
Position 528: 0.000670551724780059
Position 15526: 0.0006662096871757745
Position 12445: 0.00031730150390215376
Position 2628: 0.0002917724169736311
Position 160: 0.00020251177492805957
Position 304: 0.00018272386585097716
Position 938: 2.0422980938537103e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11183: 1.0000000000000002
Position 11467: 0.9851251807999227
Position 14590: 0.9371021814901724
Position 11924: 0.6217281068980745
Position 15299: 0.3083010585443005
Position 2999: 0.0805401315816582
Position 2545: 0.07745635973286955
Position 11941: 0.0769832172277123
Position 8542: 0.07657860643542236
Position 12629: 0.05804884069537615
Position 1873: 0.04819752719516647
Position 11707: 0.030871920978286206
Position 15038: 0.02910224854140774
Position 8317: 0.02227121919480773
Position 13506: 0.02018751806010935
Position 14892: 0.018966822106990057
Position 3145: 0.014556971574329882
Position 12477: 0.013485202265063513
Position 12664: 0.013457401938585063
Position 11473: 0.009121989551961307
Position 2473: 0.0069390688132391146
Position 12507: 0.006074583383592464
Position 13707: 0.004177073606561791
Position 13172: 0.0038159421575344804
Position 11688: 0.002160786890288965
Position 1012: 0.0021249120372804713
Position 2321: 0.0021139786089377694
Position 11521: 0.0013845728789997251
Position 12445: 0.0008453712655210947
Position 11627: 0.0008394366267633244
Position 15603: 0.0006662096871757745
Position 11704: 0.0006458721530026167
Position 11504: 0.0006317725932849138
Position 11662: 0.00036853221613477157
Position 11531: 0.00016424732753761307
Position 11985: 4.9715174206175914e-05
Position 11957: 4.4389290396587824e-05
Position 11996: 6.683914489660775e-06
Position 12237: 5.4735750459641196e-06
Position 12048: 2.9073563354216975e-06
Position 12132: 1.7245445570989185e-07
