Gene = nompC
index = 1820
Annotated 5SS: [ 1030  2339  5982  7464  9086 10196 10722 11079 12565 13163 13438 14206
 14679 16613 17585 18218]
Annotated 3SS: [ 2236  5879  7346  8992  9981 10425 10775 11136 12625 13230 13511 14591
 16382 17455 18108 18573]
SMsplice 5SS: [ 1030  2339  5817  5982  9086 10196 10722 11079 12565 13163 13438 14206
 14679 18792]
SMsplice 3SS: [ 2236  5254  5879  8992  9981 10425 10775 11136 12625 13230 13511 14591
 18573 18910]
top_k =  100
Partition function (log Z): 39.267301409858604

Sorted 5' Splice Sites (High to Low Probability):
Position 11079: 0.9999284159230598
Position 9086: 0.9998552920625848
Position 10196: 0.9987492759140864
Position 13163: 0.9968508062594204
Position 2339: 0.9929387954385638
Position 12565: 0.9911686029395318
Position 14206: 0.9791964856857781
Position 18792: 0.8797200803280996
Position 10722: 0.8718130835366433
Position 5982: 0.8530475929553885
Position 14679: 0.8003038709859317
Position 13438: 0.7295123623080475
Position 1030: 0.6724739604484448
Position 5817: 0.5453306519228459
Position 5690: 0.43129184265528775
Position 7464: 0.38024747640231393
Position 13761: 0.33012040364735235
Position 13417: 0.25621252340563805
Position 19284: 0.25576521743408615
Position 1169: 0.20661924439724788
Position 6319: 0.19431758743460553
Position 10726: 0.12394103913627734
Position 5647: 0.10017900210060565
Position 11257: 0.09083126361309805
Position 9369: 0.09025861189500427
Position 7865: 0.08298683510991191
Position 2146: 0.07171393080345909
Position 9783: 0.06640035975429326
Position 969: 0.06569632542189453
Position 5404: 0.053437310808942345
Position 9405: 0.04585297563842686
Position 9490: 0.033625238658038493
Position 7784: 0.02547944251133137
Position 13635: 0.02493692684609672
Position 9538: 0.022426430465755563
Position 1217: 0.013963481171717704
Position 11366: 0.012886544489054342
Position 9453: 0.0124789207270306
Position 16613: 0.012047098121477
Position 6310: 0.011659646778692034
Position 11314: 0.010025175396844287
Position 13754: 0.009998605964311005
Position 1618: 0.008805791525027641
Position 9443: 0.007513545044468738
Position 13649: 0.007004466900565395
Position 13658: 0.00673525659336735
Position 13440: 0.006182770834028957
Position 1893: 0.005886328404390648
Position 11225: 0.005264729855758176
Position 2517: 0.004828501864886296
Position 16010: 0.004602118219540001
Position 13402: 0.004316890195486811
Position 1757: 0.004024413025822147
Position 13875: 0.003962632555555689
Position 15521: 0.0037796177728780162
Position 4475: 0.003755390003570855
Position 5083: 0.003618088405531453
Position 10704: 0.003538326530895814
Position 9751: 0.0035067881988533113
Position 2916: 0.003345370563170104
Position 13442: 0.0030362840625062044
Position 5387: 0.0029740932545268333
Position 67: 0.002870486280680894
Position 11995: 0.002423184911332189
Position 2113: 0.0023874950383524053
Position 300: 0.002192986001660007
Position 28: 0.002182632758649158
Position 2640: 0.0021825774490593767
Position 5558: 0.0020920108459560965
Position 703: 0.0019439212705214665
Position 421: 0.0019205847249386587
Position 302: 0.0019187482644337673
Position 304: 0.001572522326036614
Position 3694: 0.0014494907803858797
Position 3345: 0.001333009249784484
Position 298: 0.001210656823352034
Position 686: 0.0011618145932372024
Position 501: 0.0011175780444385478
Position 3966: 0.0010491447855706074
Position 1180: 0.000994521643876053
Position 1089: 0.0008577006716894186
Position 10882: 0.0008201107008802023
Position 10571: 0.0008177674242530347
Position 11188: 0.0007278688130533975
Position 377: 0.0007273170913675886
Position 364: 0.0006678606712221147
Position 904: 0.0006398813762689894
Position 393: 0.0006349145823554652
Position 9216: 0.0006229114366583171
Position 982: 0.0006054571929544617
Position 10561: 0.0005629135967139597
Position 13148: 0.0005594520546181351
Position 13420: 0.000505574317777965
Position 12828: 0.00047757949226888153
Position 4335: 0.0003361990718919709
Position 268: 0.00032699711106476555
Position 220: 0.00029283226302689056
Position 276: 0.0002883800825937632
Position 414: 0.00023005059993205643
Position 10710: 0.00017778400312100677
Position 13314: 0.00016742346743086332
Position 9090: 0.00014470793740845137
Position 13097: 0.00013649641002922775
Position 88: 0.00011287903893336264
Position 10200: 9.098662350898126e-05
Position 12979: 7.421243085410664e-05
Position 545: 3.274723802579049e-05
Position 11083: 3.158636808247947e-05
Position 13625: 1.783439656117253e-05
Position 11066: 1.767993726374092e-05
Position 13618: 1.4554862487839979e-05
Position 324: 1.395178132277957e-05
Position 294: 1.2145325959053516e-05
Position 10928: 1.0999165154242757e-05
Position 308: 1.0256232740530395e-05
Position 360: 8.508152390695209e-06
Position 1206: 5.5627298626260906e-06
Position 13360: 3.555368151596603e-06
Position 211: 5.74577502584374e-07
Position 328: 5.62069994273993e-07
Position 10911: 4.723999459524822e-07
Position 13375: 3.2919036207127066e-07
Position 13365: 3.182274878695365e-07
Position 11659: 3.487237070247543e-09
Position 10949: 1.062478794921681e-09
Position 11209: 8.171369925312124e-12
Position 11280: 5.537173466304393e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13230: 0.9999839931419667
Position 13511: 0.9999400159899533
Position 2236: 0.9988119257217034
Position 11136: 0.997545500003154
Position 10775: 0.9958192943119151
Position 10425: 0.9957239348297474
Position 5879: 0.9907624463017864
Position 8992: 0.9821332764394963
Position 18910: 0.9288843476968199
Position 18573: 0.9208754900520573
Position 5254: 0.9022987130206912
Position 9981: 0.8900123265906391
Position 12625: 0.8752191982426231
Position 14591: 0.7707075828692787
Position 7346: 0.46619839307229943
Position 9286: 0.36399319333624586
Position 13818: 0.26189344242380624
Position 19344: 0.25576521743408615
Position 5754: 0.22554474338712874
Position 12718: 0.11169534953685935
Position 11479: 0.11083718729651931
Position 13985: 0.04470362103088226
Position 13725: 0.038709039599078475
Position 14515: 0.029559689502524307
Position 6050: 0.024949296389113147
Position 1955: 0.021704569354959513
Position 6032: 0.02074360169942966
Position 16725: 0.019996798271055265
Position 1259: 0.019078836209174124
Position 4875: 0.01689653340094412
Position 7573: 0.016850309439399608
Position 13949: 0.014886415434858039
Position 14846: 0.0127181283813178
Position 1287: 0.011895328390467693
Position 15797: 0.011619095592301665
Position 7998: 0.009576274702349319
Position 6600: 0.00950351621139191
Position 6227: 0.009256244071368889
Position 9141: 0.008021415537342936
Position 9452: 0.007599561638762562
Position 11340: 0.0075394288905443144
Position 1379: 0.0070988903411856735
Position 1852: 0.006842568456833082
Position 12048: 0.00521444197969237
Position 1324: 0.005176403541416198
Position 9216: 0.004922856832461421
Position 6172: 0.004568380521415277
Position 2779: 0.003492085456953404
Position 12690: 0.0033888364624077324
Position 5495: 0.0032370707166702022
Position 10788: 0.0031832831146639184
Position 9193: 0.002957406080345237
Position 3463: 0.0029482650382342897
Position 6117: 0.0029350071183036836
Position 10622: 0.002542290057823274
Position 9323: 0.0025302693522912733
Position 4394: 0.0022824105298550374
Position 10295: 0.0021420170299103554
Position 15239: 0.0020948017753158214
Position 15329: 0.0020926223036771678
Position 13913: 0.0020434367128460296
Position 545: 0.0019959394084915166
Position 3877: 0.0013595490733300055
Position 618: 0.0011991578059183305
Position 6154: 0.001195748953506848
Position 2205: 0.0011834841867690554
Position 9171: 0.000896958060349247
Position 2852: 0.0008299685469356073
Position 10949: 0.0008099994911368876
Position 1044: 0.000752299359561523
Position 10298: 0.0006875361072082252
Position 15235: 0.0006731506844146551
Position 10800: 0.0006054830711528086
Position 9152: 0.00038562026660940874
Position 9146: 0.0003527784322922752
Position 15403: 0.00033848848598811137
Position 14454: 0.00026295931426657067
Position 1508: 0.0002585364634534503
Position 15303: 0.00023449302914208342
Position 2952: 0.00015557488316446903
Position 3231: 0.00015062567839764878
Position 324: 0.00012806251745464429
Position 14402: 5.5880603960889113e-05
Position 14392: 3.601901903121562e-05
Position 14356: 1.9809084697567163e-05
Position 14330: 1.6439717769947045e-05
Position 14649: 1.1506823495103012e-05
Position 6142: 1.1480330789252178e-05
Position 14640: 6.694471419675258e-06
Position 7022: 5.454098607350865e-07
