Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  100
Partition function (log Z): -6.119199063824319

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.949813269032556
Position 849: 0.0796642148956487
Position 323: 0.02041027905711255
Position 337: 0.017924686288561965
Position 842: 0.013471858180085223
Position 777: 0.006091234436051983
Position 46: 0.0031501810664578828
Position 286: 0.002511184758639343
Position 316: 0.0011312612365704997
Position 662: 0.000273351665028916
Position 163: 0.00027229641092560566
Position 344: 0.0001686273818845293
Position 296: 0.0001601282298550678
Position 576: 0.0001277950896281231
Position 30: 0.000116520300162702
Position 587: 0.00010560149262385708
Position 404: 9.873246242454106e-05
Position 140: 8.087743102722626e-05
Position 681: 5.649628038288904e-05
Position 244: 4.812338712616622e-05
Position 873: 1.8986206556001515e-05
Position 867: 1.708942457526284e-05
Position 552: 1.461457704071208e-05
Position 865: 4.917663692416011e-06
Position 62: 1.9508916262390964e-06
Position 150: 7.054460226725167e-07
Position 19: 1.5000010840373406e-07
Position 224: 3.321558635065629e-08
Position 167: 2.3270787629898118e-08
Position 115: 1.52953418726288e-08
Position 3: 1.1516161249958649e-08
Position 200: 6.118260221287732e-10
Position 217: 4.005474974806132e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.9738575222267742
Position 903: 0.0939501636224885
Position 353: 0.016133993811494787
Position 917: 0.008784373505757264
Position 455: 0.0009288988024801942
Position 484: 0.0007403538209905013
Position 420: 0.00030565590240847195
Position 404: 0.00020877634502063075
Position 458: 0.00016770871057914945
Position 115: 0.0001391262870660679
Position 412: 0.0001253182858332288
Position 394: 7.244833139211549e-05
Position 487: 7.040403195133707e-05
Position 136: 5.705007928190851e-05
Position 601: 4.946325009076932e-05
Position 180: 4.727679220943175e-05
Position 542: 3.76912895586499e-05
Position 103: 3.364731846394278e-05
Position 838: 1.6463778003056596e-05
Position 238: 2.5814219054707624e-06
Position 92: 1.9624603333364146e-06
Position 150: 1.569344038939099e-06
Position 244: 1.4321107362435647e-06
Position 241: 7.834722273410713e-07
Position 163: 3.4828365557888954e-07
Position 208: 7.148599437931538e-08
Position 214: 5.452499935375233e-08
Position 286: 4.770465167918042e-08
Position 250: 3.060223915204413e-08
