Gene = Pex19
index = 1369
Annotated 5SS: [ 305 2089 2290 2660 2890]
Annotated 3SS: [1865 2171 2355 2725 2946]
SMsplice 5SS: [ 305 2089 2290 2660 2890]
SMsplice 3SS: [1865 2171 2355 2725 2995]
top_k =  100
Partition function (log Z): 0.8404067572406471

Sorted 5' Splice Sites (High to Low Probability):
Position 2890: 0.9860977449331798
Position 2290: 0.9785247975057995
Position 2660: 0.9695815974367561
Position 305: 0.844183038708838
Position 2089: 0.7710941807699224
Position 425: 0.04955668315311302
Position 715: 0.047107201578859455
Position 933: 0.014157793399974769
Position 731: 0.013983075158466805
Position 1295: 0.01377915264476095
Position 2640: 0.005932587458403989
Position 1930: 0.0030401240972537354
Position 3187: 0.002866212452827433
Position 2635: 0.002831749370895831
Position 261: 0.0026109051124532587
Position 649: 0.002070037603283725
Position 706: 0.0008663866308453686
Position 2947: 0.0006096492494266209
Position 3364: 0.00023816228287928932
Position 3218: 0.0002293125644637167
Position 2574: 0.00018274231953033032
Position 2542: 6.64629523489781e-05
Position 621: 2.6572528138076467e-05
Position 175: 2.5125001462168993e-05
Position 423: 1.9981466999910968e-05
Position 220: 1.6319707835937e-05
Position 222: 1.5317306116862703e-05
Position 662: 1.5041428091922444e-05
Position 615: 1.2681218589591814e-05
Position 365: 4.968378349928998e-06
Position 642: 2.040032791123148e-06
Position 466: 1.2691139646572644e-06
Position 504: 1.158975098272542e-06
Position 156: 1.0993421768720152e-06
Position 185: 1.0598112603715235e-06
Position 198: 1.0376285074319982e-06
Position 2842: 7.530579813486186e-07
Position 232: 4.7257450500285046e-07
Position 2833: 4.47177818926636e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2725: 0.9949880980621811
Position 2355: 0.9448300772722626
Position 2171: 0.9302399390279755
Position 2995: 0.8137903384301071
Position 1865: 0.33597554697916704
Position 783: 0.28306444350263793
Position 2946: 0.16376537610464267
Position 709: 0.06232297465922298
Position 1592: 0.04959854128287964
Position 1814: 0.03708627447644706
Position 813: 0.020493510266338565
Position 1190: 0.01279626792310518
Position 2362: 0.012392713132715238
Position 1890: 0.011015429401865501
Position 1443: 0.007461684992598788
Position 2563: 0.006891898256172807
Position 2956: 0.005488516371533208
Position 628: 0.003917931206527512
Position 3259: 0.0037146372496449317
Position 580: 0.0027400118769252387
Position 676: 0.0019155875798354829
Position 3028: 0.0012667613213993597
Position 3417: 0.0007143122948542212
Position 3380: 0.0005708001971899999
Position 2959: 0.0005110747881306314
Position 543: 0.0005073588346752467
Position 849: 0.0003517065439545916
Position 1569: 0.0003262991258365348
Position 394: 0.0002959805236626256
Position 611: 0.0002846344251423715
Position 2779: 0.00021557443181732886
Position 3343: 0.00015800392884338533
Position 3377: 6.263766368024422e-05
