Gene = stai
index = 1895
Annotated 5SS: [20834 21567 21814 22034 22477]
Annotated 3SS: [21396 21627 21886 22320 22600]
SMsplice 5SS: [  173  1422 21567 21814 22034 22477]
SMsplice 3SS: [ 1316 21396 21627 21886 22320 22600]
top_k =  100
Partition function (log Z): 6.04400091192032

Sorted 5' Splice Sites (High to Low Probability):
Position 1422: 1.0000000000000016
Position 21814: 0.9997241137458606
Position 21567: 0.9992366524761633
Position 22034: 0.9712709358588657
Position 173: 0.8581632325591426
Position 22477: 0.7167301550708967
Position 22540: 0.05295159810243277
Position 22247: 0.05000315835207424
Position 401: 0.03758607558299178
Position 516: 0.0197596735615123
Position 340: 0.01966665497717111
Position 98: 0.01891619202727179
Position 22233: 0.01623335716732257
Position 22087: 0.015178676772510174
Position 567: 0.012337641104740466
Position 22521: 0.010821974556294937
Position 22465: 0.009925948825137339
Position 22737: 0.008151938895713834
Position 35: 0.006233213331864878
Position 707: 0.0058246821916934635
Position 65: 0.005107043627489632
Position 22527: 0.004391678066028809
Position 372: 0.003143023028591056
Position 569: 0.003053386803226198
Position 344: 0.0029162036646425103
Position 23341: 0.0027663640862713957
Position 571: 0.0025836469133135817
Position 22413: 0.0025736206075634652
Position 747: 0.0022941434103098367
Position 318: 0.0020721190849481317
Position 22481: 0.00161544243610101
Position 23626: 0.0012480311178939927
Position 23860: 0.000847710793606847
Position 22264: 0.0008047793407226216
Position 24123: 0.0007882453999166799
Position 22483: 0.0007604538598485526
Position 109: 0.00034306813109135265
Position 22091: 0.0003355426712053388
Position 22222: 0.0002974674780048792
Position 22012: 0.00014996202551505514
Position 22974: 0.0001252802538564233
Position 22057: 9.217801379125184e-05
Position 22237: 6.452704616743877e-05
Position 21843: 5.284768201309885e-05
Position 22038: 4.06141026943241e-05
Position 22073: 2.7019500820395856e-05
Position 21967: 1.2705680382357018e-05
Position 22125: 4.052498738481818e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 21396: 1.0000000000000018
Position 22600: 0.9655192377278039
Position 21886: 0.9347567478912002
Position 21627: 0.9006954358341158
Position 1316: 0.830048455274092
Position 22320: 0.7965324258694663
Position 21634: 0.08327638913092907
Position 1023: 0.08289027413355082
Position 1253: 0.0601147237426855
Position 22353: 0.03597494319470942
Position 21898: 0.03529586246849815
Position 22115: 0.02744164609169969
Position 22084: 0.027163726904897316
Position 21863: 0.02466276141718861
Position 21637: 0.012372175174390636
Position 688: 0.008959297508636214
Position 650: 0.008306332977069142
Position 162: 0.004481227298038167
Position 23960: 0.004068050620587128
Position 22796: 0.003511308205698475
Position 172: 0.0034731596962977096
Position 22125: 0.0029615328386936464
Position 21729: 0.0028815613385547055
Position 23679: 0.0019224740548478367
Position 948: 0.0017265293696316281
Position 24173: 0.0015904206551605434
Position 21931: 0.0014625568351322642
Position 22841: 0.0013275963930224326
Position 23464: 0.0010604597409693685
Position 21910: 0.0007576653346443486
Position 22530: 0.0005709871020350525
Position 22233: 0.0003152010779966148
Position 22377: 0.00028147229996670713
Position 22800: 0.00017401323845905916
Position 22866: 0.00014796738465789385
Position 22214: 0.00012925512635032267
Position 23024: 0.0001252802538564233
Position 21934: 0.00011741744759594684
Position 21937: 8.040559002106556e-05
Position 22237: 5.005524126590739e-05
