Gene = nop5
index = 1821
Annotated 5SS: [1403]
Annotated 3SS: [1580]
SMsplice 5SS: [1403]
SMsplice 3SS: [1580]
top_k =  100
Partition function (log Z): -5.089916345506927

Sorted 5' Splice Sites (High to Low Probability):
Position 1403: 0.9888221423514604
Position 333: 0.11173151935564103
Position 692: 0.027878545989475298
Position 1862: 0.021236415821586543
Position 901: 0.014075951017070692
Position 697: 0.013056584879658434
Position 1520: 0.005679909007986854
Position 532: 0.005501143429108335
Position 947: 0.005219937320016337
Position 1842: 0.00476449127034214
Position 444: 0.004093725233540241
Position 862: 0.0030737864882240634
Position 834: 0.002242177368596652
Position 905: 0.0017436876861006922
Position 449: 0.001634809944011209
Position 50: 0.0012808032085311022
Position 204: 0.001068276943897635
Position 1908: 0.0008348701018988878
Position 1903: 0.0006467281195096625
Position 1388: 0.0006405169376377393
Position 761: 0.0006034843732099295
Position 1866: 0.000502136756090602
Position 1431: 0.0003669093435418519
Position 1379: 0.0003124746457424583
Position 1827: 0.0003091093627304658
Position 1145: 6.138017756575625e-06
Position 440: 5.286527912030119e-06
Position 520: 2.601437338727534e-06
Position 1173: 2.4429785244424046e-06
Position 556: 1.6244315768627217e-06
Position 381: 7.992014846883256e-07
Position 765: 4.3372107812494227e-07
Position 1150: 3.588194827889313e-07
Position 81: 3.2349928597741165e-07
Position 386: 3.097076179556377e-07
Position 321: 3.069236394587221e-07
Position 55: 2.647929361678101e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1580: 0.9635896019263234
Position 996: 0.06938142220737523
Position 962: 0.03180710039341706
Position 1169: 0.029945052548435627
Position 1462: 0.021143344067764483
Position 752: 0.01927523579504755
Position 1958: 0.013619050242857682
Position 1603: 0.013323790354451966
Position 1941: 0.010700445901692817
Position 386: 0.00874215900915529
Position 626: 0.007255419741672157
Position 1551: 0.005053146249070633
Position 500: 0.00405245149185618
Position 1913: 0.003863434404312309
Position 1124: 0.002185607222557587
Position 605: 0.0017064843637932545
Position 819: 0.0015616163859127961
Position 449: 0.0014932468444760008
Position 632: 0.0013320385064122524
Position 120: 0.0012770946167178817
Position 497: 0.001179891379108004
Position 584: 0.0009924493597040511
Position 1484: 0.0008598985676954201
Position 816: 0.000838876242690224
Position 1662: 0.0006692994273499149
Position 1531: 0.0004980126486118935
Position 1584: 0.0004163524404445866
Position 423: 0.0003412204657677156
Position 1908: 0.0002111667170043135
Position 1659: 9.949327181435886e-06
Position 1629: 8.414573097189928e-06
Position 1632: 7.753592286535701e-06
