Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  100
Partition function (log Z): 74.07745653252417

Sorted 5' Splice Sites (High to Low Probability):
Position 11293: 1.0000000000000284
Position 27283: 0.9999740351747493
Position 30840: 0.9989712308032986
Position 33278: 0.9967363634946171
Position 34365: 0.9956480212334011
Position 27123: 0.9954892359248646
Position 25939: 0.994412812286465
Position 33127: 0.9934887318163775
Position 25345: 0.9917885441203139
Position 27747: 0.9894740647236748
Position 34077: 0.9860717555112086
Position 24436: 0.9847380622823121
Position 31779: 0.9830649127411987
Position 31621: 0.9828581249005078
Position 34573: 0.9568905154202116
Position 29567: 0.9393286685183755
Position 31981: 0.9235271063326316
Position 32264: 0.9204318081739358
Position 26211: 0.8453048292617551
Position 24797: 0.6819606364795603
Position 25624: 0.6715767500373692
Position 491: 0.49796382632192654
Position 33600: 0.49382787716672405
Position 25707: 0.29949257839503496
Position 227: 0.2736272707002739
Position 24831: 0.21755391063121046
Position 279: 0.1257081377347216
Position 26818: 0.11312636475187395
Position 24805: 0.08070555916853583
Position 32215: 0.055041457330044216
Position 292: 0.05359556287371254
Position 146: 0.049105202369389
Position 30570: 0.036052433634883245
Position 26843: 0.032524405161299605
Position 29610: 0.023949050082705963
Position 25628: 0.022975203233569323
Position 26634: 0.022672392529513866
Position 26945: 0.022670165299658013
Position 29571: 0.015995708267119275
Position 34582: 0.015652935182290273
Position 26585: 0.015099273392170584
Position 31626: 0.012454357247903383
Position 26356: 0.010656618933425864
Position 27924: 0.00915968230561626
Position 33732: 0.006659700327202223
Position 34828: 0.00635068131233155
Position 31997: 0.005969907833835222
Position 34081: 0.005412899666359565
Position 29838: 0.005213933666472124
Position 31251: 0.004346433219453092
Position 26897: 0.004089026244967416
Position 25863: 0.00407670232779058
Position 34070: 0.00385898610509701
Position 31956: 0.0034827611196718657
Position 26629: 0.0034215701940511706
Position 33137: 0.0032750617845722935
Position 33347: 0.0029907723159273546
Position 33921: 0.002847521444590354
Position 27074: 0.0023195091201160486
Position 32451: 0.001971734785134751
Position 34382: 0.0014646010235110653
Position 25360: 0.0014501900734162495
Position 34614: 0.0014393075780157415
Position 25635: 0.001330393536344936
Position 27096: 0.0012405908101185599
Position 34845: 0.0011956770854332653
Position 31985: 0.0011311482035155683
Position 32398: 0.0008050807820162403
Position 25906: 0.0007564737043188344
Position 35306: 0.0006711649647345162
Position 31960: 0.0005459477994313874
Position 27127: 0.000423578706492733
Position 32577: 0.00041761909198488617
Position 34229: 0.0004062665964198255
Position 30870: 0.00034229649031213705
Position 25255: 0.0003395279597080436
Position 25593: 0.00026951413290965143
Position 27481: 0.0002408003971461738
Position 27466: 0.00022027168540489557
Position 31987: 0.00021602094461106025
Position 27443: 0.0001751423251726994
Position 31562: 0.00015653803599813054
Position 34063: 0.00011843414240549527
Position 30844: 7.064770317244343e-05
Position 25605: 6.80843545300199e-05
Position 25704: 5.3342487397314584e-05
Position 31424: 5.0688397523754914e-05
Position 26242: 5.035382365339566e-05
Position 25806: 5.028481525660794e-05
Position 26167: 4.468782997707224e-05
Position 30851: 4.332081989944618e-05
Position 34026: 4.2712218445953194e-05
Position 33366: 3.925016221239219e-05
Position 31783: 3.4800054528802405e-05
Position 25632: 3.183004183899193e-05
Position 25662: 2.7036306846774088e-05
Position 27287: 1.9209865928967777e-05
Position 33290: 1.698262475522612e-05
Position 25973: 1.0550227419927132e-05
Position 25815: 7.521508153725112e-06
Position 25860: 7.483235263639569e-06
Position 33225: 6.779603320596358e-06
Position 34543: 4.684858418332942e-06
Position 25870: 3.877979936977773e-06
Position 25801: 3.490198540069493e-06
Position 33182: 3.1015149515910786e-06
Position 25716: 2.987403098239803e-06
Position 25968: 2.777713795894334e-06
Position 34522: 2.509198938912694e-06
Position 34513: 1.9177257457409387e-06
Position 33579: 1.6916736854257605e-06
Position 34587: 1.6254134732043638e-06
Position 34585: 1.1629384930360551e-06
Position 34873: 1.1080026565368356e-06
Position 34553: 1.0396615362401192e-06
Position 33604: 4.301600939265521e-07
Position 33573: 4.0161624112259377e-07
Position 33822: 3.789348144616571e-07
Position 30918: 1.4524545716074585e-07
Position 26089: 9.748656283537974e-08
Position 32186: 2.124421460919881e-08
Position 27355: 2.034459087076008e-09
Position 25646: 3.631002416131669e-10
Position 25505: 3.355147836063826e-10
Position 32675: 1.6677191728115272e-10
Position 27235: 1.4528362294414483e-10
Position 34371: 1.1531600427857242e-11
Position 25867: 9.18894426247079e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10927: 1.0000000000000235
Position 23996: 1.0000000000000142
Position 27192: 0.9997241763416265
Position 34135: 0.9989816351533363
Position 33418: 0.9986389319407109
Position 25481: 0.9984560998857065
Position 33181: 0.9972949586001281
Position 25756: 0.9949282750891518
Position 31682: 0.9936138938036799
Position 31067: 0.9915238733317236
Position 26008: 0.9869081843469206
Position 34426: 0.9685605233159726
Position 34709: 0.9535947833897472
Position 32108: 0.9486886978242957
Position 31840: 0.9476169973189204
Position 27584: 0.9363092470636126
Position 32359: 0.9306975487476912
Position 30698: 0.8867227331274263
Position 25039: 0.8478400749653248
Position 26988: 0.8360067929130564
Position 29429: 0.7246282271330581
Position 24498: 0.6759680741657914
Position 33672: 0.37258845200787455
Position 24501: 0.296177081366201
Position 26762: 0.16891394067186052
Position 29407: 0.1413412531129357
Position 33890: 0.12044596789625288
Position 30669: 0.0786411383738045
Position 25092: 0.04617675924988539
Position 29305: 0.04282718551431579
Position 24977: 0.039726820943150845
Position 34739: 0.0370615764289766
Position 24964: 0.03269050415102991
Position 29410: 0.028913948352889716
Position 32503: 0.02818012361282494
Position 29159: 0.022926399142368645
Position 27641: 0.02055756006768833
Position 27402: 0.019562869726022426
Position 30701: 0.019491416559576945
Position 30174: 0.01819977271580307
Position 26298: 0.01575435257865432
Position 29935: 0.015255942544261991
Position 26688: 0.014496420914565763
Position 30102: 0.013857163485505461
Position 27355: 0.011005182641450218
Position 26344: 0.010124664066606687
Position 25069: 0.010123651361917757
Position 27022: 0.009620647898413671
Position 35104: 0.008513885013573004
Position 26041: 0.0074678928545517135
Position 24932: 0.006949709503534129
Position 26264: 0.006841932768762937
Position 32810: 0.0066964632038101725
Position 32318: 0.006566786809135497
Position 28785: 0.006216385921828429
Position 26633: 0.005525561995724119
Position 32323: 0.005404795717758931
Position 33781: 0.005142923401866529
Position 28484: 0.004978272105982961
Position 32552: 0.004772361504153448
Position 32630: 0.00469482952252069
Position 27439: 0.004335299317413508
Position 27845: 0.004254361863616798
Position 31305: 0.004168142341755084
Position 34648: 0.004151264770017227
Position 34503: 0.0038770552471875316
Position 29653: 0.003830441973588845
Position 30958: 0.0037175957834619253
Position 32379: 0.0032493988797424817
Position 26870: 0.0030140561953995652
Position 24890: 0.0029457300639736074
Position 31885: 0.002730097975678189
Position 34664: 0.0026793334209241674
Position 29692: 0.0026016885004958683
Position 28046: 0.0022130347593397456
Position 26278: 0.002184119798650702
Position 27486: 0.0020778324577480824
Position 32160: 0.0019423453519090514
Position 31016: 0.0018760955347461921
Position 28653: 0.001774445351597535
Position 32331: 0.001744971085466914
Position 29955: 0.0017177900327494128
Position 32412: 0.0015465144666430939
Position 31690: 0.0013475045201097977
Position 33440: 0.0012226957531782095
Position 28960: 0.001133680749605814
Position 25441: 0.0010784017048373787
Position 28203: 0.0010781911074667864
Position 27608: 0.0007770300590834407
Position 33756: 0.0007631579124246497
Position 35361: 0.0006711649647345169
Position 31924: 0.0006359473102344208
Position 26782: 0.0006235923216811078
Position 28997: 0.0006082490671270146
Position 32751: 0.0006019044443487433
Position 30946: 0.0005799335309676402
Position 28253: 0.0005777411174084477
Position 26770: 0.0005722676753953336
Position 31861: 0.0005263427492970952
Position 34276: 0.0005226577913106488
Position 25988: 0.0005145784042569563
Position 30883: 0.0005077840914294152
Position 26447: 0.0005007993884269938
Position 31097: 0.00048171962854065027
Position 25719: 0.00046586396651848803
Position 27876: 0.0004595056806676812
Position 34198: 0.00041200618705647526
Position 31698: 0.00029430200921225545
Position 34159: 0.0002715596580725551
Position 31094: 0.0002596059593735392
Position 31302: 0.00025851618072087097
Position 34481: 0.00021736505959549135
Position 25929: 0.00021572402277570586
Position 25444: 0.00021208791399507246
Position 29895: 0.0001900706800987859
Position 30918: 0.00018576927877327106
Position 31311: 0.0001416351458952559
Position 29811: 0.00013003343385017702
Position 33334: 0.00012483135434470454
Position 31178: 0.00011826947200684156
Position 31739: 0.00010352240606095831
Position 28624: 7.819810723733435e-05
Position 33535: 6.015327625128428e-05
Position 34165: 5.510524805194817e-05
Position 34282: 5.2526069209415656e-05
Position 29783: 4.630837140828911e-05
Position 29650: 4.5650643912319154e-05
Position 25860: 3.7139734756889146e-05
