Gene = Sf3b2
index = 1486
Annotated 5SS: [ 105  803 1830 2131]
Annotated 3SS: [ 161  859 1885 2193]
SMsplice 5SS: [ 105  803 1830 2131]
SMsplice 3SS: [ 161  859 1885 2193]
top_k =  100
Partition function (log Z): 7.292053298002579

Sorted 5' Splice Sites (High to Low Probability):
Position 803: 0.9974311804566662
Position 2131: 0.9969344798778343
Position 1830: 0.9962461394237107
Position 105: 0.7529856937313805
Position 2285: 0.0037331520338505014
Position 2720: 0.0036573792864647604
Position 1413: 0.0033458292864793518
Position 2732: 0.0033344086741055995
Position 2015: 0.0026959114996250844
Position 2542: 0.0024882150221062164
Position 2692: 0.0023232220091226738
Position 477: 0.001944841735625689
Position 250: 0.0018038733785081882
Position 1291: 0.001284360236711836
Position 1795: 0.0011426772650667645
Position 2424: 0.0009546385948018624
Position 1605: 0.0009262346923530102
Position 526: 0.0007297459621354889
Position 2135: 0.0006474923479133447
Position 1790: 0.0006266983057636842
Position 919: 0.0005303739438213575
Position 2557: 0.00042242442066030056
Position 1800: 0.0003757339984489684
Position 792: 0.00030207941615989037
Position 52: 0.00019093265204707808
Position 807: 0.00017654526764118562
Position 2697: 0.00017377375344898512
Position 1256: 0.00015863225332697777
Position 1164: 0.0001582988764038655
Position 26: 0.0001244061519296639
Position 1750: 0.00011568245690287763
Position 1209: 0.00010895740491806259
Position 739: 0.00010846064619798983
Position 2625: 9.542369865731161e-05
Position 902: 9.247363425506533e-05
Position 2680: 8.115093556406838e-05
Position 1236: 6.837345182719074e-05
Position 29: 6.82091866887444e-05
Position 1676: 1.708975846395357e-05
Position 58: 1.6118912730877827e-05
Position 109: 1.3538816580494517e-05
Position 2024: 1.1630547205661121e-07
Position 2036: 1.1215119052416724e-07
Position 678: 1.0072696580026317e-07
Position 2318: 8.661702371215865e-08
Position 2295: 8.303936822840101e-08
Position 1120: 1.8748090849279016e-08
Position 92: 1.1629254434677877e-08
Position 217: 5.481735596484617e-09
Position 412: 4.110610606275726e-09
Position 742: 2.339212654969475e-09
Position 381: 2.131532237869123e-09
Position 441: 2.1145138615085754e-09
Position 400: 8.954418315286196e-10
Position 406: 3.7560278096927903e-10
Position 318: 2.877326105023856e-10
Position 288: 2.2435410594166698e-10
Position 7: 3.705876381668337e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.9987769614620704
Position 1885: 0.9969089415332298
Position 2193: 0.9874792685996435
Position 161: 0.7498502344856203
Position 2796: 0.011001738502007833
Position 2333: 0.006266561326246623
Position 2219: 0.005222798886920969
Position 2754: 0.003749755031041278
Position 206: 0.0020151882976435454
Position 1475: 0.0020117580204732062
Position 2066: 0.0017195960955996253
Position 1895: 0.001570034778710362
Position 1367: 0.001566244943008894
Position 1655: 0.0014859659013842055
Position 578: 0.0010640780013593744
Position 1003: 0.0008220618605450509
Position 596: 0.0008195575335476081
Position 203: 0.0008016736649102284
Position 2370: 0.0008010739478744176
Position 599: 0.0006345189168850287
Position 398: 0.000488983060756056
Position 2233: 0.0004291263290443346
Position 1719: 0.0003990942029688047
Position 1481: 0.0003323677324677499
Position 2491: 0.00029534783614170384
Position 2058: 0.0002832142782604416
Position 875: 0.00025777723919421803
Position 539: 0.00018763980800077005
Position 2837: 0.00013820021772056092
Position 545: 0.00013673661770149844
Position 1901: 0.00011672288603426374
Position 1280: 0.00010894226597237511
Position 329: 0.00010215453721893385
Position 2249: 0.00010194970850696449
Position 938: 9.338690965359795e-05
Position 1228: 9.004140074202992e-05
Position 1334: 8.880143126359669e-05
Position 209: 6.43334008928736e-05
Position 968: 6.216451588837923e-05
Position 602: 5.481641656376502e-05
Position 356: 4.899259563840033e-05
Position 542: 4.803898384455246e-05
Position 312: 4.5459771033499145e-05
Position 2086: 3.748635262882777e-05
Position 92: 1.9868919978987224e-05
Position 536: 1.9758068896658865e-05
Position 2107: 1.598203710673699e-05
Position 134: 8.444091922340003e-10
Position 282: 4.943723626058015e-10
Position 104: 1.0990435309613643e-11
Position 109: 6.137789996633451e-12
Position 67: 3.30785548326844e-12
