Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36216 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 35954 36550 36965 43380 44501]
top_k =  100
Partition function (log Z): 40.86104674622937

Sorted 5' Splice Sites (High to Low Probability):
Position 29039: 0.9999999999999942
Position 37682: 0.9999944087716462
Position 36890: 0.9996302454895852
Position 34102: 0.9977946761024111
Position 31439: 0.9928895758755009
Position 32297: 0.9913416274891816
Position 32819: 0.9900461821028488
Position 35687: 0.974704383212775
Position 32613: 0.9708181420362638
Position 877: 0.9580664728587305
Position 43608: 0.9262668042845018
Position 9507: 0.9191477079767818
Position 35899: 0.918211543505791
Position 31981: 0.8982620303820412
Position 33726: 0.865389738659376
Position 31687: 0.6629393497651652
Position 36216: 0.5646338459460388
Position 5762: 0.5351387957251892
Position 34762: 0.27563300794425016
Position 6454: 0.2281774428789272
Position 9267: 0.22265765494455572
Position 35039: 0.21718494120218343
Position 6919: 0.1749954130102778
Position 44203: 0.1382406839618571
Position 34551: 0.1366176664631421
Position 30866: 0.06503106035626804
Position 34824: 0.049148632434957026
Position 6038: 0.047509495240165824
Position 34444: 0.040264821657655915
Position 6030: 0.039649192753829214
Position 43625: 0.03370453962428066
Position 103: 0.017362939064037308
Position 407: 0.012490958539612436
Position 32543: 0.01227026804330876
Position 35655: 0.011312825350339999
Position 32279: 0.008376555372044809
Position 605: 0.007042874567943169
Position 32592: 0.005993792656426217
Position 853: 0.0050367549696668165
Position 34224: 0.0034298164580847897
Position 6410: 0.0032005319473189767
Position 33170: 0.002635571467436742
Position 33633: 0.002576766827318056
Position 35581: 0.0023972780172721274
Position 31919: 0.0019786992136925823
Position 32452: 0.0016012312379824294
Position 32364: 0.001004105435849072
Position 32556: 0.0008482504192355636
Position 32030: 0.0007543948814484725
Position 6158: 0.0007091427087229572
Position 32586: 0.0006602967679060826
Position 32498: 0.0005444307152860164
Position 35595: 0.000492993880822639
Position 36885: 0.00036975451041441416
Position 32301: 0.00028025743942482407
Position 39218: 8.30151978420044e-06
Position 32289: 1.522490512868064e-06
Position 31624: 5.89269396993525e-07
Position 32227: 4.558165750257842e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 35319: 1.0000000000000007
Position 28928: 0.9999999999999948
Position 36965: 0.9999999895990535
Position 32074: 0.9989737875132971
Position 32352: 0.9971678011074664
Position 32680: 0.9965232063474203
Position 33899: 0.9941795404024325
Position 31501: 0.9918586246057223
Position 35751: 0.9752563836797911
Position 43380: 0.9644744794724117
Position 36550: 0.9257910627160795
Position 9430: 0.9191477079767855
Position 44501: 0.906792849787551
Position 31379: 0.9055044653561605
Position 5710: 0.5463072069381358
Position 5820: 0.5379270155379023
Position 31756: 0.534495010180809
Position 33002: 0.5007535679752162
Position 35954: 0.4898623431751993
Position 34614: 0.4195152645431601
Position 34319: 0.296066541285473
Position 43717: 0.2101014804161616
Position 33231: 0.17261508153864677
Position 6518: 0.16367132746448484
Position 30170: 0.15308938756802254
Position 33048: 0.06691615218974946
Position 33513: 0.05210381553108547
Position 33399: 0.034451796674576124
Position 36509: 0.021423807898277955
Position 33162: 0.021334661181742157
Position 36409: 0.018509202067311926
Position 43902: 0.013186583350140514
Position 31795: 0.013017647329122134
Position 31858: 0.012668278787013092
Position 35999: 0.012593728418952737
Position 33138: 0.012186394503797746
Position 35757: 0.010809235629435504
Position 36388: 0.007865429723951057
Position 31521: 0.007290838446074522
Position 36005: 0.006799815452056208
Position 31923: 0.0032711209369045736
Position 34591: 0.003267263873555934
Position 35714: 0.002841861151983238
Position 34146: 0.0023820316764460586
Position 6545: 0.002298562718002919
Position 43684: 0.002181686993163943
Position 33328: 0.002095749535958504
Position 33007: 0.0019250048664959125
Position 6206: 0.0018335565504569505
Position 43740: 0.0014348709002468879
Position 33934: 0.0009289555413279183
Position 32034: 0.0009272956710258945
Position 31951: 0.00058189044290347
Position 31560: 0.000177320255787221
Position 32695: 4.78259137512405e-05
Position 39428: 1.7472093829499862e-05
Position 37955: 8.508728675432284e-06
Position 39280: 8.30151978420041e-06
Position 39110: 4.805114704878406e-06
Position 38156: 3.699785402192966e-06
Position 32359: 1.6839436186519049e-06
Position 37103: 4.755429668762186e-09
Position 36969: 4.408398527238319e-09
Position 36971: 1.2371160335310945e-09
