Gene = Sec5
index = 1479
Annotated 5SS: [ 213  898 2774]
Annotated 3SS: [ 282  951 2830]
SMsplice 5SS: [ 898 2774]
SMsplice 3SS: [ 951 2830]
top_k =  100
Partition function (log Z): -1.845334906643824

Sorted 5' Splice Sites (High to Low Probability):
Position 898: 0.9975186430386589
Position 2774: 0.9210481719062219
Position 213: 0.43475533433774505
Position 1099: 0.02986372622853219
Position 2438: 0.014888981923913767
Position 1863: 0.0112462799088745
Position 43: 0.008425413351486282
Position 577: 0.002874538608058857
Position 2998: 0.002575561585731411
Position 757: 0.002155907941088739
Position 1113: 0.0014364968236334882
Position 1116: 0.001134485167409258
Position 278: 0.0007550856241689468
Position 2752: 0.000689251897059712
Position 219: 0.0005380393155515153
Position 15: 0.0005371778456962158
Position 1022: 0.00031409178476002423
Position 2890: 0.00021117746481700292
Position 902: 0.00011478655956015605
Position 1696: 8.27967331994151e-06
Position 58: 4.8387110193100075e-06
Position 48: 4.6057087875294985e-06
Position 907: 1.0575659691457032e-06
Position 792: 2.542353145582519e-07
Position 181: 1.9587944340647038e-07
Position 197: 1.4144585382678068e-07
Position 147: 9.511621319951624e-08
Position 283: 7.606983021503289e-08
Position 242: 4.106646662282487e-08
Position 164: 3.1694741789897366e-08
Position 79: 3.101817511732626e-08
Position 226: 2.6326186405833245e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 951: 0.95128391809788
Position 2830: 0.9199397969719021
Position 303: 0.25655923414027737
Position 282: 0.10237776072913372
Position 961: 0.04632932541708492
Position 786: 0.033960754319517165
Position 2134: 0.02016311099714587
Position 1178: 0.019726089794926144
Position 400: 0.017609693785181752
Position 2507: 0.014888981923913767
Position 624: 0.013625918361828122
Position 97: 0.008387889506467055
Position 1769: 0.0038180521839544235
Position 3043: 0.00368923197014655
Position 428: 0.0028356978984260123
Position 974: 0.002153955743830655
Position 548: 0.0018748597208751163
Position 803: 0.0015289782057308094
Position 644: 0.0015141924562246235
Position 464: 0.00149725980321998
Position 731: 0.001418059834082683
Position 500: 0.0011086994652629318
Position 710: 0.0007280539129410365
Position 2847: 0.0005693683158724344
Position 776: 0.0005555658800406126
Position 2885: 0.000508937417661267
Position 528: 0.000507133530053716
Position 79: 0.00045403474056181036
Position 1154: 0.00032693240880430827
Position 587: 0.00029724589537180195
Position 894: 0.0002075007743584877
Position 446: 0.0001731656326920071
Position 368: 0.00016149867702231702
Position 115: 0.00012767622212228423
Position 467: 0.00010461423655928522
Position 387: 8.725789730610046e-05
Position 142: 1.3975702165374474e-06
Position 119: 6.036457953407701e-07
Position 145: 3.777398968266975e-07
