Gene = Nulp1
index = 1336
Annotated 5SS: [ 287  739 1677 2071 2347]
Annotated 3SS: [ 361  809 1743 2125 2643]
SMsplice 5SS: [ 287  739 1677 2071 2347]
SMsplice 3SS: [ 361  809 1743 2125 2643]
top_k =  100
Partition function (log Z): 7.23670970316153

Sorted 5' Splice Sites (High to Low Probability):
Position 1677: 0.9991669929000352
Position 739: 0.9744701605874052
Position 2347: 0.9433786296169938
Position 287: 0.9244602830816313
Position 2071: 0.920089124403454
Position 1434: 0.06185001287883995
Position 1869: 0.04648139067328021
Position 2095: 0.023101488685095723
Position 728: 0.02008726919005744
Position 1503: 0.01624614853395095
Position 981: 0.013790699682477679
Position 2351: 0.010047167481037494
Position 1123: 0.007384152216643647
Position 2804: 0.007260937138217493
Position 393: 0.005936243623945621
Position 1438: 0.003172896135734864
Position 1883: 0.002384125261573931
Position 42: 0.0022909108321837205
Position 1817: 0.0019901634276077284
Position 1455: 0.0017073586880010686
Position 1852: 0.0016952347658530343
Position 734: 0.0011057152665426297
Position 2099: 0.0008550154634828338
Position 743: 0.0006673095030753251
Position 2808: 0.0006617559407630342
Position 563: 0.000659292108229677
Position 1355: 0.0005843048744259363
Position 619: 0.0005789974393498568
Position 725: 0.0004910244195273883
Position 39: 0.0004754458345749195
Position 2054: 0.00043549693280268905
Position 73: 0.0004122984447347595
Position 1828: 0.0003930839005276186
Position 623: 0.000294911518569225
Position 2788: 0.0002688335088903571
Position 948: 0.00024213517216728868
Position 2828: 0.00017852304151023021
Position 1614: 0.00015763417720148762
Position 1681: 0.0001053298119302773
Position 705: 8.929737917191768e-05
Position 1686: 6.366655983534967e-05
Position 112: 6.351574144708475e-05
Position 584: 3.779411821156556e-05
Position 25: 3.7261311793792534e-05
Position 507: 2.202001231828749e-05
Position 1015: 1.0848237961651123e-05
Position 750: 5.079509098130623e-06
Position 2485: 4.2802992913924824e-06
Position 2266: 3.632515308670764e-06
Position 1711: 5.561727409849201e-07
Position 668: 3.6378229128953814e-07
Position 596: 2.0790289269661367e-07
Position 550: 1.283324193085795e-07
Position 540: 7.98878936859907e-08
Position 502: 7.21767884701722e-08
Position 607: 4.332762263305976e-08
Position 1697: 1.5384321398079218e-08
Position 459: 4.0531104627890847e-10
Position 133: 1.308511943478518e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 809: 0.9965063489097988
Position 1743: 0.9934887918170999
Position 361: 0.9232850946071394
Position 2125: 0.8403387766568998
Position 2643: 0.5491473533411361
Position 2413: 0.18049035303035804
Position 2718: 0.1620518926810301
Position 2223: 0.09706524038128957
Position 1554: 0.09038582847774553
Position 2646: 0.03336858452794398
Position 1920: 0.0192965775539544
Position 1972: 0.01855638360470817
Position 2594: 0.014158517603016391
Position 2998: 0.01342439334999279
Position 2116: 0.009999804053440534
Position 2615: 0.00885445983941507
Position 1935: 0.005762711361967383
Position 1214: 0.005410806498965166
Position 1663: 0.004752372239666119
Position 459: 0.004708351451329623
Position 1765: 0.003370788031187699
Position 2143: 0.002402726137503229
Position 1118: 0.001995150503580904
Position 694: 0.001837386042212855
Position 1418: 0.001657776393474881
Position 109: 0.0016532370540878068
Position 2853: 0.0016423030951090009
Position 2493: 0.0014919283795055448
Position 1393: 0.0011899402216828138
Position 2603: 0.0010516478314489498
Position 2897: 0.0010004758062119132
Position 1482: 0.0009496972126308953
Position 118: 0.0006351123617567543
Position 2140: 0.0005760663345489613
Position 371: 0.0005274199864088019
Position 2237: 0.0004497721787798673
Position 3004: 0.0004476886419117165
Position 1296: 0.00025400914363828933
Position 1287: 0.0002482556585319993
Position 129: 0.00024038447881272946
Position 3010: 0.00023017536524760592
Position 583: 0.00018663194990716707
Position 1044: 0.0001378427226857732
Position 1011: 0.00013606291543337515
Position 96: 0.00011679251199897099
Position 619: 9.658057428626617e-05
Position 1015: 8.961838360948662e-05
Position 154: 6.468879136605401e-05
Position 475: 4.558219204271911e-05
Position 525: 3.917967483600797e-05
Position 391: 3.2988737147232134e-05
Position 160: 2.450173776003959e-05
Position 151: 2.0036087050004865e-05
Position 1897: 1.3962361573742808e-06
Position 175: 7.257040809307523e-07
Position 290: 1.2582237507615775e-07
Position 211: 5.084222340980702e-09
Position 199: 4.0743958130132445e-09
Position 381: 3.8142008199389e-09
Position 308: 3.544207154036744e-09
Position 235: 3.2539930458628533e-09
Position 312: 2.2588010512548793e-09
Position 240: 8.100206277068904e-10
Position 208: 6.241497946409805e-10
