Gene = Mocs1
index = 1283
Annotated 5SS: [ 460  604 1885]
Annotated 3SS: [ 524 1032 2035]
SMsplice 5SS: [ 460  604 1885 2230]
SMsplice 3SS: [ 524 1032 2035 2819]
top_k =  100
Partition function (log Z): 4.667816902010996

Sorted 5' Splice Sites (High to Low Probability):
Position 460: 0.9868759996017502
Position 1885: 0.978559434069476
Position 604: 0.9459877456990466
Position 2230: 0.8116664504898694
Position 226: 0.280842014907429
Position 2234: 0.04027381995892802
Position 1680: 0.02410348685394672
Position 812: 0.019194266674048614
Position 1864: 0.011328137553926669
Position 1425: 0.011100652876673497
Position 84: 0.006915883423311931
Position 132: 0.006049257623728349
Position 608: 0.002979316796398883
Position 2750: 0.002931935307287864
Position 762: 0.0028571034569353135
Position 104: 0.001595647943513385
Position 2502: 0.001193063926171067
Position 1500: 0.0011626531115377472
Position 237: 0.0009905024819155707
Position 826: 0.0006588482669268277
Position 448: 0.000396786833435096
Position 928: 0.00032852647998509664
Position 1761: 0.00024328004353249197
Position 243: 0.00018056533169529698
Position 122: 0.0001723830363981153
Position 476: 0.00015872438945924256
Position 156: 0.00010812094025882065
Position 2614: 0.00010072702609309006
Position 1377: 8.002251100193974e-05
Position 148: 4.427664157661796e-05
Position 1188: 4.215792620013425e-05
Position 464: 2.2213692399695083e-05
Position 869: 1.407155928849008e-05
Position 197: 1.3856386315304942e-05
Position 39: 3.1715934780338514e-06
Position 66: 2.324403187491633e-06
Position 791: 1.7424475262880101e-06
Position 12: 4.2708393349112495e-09
Position 24: 2.881749681581105e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 524: 0.9433920432831118
Position 1032: 0.9173132504433537
Position 2035: 0.7627314222048319
Position 2819: 0.3263118494862313
Position 1943: 0.23430246718036063
Position 2296: 0.18849384136254102
Position 2781: 0.1850948283538018
Position 305: 0.15446316535759083
Position 330: 0.12817497936894923
Position 2363: 0.08680223091535495
Position 683: 0.06924494350697512
Position 2385: 0.05873523946779367
Position 1729: 0.02157801186288058
Position 969: 0.016235853585105785
Position 1489: 0.009612908026928869
Position 148: 0.006455875424237837
Position 249: 0.005659867139917623
Position 2703: 0.0035195021101943327
Position 829: 0.00331222390490671
Position 2485: 0.0032289837465040248
Position 2380: 0.0027788793515465815
Position 1070: 0.0022446010905567736
Position 1056: 0.002147656917696
Position 917: 0.0013818934769095422
Position 2102: 0.0011901395516383812
Position 2761: 0.0007786115657512709
Position 2724: 0.0007387251265369536
Position 1286: 0.0007144373952459767
Position 892: 0.0006103114443115115
Position 181: 0.0004594161222000818
Position 1963: 0.0003982035029514217
Position 2129: 0.0003154091568438733
Position 338: 0.0002777736810417068
Position 642: 0.00020837637471890792
Position 172: 0.00016368547459109882
Position 333: 4.327373705282782e-05
Position 2154: 2.341118482263034e-05
Position 230: 1.8016671483171327e-05
Position 367: 1.3353980273882613e-05
Position 384: 2.9191266407992575e-06
Position 107: 2.254208249554732e-06
Position 419: 2.2091124861602395e-06
Position 447: 1.0988998247874884e-06
Position 426: 5.624515361091947e-07
Position 487: 3.989829436016333e-07
Position 571: 4.206121501385639e-08
Position 126: 2.1721845094160233e-08
Position 114: 8.482843211412601e-09
Position 66: 1.8319124555765031e-09
