Gene = Dscam4
index = 1141
Annotated 5SS: [  174 10305 16355 16828 16972 21752 22144 24473 27338 27788 28060 28427
 30477 31199 31952 32965 33751 34288 34683 36023 37021 37856 38327 38937
 39303 40563 40776 41175 41320 41763 42042]
Annotated 3SS: [ 9910 16217 16705 16912 21674 21953 24306 27246 27699 27910 28302 30348
 31061 31808 32802 33605 33850 34528 35904 36857 37357 38179 38783 39207
 39511 40628 40839 41246 41612 41872 42112]
SMsplice 5SS: [  787 16355 16828 16972 21752 24473 27338 27788 28060 28427 30477 31199
 31564 31952 32965 33751 34288 34683 37021 37856 38327 38937 39303 40563
 40776 41175 41407 41628 41763 42042]
SMsplice 3SS: [16217 16705 16912 21674 24306 27246 27699 27910 28302 30348 31061 31259
 31808 32830 33605 33850 34528 36857 37357 38179 38484 38997 39511 40628
 40839 41246 41462 41681 41872 42140]
top_k =  100
Partition function (log Z): 84.11829803428594

Sorted 5' Splice Sites (High to Low Probability):
Position 28427: 0.9999362708477341
Position 33751: 0.9996811426040261
Position 37021: 0.9991646066618267
Position 16355: 0.9986464773911697
Position 41763: 0.9986449663445408
Position 40563: 0.9979917455602433
Position 40776: 0.9977948582683562
Position 38327: 0.9929331486655126
Position 41175: 0.9923006004053434
Position 28060: 0.9899970563455892
Position 21752: 0.9846647975687576
Position 42042: 0.9817361894567561
Position 34288: 0.9766757077187673
Position 38937: 0.9762452880347946
Position 27788: 0.9689631252256061
Position 34683: 0.966591507784428
Position 31199: 0.9655971455780271
Position 27338: 0.9496414978030677
Position 16828: 0.9361788191795288
Position 787: 0.9138237127396787
Position 37856: 0.9032825171649626
Position 39303: 0.8986869079088047
Position 31952: 0.8625175072050048
Position 16972: 0.8138268461493049
Position 41407: 0.7826577684257037
Position 30477: 0.7793486763972591
Position 24473: 0.7607530785076388
Position 31564: 0.753700562210025
Position 32965: 0.655195006895791
Position 36023: 0.5291481712962809
Position 1607: 0.5090874766435908
Position 41628: 0.42370082475355464
Position 22144: 0.3527553408999292
Position 24642: 0.29378797901518305
Position 10305: 0.20578632453885412
Position 41320: 0.1757812039208959
Position 30725: 0.15918108054162333
Position 33958: 0.153968043484667
Position 35406: 0.12431417822944354
Position 31315: 0.10820570860808895
Position 1737: 0.08700613398433016
Position 42690: 0.08533643303049543
Position 174: 0.0727634134855618
Position 29581: 0.07215914224441432
Position 22704: 0.06708605796787522
Position 37717: 0.053704319279408275
Position 37869: 0.05061427409265722
Position 24656: 0.04803406317492282
Position 27342: 0.045727095129198786
Position 23490: 0.04204612964369728
Position 17100: 0.038261700080795685
Position 39377: 0.03679973196256575
Position 352: 0.03665126048259666
Position 39407: 0.0336334481317499
Position 37678: 0.030825069690364342
Position 793: 0.022451783023228665
Position 27816: 0.021626953802164447
Position 29546: 0.02086403129524155
Position 424: 0.020601358792127957
Position 22253: 0.020308071259175095
Position 22128: 0.020196436245844357
Position 37522: 0.019312055100092505
Position 39416: 0.017196201835390838
Position 22046: 0.015584123047112496
Position 560: 0.01481783534713719
Position 1408: 0.013355161367726902
Position 1330: 0.013221676512209388
Position 25876: 0.012647295082406116
Position 38133: 0.01195191428048826
Position 22662: 0.011810239147459023
Position 22073: 0.010915341567937114
Position 1156: 0.007796227388373625
Position 39689: 0.007383666841037514
Position 397: 0.007324087335354347
Position 186: 0.007307592804703534
Position 1307: 0.007144129486812166
Position 184: 0.006311244512150897
Position 39686: 0.006293319809177992
Position 61: 0.0062332852966507715
Position 188: 0.006000325766419588
Position 39295: 0.005987988809878398
Position 182: 0.005921650323793411
Position 178: 0.005536513775955879
Position 41184: 0.0054934116705434455
Position 20863: 0.005230778789518282
Position 1021: 0.005093813140280949
Position 27820: 0.004478456233104167
Position 1141: 0.004114413040684984
Position 41024: 0.00401669100374949
Position 34281: 0.003913556141173607
Position 29567: 0.0034764863270114093
Position 34004: 0.003467894310320691
Position 22548: 0.003421078507351938
Position 41546: 0.00286734129923389
Position 180: 0.002736041289918495
Position 27361: 0.002601759427447199
Position 769: 0.002586057624822528
Position 203: 0.0023368422076585965
Position 775: 0.0019992239858282034
Position 41045: 0.0018297249991178245
Position 28121: 0.0017162440953345304
Position 30567: 0.0015884977221746175
Position 41179: 0.0012721306533808256
Position 28054: 0.0012690045334544768
Position 27346: 0.0012278453799425806
Position 16808: 0.0011704095267852336
Position 39791: 0.0006536055446025225
Position 35067: 0.0005907010394893037
Position 34130: 0.0005840045461483576
Position 197: 0.00044447276608098533
Position 40941: 0.00043405772876748707
Position 41779: 0.0004224437314962208
Position 38885: 0.00042106572195237146
Position 319: 0.00042022609592386634
Position 40454: 0.0004048273525037157
Position 27781: 0.0003822622873977251
Position 399: 0.0003794119314032972
Position 41760: 0.00034300136269880676
Position 129: 0.0003078361527571651
Position 33789: 0.0003022796862156031
Position 93: 0.0002783978910142579
Position 27408: 0.000261642900556241
Position 457: 0.0002340030024694074
Position 29028: 3.7720433666711656e-05
Position 41334: 2.7553544169591436e-05
Position 39353: 2.423783834678272e-05
Position 33704: 6.165536130777738e-06
Position 33993: 4.338626804632837e-06
Position 738: 2.6420274174512235e-06
Position 744: 2.597228598301164e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16217: 0.99999999999999
Position 27246: 0.9998396726874518
Position 40628: 0.999698601016511
Position 38179: 0.9988489526979561
Position 39511: 0.9982505514893448
Position 36857: 0.9945054054646207
Position 33850: 0.9941416397868578
Position 33605: 0.9919851257291877
Position 40839: 0.9830263746765151
Position 27910: 0.9828969741133509
Position 27699: 0.981214894987311
Position 28302: 0.980495365704011
Position 38997: 0.9746649417980678
Position 41246: 0.9731780088959404
Position 21674: 0.9652413137679442
Position 41872: 0.9635452280665925
Position 16705: 0.9506710203527468
Position 34528: 0.9497883152868415
Position 37357: 0.9432615506229007
Position 30348: 0.9206487331683189
Position 24306: 0.9133370377164918
Position 41681: 0.7164815839049214
Position 38484: 0.7094281999444673
Position 31259: 0.6864201939777136
Position 31808: 0.6719737900181013
Position 41462: 0.6374315634403104
Position 16912: 0.5653091106622438
Position 21953: 0.5085492894205296
Position 31061: 0.5007235373993102
Position 32830: 0.4922204834697196
Position 869: 0.45366480042061613
Position 42140: 0.43236955247023795
Position 42112: 0.3173495656273294
Position 30686: 0.2752466861960751
Position 31686: 0.2623958175458055
Position 34798: 0.2579823768930943
Position 16877: 0.22131038170041817
Position 9910: 0.20578632453885412
Position 35212: 0.19562729034997345
Position 38676: 0.18582226363721258
