Gene = emc
index = 1693
Annotated 5SS: [828]
Annotated 3SS: [2871]
SMsplice 5SS: [828]
SMsplice 3SS: [2871]
top_k =  100
Partition function (log Z): -7.781525696820899

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.9725856102877278
Position 203: 0.23508225932761148
Position 123: 0.03542122885023479
Position 195: 0.02873845358070178
Position 105: 0.02568788431828211
Position 3198: 0.018939516369803205
Position 2509: 0.013037106853026762
Position 3645: 0.010729518574172392
Position 2975: 0.00821737519586065
Position 3138: 0.005665351481887887
Position 118: 0.0033269198483211544
Position 52: 0.0031194621648577355
Position 2421: 0.0021043502332022505
Position 386: 0.0018122085232071723
Position 853: 0.0012010297406119996
Position 213: 0.0010839459948330803
Position 2037: 0.0010632028748862332
Position 925: 0.0008822791802183722
Position 295: 0.0008588261221597004
Position 244: 0.0008157760966276251
Position 80: 0.0002640368013852965
Position 416: 0.00010983788756914519
Position 942: 4.1243894827756785e-05
Position 211: 1.8456963326641775e-05
Position 1806: 1.450989599904476e-05
Position 10: 1.2468811058621026e-07
Position 82: 1.12889344718915e-07
Position 13: 8.025859795857083e-08
Position 87: 1.5429916357830406e-09
Position 164: 4.662590389059527e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2871: 0.8877920310837784
Position 262: 0.2623748012589562
Position 2877: 0.07294969366791275
Position 491: 0.0419615233335436
Position 3361: 0.025223663904464323
Position 3568: 0.021517205179426638
Position 2333: 0.019819963259145423
Position 3740: 0.007088433884717458
Position 3045: 0.004884671987346247
Position 3714: 0.0036410846894549273
Position 1391: 0.0028093785041328487
Position 1936: 0.002149928932942859
Position 227: 0.002063364542811722
Position 1708: 0.001670613297704268
Position 1008: 0.0016440870434643179
Position 103: 0.0013925256246444793
Position 1558: 0.0012369164674559483
Position 164: 0.001206147021848455
Position 3055: 0.0011943633099363905
Position 2582: 0.0010839106596403504
Position 428: 0.0007928689293882559
Position 160: 0.0007534786545612983
Position 1410: 0.0006888567032572291
Position 195: 0.00061473269155239
Position 1145: 0.0005722844420417507
Position 290: 0.0005700073746104329
Position 1033: 0.00047894554445066564
Position 749: 0.0004290554415064266
Position 1278: 0.0003986769122654393
Position 746: 0.00036325348992793157
Position 1117: 0.00033810115213676244
Position 433: 0.0003054762878512183
Position 1805: 0.00023494952975962219
Position 404: 0.00018785241977275336
Position 982: 0.0001498814746155949
Position 1097: 0.00013544007397110397
Position 872: 9.83868993919735e-05
Position 294: 1.398037987122406e-06
Position 325: 9.751936754892795e-07
Position 239: 6.789447729437073e-07
Position 171: 4.295227467944485e-07
Position 269: 3.9523510416597935e-07
Position 169: 2.7829797104782136e-07
