Gene = tadr
index = 1905
Annotated 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
Annotated 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
SMsplice 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
SMsplice 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
top_k =  100
Partition function (log Z): 20.37919461052664

Sorted 5' Splice Sites (High to Low Probability):
Position 4731: 0.9894591503112492
Position 2353: 0.9802487526369074
Position 4552: 0.9783650538721108
Position 2781: 0.9767511896653095
Position 3717: 0.9699194338654821
Position 311: 0.9428747523298596
Position 2100: 0.9068817820264639
Position 3004: 0.7896238547452236
Position 4100: 0.2633477992502922
Position 1694: 0.25956360483628027
Position 3314: 0.10135353314874979
Position 5018: 0.07633274892947996
Position 2136: 0.055921407428237334
Position 4205: 0.053564736928073085
Position 604: 0.0510586618761926
Position 4841: 0.03979928528561513
Position 4025: 0.03820608952567989
Position 2360: 0.011979013703992175
Position 3051: 0.011538847687709047
Position 4178: 0.009216769514035765
Position 1506: 0.00897771432979111
Position 4588: 0.008279043823699601
Position 4137: 0.0070982820648435785
Position 2785: 0.006504365171787787
Position 1558: 0.006159368599624147
Position 4097: 0.006131736329047626
Position 1417: 0.004551042533945927
Position 2373: 0.0035775472122201446
Position 1202: 0.0033127827737486557
Position 4030: 0.0031171562129202472
Position 2111: 0.002929649645815109
Position 2122: 0.002834008363156308
Position 1536: 0.002284768027856961
Position 2106: 0.0021056671283328447
Position 3055: 0.0018612337197362124
Position 2195: 0.001756789751380579
Position 450: 0.001666855072465365
Position 446: 0.0016317033686457112
Position 3661: 0.0014951128515661273
Position 273: 0.0014402108545411906
Position 979: 0.001289912820760207
Position 416: 0.0012555594774139452
Position 5402: 0.0012479013990104976
Position 2536: 0.00115897761321995
Position 2329: 0.0011501995376577237
Position 4210: 0.0011138545171563287
Position 1091: 0.001081067943380159
Position 3948: 0.0008162286618978961
Position 4053: 0.0008091075054945024
Position 4033: 0.0006343907591916064
Position 2809: 0.00047076305277716563
Position 510: 0.00046087113146722964
Position 2009: 0.00042700821304598964
Position 2474: 0.0002851894628005748
Position 608: 0.00028320388004945106
Position 3020: 0.0001642559650826598
Position 2382: 6.456018363731501e-05
Position 2357: 5.873285173661899e-05
Position 67: 4.199007877165569e-06
Position 261: 1.2020467813147423e-06
Position 140: 7.355926934817622e-07
Position 87: 5.928955808341116e-07
Position 4754: 3.902762391160287e-07
Position 146: 3.202787875178678e-07
Position 138: 3.1206795594854387e-07
Position 130: 2.968416683246937e-07
Position 299: 2.579335917538537e-07
Position 304: 1.1074768885354318e-08
Position 28: 2.2970162123463643e-09
Position 101: 7.154359593048779e-10
Position 204: 1.2786834336604621e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2688: 0.9991211428579438
Position 4795: 0.9989122477161304
Position 1953: 0.9966462649374703
Position 2865: 0.9286256118337584
Position 3884: 0.9163472182344788
Position 4631: 0.8207146749091663
Position 2157: 0.775621654279429
Position 4250: 0.45441808474241446
Position 3561: 0.3749247840669349
Position 3542: 0.3121482325312674
Position 2227: 0.14254727238692458
Position 3424: 0.13551525021127744
Position 4653: 0.12541216084461065
Position 370: 0.11350010137048572
Position 5070: 0.08758903562557359
Position 1394: 0.042254021725538195
Position 3412: 0.034033859278172936
Position 1115: 0.03383781623369082
Position 487: 0.033608329568756236
Position 2253: 0.024692432797269133
Position 2182: 0.02335656099609601
Position 3381: 0.02278516782345148
Position 4646: 0.016114026019033816
Position 4669: 0.014895113828592587
Position 3461: 0.014011098985777829
Position 3107: 0.013025552633434044
Position 708: 0.011873108953324671
Position 3440: 0.009560252724167651
Position 928: 0.008819211911712406
Position 5274: 0.00880461565438799
Position 1361: 0.008102822822363992
Position 5194: 0.0069336293688782484
Position 1605: 0.006732561826617412
Position 3482: 0.006677876750608206
Position 1539: 0.006535303692039568
Position 392: 0.0048230291804411815
Position 1017: 0.00446921079294392
Position 834: 0.004196943783967972
Position 2173: 0.004080414732117904
Position 3842: 0.004031902542852289
Position 2927: 0.003759828842242947
Position 3155: 0.0036401930641790387
Position 850: 0.0035208380283651545
Position 5205: 0.003365725409785792
Position 5474: 0.0032791494880651667
Position 4309: 0.0028043221594579006
Position 654: 0.002755827554185856
Position 4274: 0.002647897716517862
Position 933: 0.002378719530816336
Position 5258: 0.0021190321546979366
Position 4170: 0.0020409688347919567
Position 5007: 0.001810583444073189
Position 1489: 0.0017514337531898954
Position 4295: 0.0016694349797261791
Position 4937: 0.0013738709247594037
Position 1894: 0.0012647429771504726
Position 3167: 0.001263975298365517
Position 2422: 0.0011909067241367432
Position 5595: 0.0009734837507277409
Position 5546: 0.0008805964738928516
Position 1904: 0.0007203174368986212
Position 2404: 0.0003546596983299083
Position 5620: 0.0002502133192635817
Position 3051: 0.00014105979462088793
Position 1831: 0.00010232628477373534
Position 4824: 5.364516519247966e-05
Position 2502: 1.8624764628624756e-05
Position 2446: 1.861100155500954e-05
Position 2882: 1.808314379835626e-05
Position 2531: 9.68427301759195e-06
Position 2474: 9.582970512619435e-06
Position 2479: 5.820342409686123e-06
Position 813: 4.898869833319378e-06
Position 591: 2.179501482829902e-06
Position 4763: 1.769800572360819e-06
Position 2985: 1.5604305188119614e-09
Position 2975: 1.3235627748078809e-09
