Gene = Cdc37
index = 1062
Annotated 5SS: [ 341  605 1446]
Annotated 3SS: [ 400  785 1509]
SMsplice 5SS: [ 341  605 1446]
SMsplice 3SS: [ 400  785 1509]
top_k =  100
Partition function (log Z): 4.956834505929909

Sorted 5' Splice Sites (High to Low Probability):
Position 605: 0.9964669935647197
Position 1446: 0.9958882690124461
Position 341: 0.7363741673030365
Position 159: 0.09240230024693943
Position 1037: 0.03344318518209143
Position 1825: 0.012462516098841733
Position 76: 0.010710982785023483
Position 178: 0.004730528187167442
Position 1456: 0.001710062057015782
Position 372: 0.0015740790554377992
Position 99: 0.0014615771366799295
Position 53: 0.001085270125556817
Position 1080: 0.0010015371680788079
Position 47: 0.0008282915566724889
Position 1759: 0.0007055962436306792
Position 61: 0.0006483929275655474
Position 1187: 0.0005967482255876241
Position 1793: 0.0005165427687431148
Position 1450: 0.00036866600282219877
Position 657: 0.00031378025982172777
Position 64: 0.00029923259569603023
Position 1466: 0.00029694415972807305
Position 1652: 0.0002556546174500695
Position 609: 0.00023760551782894994
Position 67: 0.00022309928079618853
Position 357: 0.00018313496709541593
Position 1727: 0.000165143735832669
Position 1408: 0.00011125736242322158
Position 27: 0.00010447321389676894
Position 325: 6.832345888894331e-05
Position 1774: 3.452536251401778e-05
Position 1627: 2.955942794733932e-05
Position 202: 2.6913849854490138e-05
Position 117: 2.2920579151054744e-05
Position 1604: 9.068284143253518e-06
Position 1405: 7.653441828639853e-07
Position 637: 5.827346391441285e-07
Position 1425: 4.7534212283855885e-07
Position 912: 1.969932116233513e-07
Position 1019: 1.141167926099697e-08
Position 10: 1.0462814824924373e-08
Position 1055: 1.1368690012872712e-09
Position 1309: 1.0272190216121116e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1509: 0.9987322696505114
Position 785: 0.9944420769177913
Position 400: 0.6973291922988293
Position 218: 0.069667597274676
Position 437: 0.042845904086125146
Position 1906: 0.013665362652994454
Position 1289: 0.01337191853286736
Position 234: 0.009218976216284477
Position 146: 0.008905430187332737
Position 1256: 0.005849240471606095
Position 265: 0.005236314177617426
Position 194: 0.004951876350486685
Position 1187: 0.004636955154421068
Position 1331: 0.0039232078023119935
Position 1091: 0.003073474349088715
Position 292: 0.002635060144724748
Position 297: 0.0024395847469059558
Position 1197: 0.0021966237776199333
Position 732: 0.0019371416827363452
Position 469: 0.001622269391961016
Position 708: 0.0015332716775445447
Position 1240: 0.001442138083435504
Position 1262: 0.0010751604629193191
Position 303: 0.0007503961242463317
Position 220: 0.0006220933101240604
Position 1317: 0.000587312320867924
Position 415: 0.0005814711226090648
Position 97: 0.000546806922970323
Position 1855: 0.00045764833587236335
Position 238: 0.00028534727821409025
Position 1518: 0.00022661219171554484
Position 241: 0.0001473412808278384
Position 157: 0.0001363799585488626
Position 1543: 0.00012385668561430306
Position 372: 6.773122908294422e-05
Position 1723: 3.5825436570860324e-05
Position 1811: 3.102918417668146e-05
Position 1839: 1.4915873226423276e-05
Position 1859: 1.2654516601579446e-05
Position 789: 7.955339412236051e-07
Position 926: 1.2310581453837534e-07
Position 70: 1.5232963185397496e-10
Position 56: 1.1737822986028308e-10
Position 67: 1.663205339254498e-12
Position 64: 6.779634592650617e-13
