Gene = AIMP2
index = 3
Annotated 5SS: [ 244  458  802 1231]
Annotated 3SS: [ 358  648 1001 1284]
SMsplice 5SS: [ 244  802 1231]
SMsplice 3SS: [ 648 1001 1284]
top_k =  100
Partition function (log Z): 2.562300597506178

Sorted 5' Splice Sites (High to Low Probability):
Position 1231: 0.9602887303700376
Position 244: 0.8758085245320669
Position 802: 0.702003136961265
Position 845: 0.22813392312368183
Position 458: 0.08469032557543515
Position 306: 0.04563794483802284
Position 3: 0.028830669424953992
Position 824: 0.01951520637646923
Position 265: 0.015202873238659074
Position 99: 0.012081042714696325
Position 877: 0.01032234555299519
Position 575: 0.009971547457659805
Position 788: 0.007062452007678894
Position 1176: 0.004995038042053936
Position 62: 0.002808740642197403
Position 272: 0.0027733998626108267
Position 1182: 0.0024951942246417276
Position 10: 0.0016029804285439945
Position 169: 0.0014823352949846172
Position 1368: 0.0009671037452553461
Position 600: 0.0009657997609286754
Position 1235: 0.0009584697096380049
Position 837: 0.0005267292411610388
Position 299: 0.00042273188879775065
Position 1209: 0.0004096447658687931
Position 1341: 0.00035929533535466844
Position 1319: 0.00033416203419401523
Position 276: 0.0002991959371217082
Position 293: 0.0002647283848179457
Position 745: 0.000247480947294262
Position 743: 0.00024713907010507713
Position 1207: 0.00023498340189922394
Position 343: 0.00010083308051703614
Position 15: 8.676796033713481e-05
Position 248: 8.14682905861556e-05
Position 408: 7.580515283221757e-05
Position 153: 5.048994570332146e-05
Position 281: 4.8773929201312826e-05
Position 228: 2.2587679582552845e-05
Position 68: 6.084873759478846e-06
Position 70: 4.066585679464429e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 648: 0.999217962254011
Position 1284: 0.9731391337858611
Position 1001: 0.8712433756344758
Position 1013: 0.06436287316326582
Position 358: 0.040284635948818266
Position 61: 0.02926330667520942
Position 165: 0.011077609774579122
Position 928: 0.009125028578765633
Position 944: 0.00567217871149185
Position 938: 0.005365190414570495
Position 1475: 0.002496573794165719
Position 1106: 0.002474838359119142
Position 1306: 0.0018122659637316689
Position 891: 0.0015282268724936979
Position 906: 0.001469484127614841
Position 138: 0.0012093340385499357
Position 524: 0.0006097004311276687
Position 173: 0.00043888735993624997
Position 111: 0.0004374568095592866
Position 894: 0.0004080800504035907
Position 877: 0.00036337305283693904
Position 375: 0.0002298119525705513
Position 431: 0.0001507036920339227
Position 384: 3.622826522237661e-05
Position 678: 6.168743270523634e-07
Position 293: 1.7210379595457004e-07
Position 367: 2.0113055423455597e-08
Position 197: 1.7430810531111904e-08
Position 684: 6.229776070583383e-09
