Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  100
Partition function (log Z): 14.12182609561077

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9988086837659998
Position 1347: 0.9970996036022055
Position 571: 0.9921920045543624
Position 70: 0.989475875524591
Position 1966: 0.8442531130493128
Position 1858: 0.07859100907903302
Position 349: 0.07372784997839064
Position 410: 0.01735209941851955
Position 880: 0.0025435325483873683
Position 1976: 0.00204434666895148
Position 1042: 0.0010453634264562337
Position 1345: 0.0006329851290153801
Position 608: 0.0006310362667751225
Position 1330: 0.0005541869530276034
Position 527: 0.0005402637774192642
Position 1817: 0.00046524371008004593
Position 328: 0.00031609660506545936
Position 841: 0.0002707227337956588
Position 1970: 0.000238308213946704
Position 575: 0.0001773220925848806
Position 1980: 0.0001458919223816324
Position 1538: 0.00011412267630180699
Position 407: 0.0001111784009698414
Position 1189: 0.00010662372940059312
Position 961: 8.525618236372179e-05
Position 14: 8.48759046767593e-05
Position 464: 8.02511864662103e-05
Position 353: 5.661736592221221e-05
Position 1881: 3.622871668993059e-05
Position 1838: 2.1626375575826288e-05
Position 1547: 1.778096724818455e-05
Position 198: 1.577020920619045e-05
Position 1002: 1.2084695657922157e-05
Position 1320: 7.534695997984625e-06
Position 1351: 7.504549753328526e-06
Position 74: 2.480150732053445e-06
Position 1656: 4.340762991584237e-07
Position 1589: 4.1888634508126147e-07
Position 1595: 1.5882518833190805e-07
Position 114: 2.065705860796554e-08
Position 456: 1.0382407506559215e-08
Position 444: 6.293245145293304e-09
Position 100: 4.928884430082845e-09
Position 1501: 9.521216135264415e-10
Position 1493: 7.807195008203359e-10
Position 1301: 7.221259274274037e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9986487820661955
Position 1398: 0.9955884290906074
Position 127: 0.9873330457705315
Position 1709: 0.9723964755726491
Position 2034: 0.8648371568993358
Position 456: 0.08324374868276452
Position 1947: 0.048827205594921506
Position 1719: 0.01886859721112608
Position 2001: 0.007100058114682001
Position 1724: 0.003489583991083026
Position 2046: 0.0024695625123431456
Position 1730: 0.001841257891868602
Position 1952: 0.00151906337292709
Position 1739: 0.001315612520008829
Position 464: 0.0012265406635278558
Position 444: 0.001200375863251228
Position 1152: 0.0011717001515645
Position 2084: 0.0010556034084831137
Position 194: 0.0008049850642932141
Position 1408: 0.00074820747683569
Position 1149: 0.000681455644675916
Position 1431: 0.0005565725574391714
Position 1035: 0.0005399635655279004
Position 663: 0.0005333368766512155
Position 258: 0.0005202322208083535
Position 1426: 0.0005027271619409386
Position 957: 0.00046485912530574796
Position 1444: 0.0004588314456179773
Position 1244: 0.00042169787038443137
Position 1199: 0.0003601317737244212
Position 2134: 0.0003297176166386809
Position 1406: 0.0002928795998778942
Position 550: 0.00028070484700586063
Position 1447: 0.00022183158478065993
Position 534: 0.0001827645004515758
Position 1784: 0.00014618741913107746
Position 1742: 0.00014553425596906724
Position 1918: 0.0001416435445042242
Position 924: 0.00014030461118958723
Position 519: 0.00013678564776848542
Position 2094: 0.0001187098612014206
Position 1248: 0.00010268674404192308
Position 1450: 0.00010071235368658307
Position 222: 7.894503432550112e-05
Position 1986: 7.20144069846268e-05
Position 138: 6.45451968222246e-05
Position 507: 5.614922930814681e-05
Position 929: 5.613049614599394e-05
Position 1854: 5.4637702959463905e-05
Position 114: 4.8952592536068004e-05
Position 1040: 4.602677266154768e-05
Position 414: 4.435696628020085e-05
Position 1510: 4.29593963346958e-05
Position 1593: 4.2579471558382965e-05
Position 726: 2.9171304713706862e-05
Position 216: 2.274786235495086e-05
Position 135: 2.2456097616045153e-05
Position 1578: 2.215383889818784e-05
Position 1501: 1.82252140454158e-05
Position 504: 1.8161068956704988e-05
Position 69: 1.612119125644961e-05
Position 207: 1.5846940902966566e-05
Position 265: 1.1220234618181087e-05
Position 487: 7.267343615761588e-06
Position 154: 6.4363101690746774e-06
Position 1679: 2.0232556576460906e-06
Position 598: 8.221956206386397e-07
Position 129: 1.5858222333138316e-07
Position 299: 7.259297214837803e-08
Position 162: 5.7967979130350625e-08
Position 103: 2.9096223774534136e-08
Position 165: 2.0398254593546033e-10
Position 83: 9.697056799422927e-12
Position 336: 5.539556763994026e-12
Position 100: 1.368185642170856e-12
