Gene = CG31908
index = 499
Annotated 5SS: [ 666 1233]
Annotated 3SS: [ 753 1570]
SMsplice 5SS: [ 666 1233]
SMsplice 3SS: [ 753 1570]
top_k =  100
Partition function (log Z): -3.1968117051512444

Sorted 5' Splice Sites (High to Low Probability):
Position 666: 0.9569894629922471
Position 1233: 0.931414418081377
Position 196: 0.28138972001085244
Position 1389: 0.045534192212137545
Position 2213: 0.020766043982760114
Position 19: 0.016693537006647254
Position 420: 0.013157113351044877
Position 407: 0.008645824488165183
Position 2275: 0.006764690631528295
Position 684: 0.0055802386095309235
Position 1250: 0.001837051497064114
Position 200: 0.0014518258155675518
Position 412: 0.0014152220653891648
Position 541: 0.001342059317667067
Position 501: 0.0011853766586454304
Position 381: 0.00041744234495181214
Position 670: 0.00020486727973395658
Position 386: 0.00017974665719286168
Position 239: 0.0001632894180190529
Position 209: 0.00012329614007166052
Position 173: 9.327556852241853e-05
Position 159: 4.7834620988760444e-05
Position 1173: 1.0319440097843485e-05
Position 181: 1.1542410555869579e-06
Position 57: 6.191422945845528e-07
Position 244: 1.1833645603777654e-07
Position 70: 1.172872354143378e-07
Position 230: 7.69427253932916e-08
Position 391: 1.9142914158323753e-08
Position 183: 1.0175474549727439e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1570: 0.9437206617981043
Position 753: 0.5285717292563921
Position 261: 0.24873921292087453
Position 777: 0.12780487883716052
Position 978: 0.09264708620221937
Position 831: 0.08153943678720607
Position 1348: 0.04388413269719122
Position 1061: 0.042376092304477066
Position 480: 0.03906762613242927
Position 1298: 0.0371331012369343
Position 863: 0.027649116249975864
Position 2340: 0.023702790216550116
Position 70: 0.015996943621486025
Position 1509: 0.007563463001697961
Position 581: 0.005446270408904389
Position 407: 0.004515201906647861
Position 2380: 0.0038279443977382696
Position 783: 0.003520266792601003
Position 584: 0.003284358362630509
Position 1302: 0.0020753511391514985
Position 975: 0.0019348943450788662
Position 1541: 0.0019052381261608084
Position 918: 0.0017333372735291162
Position 410: 0.0014875317858173219
Position 569: 0.0010370648075548228
Position 1768: 0.0008887669646578595
Position 115: 0.0006955494687860294
Position 1523: 0.0005862712864788799
Position 1590: 0.0005459791387675628
Position 955: 0.00047622247373475
Position 1477: 0.0004528836965901826
Position 310: 0.0003435460364655274
Position 440: 0.0001588684843055576
Position 224: 9.673940177157948e-05
Position 157: 3.9820322193803514e-07
Position 181: 6.853961311295166e-09
Position 195: 8.411029946797491e-10
