Gene = Trpgamma
index = 1569
Annotated 5SS: [  131  1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052
 10346 10783 11360 11540]
Annotated 3SS: [ 1148  7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119
 10419 11083 11420 11590]
SMsplice 5SS: [ 1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052 10346
 10783 11360 11540]
SMsplice 3SS: [ 7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119 10416
 11083 11420 11590]
top_k =  100
Partition function (log Z): 48.86779561353845

Sorted 5' Splice Sites (High to Low Probability):
Position 10052: 0.9994452531854264
Position 8266: 0.9983734408657438
Position 8021: 0.9975463282972133
Position 8559: 0.994393094599154
Position 1279: 0.9918667542707539
Position 10783: 0.9915994203271927
Position 7203: 0.9871481833251425
Position 8924: 0.984947564249078
Position 7632: 0.9754118961397211
Position 11360: 0.9693932328083924
Position 10346: 0.9539976424624314
Position 11540: 0.9528081914509062
Position 9786: 0.9455905651202031
Position 9534: 0.8926813751046745
Position 9249: 0.8792850701471141
Position 4933: 0.1786007490819242
Position 607: 0.0931070543176602
Position 131: 0.08376295778219768
Position 10343: 0.03524753706314545
Position 12437: 0.03304343470048699
Position 11749: 0.029511171261391005
Position 11003: 0.028943940047525867
Position 936: 0.023839976774583486
Position 11357: 0.022851452983136893
Position 312: 0.014413876287139688
Position 9565: 0.011747952018948927
Position 8881: 0.011740673352959594
Position 1094: 0.011207970435051947
Position 10959: 0.01037841343984981
Position 7197: 0.009952557046426148
Position 12302: 0.008164983285871069
Position 859: 0.008015975170531889
Position 9124: 0.006752833983197178
Position 9701: 0.00634669423996711
Position 617: 0.00502260876343792
Position 2767: 0.0045835589170845365
Position 12066: 0.003934304154834296
Position 8582: 0.0037706951403865844
Position 9169: 0.0037301802793419485
Position 11702: 0.003428539247634782
Position 719: 0.003264639551012362
Position 9068: 0.0030989629283435893
Position 9729: 0.002480833085560627
Position 171: 0.002396452936244569
Position 11811: 0.0022122705154822074
Position 8906: 0.0020793080973230795
Position 1289: 0.001862793065463258
Position 179: 0.0017174913585473724
Position 9717: 0.001558567744375509
Position 181: 0.0015404965830198964
Position 893: 0.0014560387485704138
Position 8777: 0.0014250355924765401
Position 9417: 0.0013859357666412223
Position 9246: 0.0013352163940756124
Position 9514: 0.0011617572277059923
Position 723: 0.00109495792523123
Position 9732: 0.0010011881926738557
Position 10789: 0.000890961011860407
Position 9770: 0.0008758294133371447
Position 1061: 0.0008115934079266998
Position 8592: 0.0007703033488145578
Position 9186: 0.0006468488312587577
Position 10798: 0.0006394483611899023
Position 9240: 0.0005858696600760488
Position 8407: 0.000578028286375142
Position 1108: 0.0005743142026467862
Position 10529: 0.0005455458825788435
Position 8563: 0.0005309739626853445
Position 10278: 0.0005294223474298393
Position 4391: 0.000523964369139884
Position 11329: 0.000519585155518771
Position 7846: 0.0005053163096822338
Position 7584: 0.00045885126356791785
Position 8368: 0.0004323679659061107
Position 9109: 0.0003993451022124045
Position 11299: 0.00038119049905914443
Position 9151: 0.00037694916784101714
Position 10996: 0.00035931530204905355
Position 474: 0.00027758284378072575
Position 10721: 0.0002405316183180608
Position 8801: 0.0002332062050035779
Position 9227: 0.00019379272370173182
Position 10324: 0.00018333662657918937
Position 10056: 0.00018241624616941978
Position 9033: 0.00017570015349508832
Position 8909: 0.00016615590178700073
Position 8270: 0.0001598371505128289
Position 10069: 8.706239079265814e-05
Position 10618: 8.690266054807283e-05
Position 9973: 7.976275820824834e-05
Position 8855: 7.929247469910806e-05
Position 11296: 7.547270357873957e-05
Position 11203: 7.387446585107381e-05
Position 482: 6.787067883854623e-05
Position 11753: 6.590859805599362e-05
Position 8310: 6.279522239437353e-05
Position 7826: 6.177743372701883e-05
Position 466: 5.7827901164037687e-05
Position 8894: 4.760931073177826e-05
Position 10334: 2.7456588860017415e-05
Position 9095: 2.663516869644749e-05
Position 10192: 2.1400204303227285e-05
Position 8417: 1.499121353234084e-05
Position 2510: 1.4947918724722178e-05
Position 10180: 1.4939062686719636e-05
Position 7800: 7.84134331081158e-06
Position 7926: 6.388338929427533e-06
Position 375: 6.249671305282294e-06
Position 11688: 6.236549542122054e-06
Position 8192: 5.442574285011307e-06
Position 12016: 5.339248482911993e-06
Position 2320: 5.105803656066537e-06
Position 7855: 3.5562268285417846e-06
Position 11448: 3.343391128420498e-06
Position 7839: 3.009569329230617e-06
Position 377: 2.4760379396538707e-06
Position 7421: 5.389932881069712e-07
Position 7431: 4.883323633541027e-07
Position 8812: 2.7622826166658954e-07
Position 8819: 1.443832465967699e-07
Position 8848: 4.971995891813544e-08
Position 8823: 3.852293012093001e-08
Position 10243: 3.157893984822779e-08
Position 8521: 1.201609110070163e-08
Position 10288: 9.563136282166601e-09
Position 10787: 6.701428967795981e-09
Position 8833: 2.4576491381809264e-09
Position 8197: 8.88163415764237e-10
Position 7636: 9.083240593144532e-11
Position 9993: 6.443636847699841e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8082: 0.9994858020588544
Position 10119: 0.9991607868091008
Position 8979: 0.9986934089054332
Position 9856: 0.9948299382550442
Position 8323: 0.9947144370230538
Position 11420: 0.9940051897449276
Position 7262: 0.9860804539014674
Position 10416: 0.9793695237281627
Position 11083: 0.9675086450508449
Position 7687: 0.9650354876643455
Position 8627: 0.9569978349138071
Position 7023: 0.9285013359563578
Position 9589: 0.8951254085633821
Position 11590: 0.6632411541406791
Position 9416: 0.6167435500703302
Position 12243: 0.25299684248699544
Position 4889: 0.22575947852734743
Position 1148: 0.2054820365518365
Position 9304: 0.10112028884594387
Position 9318: 0.09830687975677588
Position 9343: 0.049831677123763685
Position 8650: 0.03959463732075412
Position 12970: 0.0339150481326983
Position 1049: 0.03298743778438079
Position 10836: 0.03012980992698878
Position 10884: 0.021019712553914088
Position 11599: 0.020208705264557855
Position 12668: 0.01873882234246693
Position 6408: 0.0179640689938969
Position 12991: 0.016528487349655667
Position 7270: 0.013871728035249036
Position 10963: 0.01162702764892845
Position 12358: 0.009080594361315168
Position 7689: 0.007908622158983712
Position 13094: 0.006227541706064658
Position 9649: 0.005528042564366638
Position 10419: 0.0054441685174402114
Position 540: 0.004185797205841488
Position 8462: 0.0039673513985023084
Position 4831: 0.003524424039159328
Position 11610: 0.003474823989050194
Position 12180: 0.0028939698651150956
Position 8605: 0.0028673888908744027
Position 11107: 0.002595058309230808
Position 2509: 0.0024327754156171677
Position 10607: 0.0021566876178063356
Position 12021: 0.002035867778291905
Position 12219: 0.0019223692843388252
Position 355: 0.0018571385796353804
Position 204: 0.0016373973175172547
Position 10668: 0.0013835689299308972
Position 12027: 0.0013698055457474082
Position 8830: 0.0007468953968194802
Position 11013: 0.0007134307866424772
Position 9821: 0.0007035326667252488
Position 12145: 0.0006885971171258212
Position 1611: 0.000609882049977632
Position 4225: 0.000523964369139884
Position 7708: 0.00046819892396851874
Position 2565: 0.00045300995487989644
Position 10125: 0.00045260673867168245
Position 8384: 0.00044320208872082953
Position 8989: 0.000387110302528121
Position 2443: 0.00032708649152673075
Position 7648: 0.0003108490744900331
