Gene = osp
index = 1831
Annotated 5SS: [  875 49598 53262 77490 78657 86750 87014 87228 87490 87654 88209]
Annotated 3SS: [49570 53180 77423 78079 84095 86878 87087 87339 87541 87859 88464]
SMsplice 5SS: [  875 33327 53262 77490 78657 84600 86750 87014 87228 87490 87654 88209]
SMsplice 3SS: [32972 53180 77423 78079 84095 86233 86878 87087 87339 87541 87748 88464]
top_k =  100
Partition function (log Z): -102.64524357732915

Sorted 5' Splice Sites (High to Low Probability):
Position 875: 0.9936436056181974
Position 3604: 0.8928695401985282
Position 15115: 0.18366164634694257
Position 12103: 0.01940362471079563
Position 11919: 0.010464451273441686
Position 221: 0.006107582646089146
Position 3319: 0.003576363613771617
Position 10857: 0.003083490906816407
Position 956: 0.0006425387818441782
Position 1285: 0.0006421964554498023
Position 266: 0.000633449080411915
Position 1505: 0.0004597365922927925
Position 508: 0.00016425711535097084
Position 2205: 0.00016251304181014222
Position 1147: 0.00013240198660238728
Position 254: 7.001471691228381e-05
Position 485: 3.982138130763361e-05
Position 250: 2.901489561096445e-05
Position 428: 2.5336937156158993e-05
Position 256: 2.511362936455896e-05
Position 30: 1.6385126865514293e-05
Position 1101: 1.6017101951650196e-05
Position 124: 1.458108084899163e-05
Position 575: 1.3552296641716828e-05
Position 270: 1.21096914478276e-05
Position 689: 7.909724825607461e-06
Position 5933: 5.684835107671207e-06
Position 479: 4.749952322480818e-06
Position 533: 3.187260081316699e-06
Position 227: 1.4754462210031016e-06
Position 907: 3.93655922628176e-07
Position 953: 8.476008259170567e-08
Position 879: 3.0674164431952155e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14904: 0.4608758507240765
Position 1371: 0.3836426172522167
Position 15306: 0.3332580272776916
Position 15862: 0.32659091725811806
Position 3520: 0.12865846159031236
Position 2718: 0.10488096292282562
Position 2776: 0.07777113909337907
Position 11850: 0.06254929593295945
Position 2317: 0.04616094264444001
Position 2517: 0.039113167134878446
Position 946: 0.02285514881060294
Position 2739: 0.021725111675568506
Position 2995: 0.020674292976504263
Position 12165: 0.01940362471079548
Position 2747: 0.01555318203554401
Position 1020: 0.01110530273567084
Position 11973: 0.010464451273441686
Position 1227: 0.010099607690713422
Position 1255: 0.007003154941800135
Position 1554: 0.0042692704915744265
Position 3371: 0.003576363613771605
Position 10752: 0.0034539861408504507
Position 737: 0.0007880257645983833
Position 611: 0.00045112188333495967
Position 646: 0.0003322695902200473
Position 649: 0.00017888891570084353
Position 1484: 0.00012185266687783752
Position 1343: 0.00012152434488916003
Position 1753: 0.00011455981716574017
Position 546: 3.2908823328039206e-05
Position 1064: 2.166764917166569e-05
Position 996: 1.7448460677162385e-05
Position 1173: 1.41565956982676e-05
Position 575: 1.3257167421768112e-05
Position 449: 9.721032348438124e-06
Position 5838: 9.31803811363882e-06
Position 294: 5.445308813799524e-06
Position 5978: 4.7772873077396425e-06
Position 7030: 3.129649341520771e-06
Position 428: 1.964458109844428e-06
Position 5412: 1.129611914345808e-06
Position 388: 1.0761134890089733e-06
Position 5987: 1.0607275768213146e-06
Position 6006: 8.522353817665252e-07
Position 3685: 5.052026253438991e-07
Position 4272: 4.0854693435023996e-07
Position 3851: 3.3076777759295215e-07
Position 3914: 1.3337838298868796e-07
Position 3728: 1.3243299251896412e-07
Position 3896: 1.23240985475619e-07
Position 4046: 7.453565663716269e-08
Position 3757: 6.140744017454813e-08
Position 1842: 2.6120710125126403e-08
Position 1847: 1.8110099027948029e-09
Position 1487: 8.474974197484691e-10
Position 1602: 5.547631127740969e-10
Position 399: 5.194722690672616e-12
Position 391: 5.1810577588279325e-12
Position 156: 2.0708325054752638e-12
