Gene = Nup160
index = 1339
Annotated 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3072 3246 3916 4503 4957]
Annotated 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3126 3300 3980 4558 5029]
SMsplice 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3246 3916 4503 4957]
SMsplice 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3300 3980 4558 5029]
top_k =  100
Partition function (log Z): 36.473724444821116

Sorted 5' Splice Sites (High to Low Probability):
Position 4957: 0.9999047155098447
Position 1150: 0.9967347088163974
Position 2373: 0.9945585769927687
Position 4503: 0.9916125462712885
Position 911: 0.9911708364863833
Position 2774: 0.9753708574433327
Position 1633: 0.9693606566703297
Position 2544: 0.9558938652101292
Position 199: 0.9339607005505431
Position 3916: 0.9298401414946547
Position 366: 0.9136508729637004
Position 3246: 0.6880871018998642
Position 541: 0.4843034223276993
Position 3072: 0.3255055578657344
Position 3715: 0.2844976331255177
Position 2957: 0.21984351125591442
Position 5152: 0.20864162393836833
Position 3901: 0.055967566663278935
Position 4826: 0.031046689565267644
Position 1612: 0.024960270962622433
Position 2996: 0.021268751568880574
Position 2554: 0.01871160994924934
Position 5145: 0.013762238806928773
Position 4176: 0.012544653144650864
Position 3456: 0.012256235636382801
Position 3203: 0.010808275385494786
Position 453: 0.009350921766105951
Position 4214: 0.008842020496177352
Position 3414: 0.0064459091646809265
Position 183: 0.006350786377513166
Position 3878: 0.0035760278270956258
Position 2343: 0.002187481304645037
Position 3076: 0.002077515174212675
Position 1154: 0.0019699093511662295
Position 3049: 0.001752732035680299
Position 2560: 0.0016309981222400142
Position 1772: 0.0015839316490881
Position 3163: 0.0015804096093199995
Position 41: 0.0012730654026624664
Position 1637: 0.0012677096077904218
Position 5437: 0.0010192402501498523
Position 2226: 0.0008249023778838414
Position 353: 0.0007327934629786647
Position 2758: 0.0007049322253719646
Position 5205: 0.0006727078225272188
Position 2581: 0.0006565990420235884
Position 1949: 0.0005031495017870953
Position 622: 0.00042310808076543454
Position 1958: 0.00041176241160941136
Position 570: 0.00036861708691122194
Position 2198: 0.0003508461962691047
Position 1527: 0.00031278015749047853
Position 901: 0.00021512420151437173
Position 2521: 0.00018799462065881994
Position 522: 0.00013239178261943731
Position 1073: 0.00012872933382340732
Position 234: 0.00010703999393327324
Position 2659: 9.698440997302908e-05
Position 29: 9.575806781523022e-05
Position 2727: 9.178265322059487e-05
Position 203: 7.301855814487857e-05
Position 1306: 6.206276369521121e-05
Position 259: 5.528136213219128e-05
Position 72: 4.9362228948581847e-05
Position 2794: 4.5083705202603935e-05
Position 2114: 3.779400832168102e-05
Position 370: 1.5315653655997325e-05
Position 2637: 1.4600436161206662e-05
Position 337: 1.3670288675988839e-05
Position 4961: 1.2778261867667985e-05
Position 31: 1.0984149052184381e-05
Position 6: 4.773042500546582e-06
Position 173: 4.7127337019988585e-06
Position 4916: 4.376472939638359e-06
Position 4680: 3.4254631991463216e-06
Position 208: 2.6704383624938362e-06
Position 5179: 1.6559779311536319e-06
Position 5156: 1.6038087576053098e-06
Position 5166: 1.4887896579801068e-06
Position 144: 1.2780585877661025e-06
Position 163: 1.0172924502258437e-06
Position 60: 8.627539754824289e-07
Position 4855: 4.805398166681663e-07
Position 1595: 1.2543128215269457e-07
Position 66: 4.9515273124614886e-08
Position 88: 1.0409472205016037e-08
Position 91: 3.5199498457637475e-09
Position 2486: 2.2127433573984595e-09
Position 1861: 6.867173353121316e-10
Position 2267: 5.3337449299025944e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5029: 0.9998730655811476
Position 1222: 0.9915799309394436
Position 3980: 0.9907673140033506
Position 1705: 0.9854149453402714
Position 967: 0.9847362604281781
Position 4558: 0.9816608165730045
Position 2828: 0.9752762437594351
Position 418: 0.9653279658297396
Position 3300: 0.948157815582374
Position 2437: 0.945843361120202
Position 2611: 0.8193670257301464
Position 262: 0.5239816701923584
Position 605: 0.48104661041956487
Position 282: 0.3513423511067567
Position 3126: 0.3370532671152023
Position 3782: 0.2833590321707309
Position 5237: 0.16047619237654626
Position 2645: 0.1432488638893503
Position 2466: 0.05315185557334781
Position 4875: 0.02961612589225243
Position 5259: 0.025933316061693253
Position 5242: 0.024236038936271957
Position 4295: 0.02071656592356769
Position 3521: 0.01882421291925837
Position 762: 0.012548550026852377
Position 5201: 0.011180637148832733
Position 1757: 0.0074367759560409466
Position 1012: 0.006545922625916029
Position 476: 0.006444225390887116
Position 4574: 0.005589580176909789
Position 4892: 0.003833840059261913
Position 617: 0.0032899285547772334
Position 1356: 0.0020767864563654057
Position 4701: 0.0018963620449093284
Position 1713: 0.0018583283185440557
Position 1462: 0.0016568362483087213
Position 797: 0.0014048481755426913
Position 97: 0.001365725428125985
Position 1676: 0.0013100921400881816
Position 5522: 0.0011534046228936928
Position 2870: 0.0010132155548203574
Position 1310: 0.0009989189303493853
Position 1232: 0.000985517716128773
Position 5390: 0.0009145947540753559
Position 431: 0.000843364336067595
Position 2284: 0.0007544888686761545
Position 1741: 0.0007053300698824431
Position 4245: 0.0006583950551515499
Position 394: 0.0006454805154744417
Position 342: 0.0006335306033775746
Position 993: 0.0004863847500807978
Position 1510: 0.0004354224317317803
Position 770: 0.0003793502787203229
Position 270: 0.00037704217754878943
Position 1834: 0.00036847460016032474
Position 1291: 0.00032207148146310154
Position 1091: 0.0003200772043428098
Position 1837: 0.00028683214308793754
Position 450: 0.00024361614782202921
Position 5474: 0.0002063754940072725
