Gene = pns
index = 1840
Annotated 5SS: [ 106  853 1018 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
Annotated 3SS: [ 386  907 1582 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
SMsplice 5SS: [ 853 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
SMsplice 3SS: [ 907 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
top_k =  100
Partition function (log Z): 46.31101645925921

Sorted 5' Splice Sites (High to Low Probability):
Position 5822: 0.9998726220634764
Position 5099: 0.9994494632010675
Position 3492: 0.999097222867601
Position 5292: 0.9969642283925308
Position 6456: 0.996386432581442
Position 4697: 0.9933700316167287
Position 6007: 0.9932670974877026
Position 853: 0.9909195520149576
Position 2349: 0.9865043396237034
Position 1996: 0.9488187059661789
Position 5600: 0.9482753259422073
Position 3821: 0.6644906582230857
Position 1018: 0.3039078075904823
Position 4016: 0.28076803870569356
Position 3871: 0.08227436094538161
Position 1267: 0.07611173590151295
Position 315: 0.0703588368459254
Position 4134: 0.051787317325939636
Position 7564: 0.05040228197615507
Position 1090: 0.042946870195391666
Position 5604: 0.038067244237253724
Position 1220: 0.024466769408034234
Position 334: 0.02377685032858134
Position 1915: 0.02032269842096289
Position 3202: 0.018426671892889376
Position 1070: 0.0162933371864361
Position 6659: 0.012658665648210764
Position 2435: 0.010554690841832684
Position 106: 0.009738729543697377
Position 1166: 0.008911164060229538
Position 4130: 0.00857327084058531
Position 3723: 0.008106509432396573
Position 2308: 0.0075066587269309055
Position 1062: 0.007500585331223859
Position 4869: 0.007018426334258632
Position 6789: 0.006792405972457854
Position 675: 0.006282093994139496
Position 4640: 0.004823799480289266
Position 3020: 0.004163127616000049
Position 1033: 0.003859672799349872
Position 2126: 0.0034643779430528505
Position 1954: 0.003275896079491798
Position 3302: 0.002888742383409889
Position 6436: 0.0018065330679231375
Position 5560: 0.0017643614209404967
Position 202: 0.0017462300901800948
Position 6172: 0.001118628804741541
Position 5287: 0.0010694018509624106
Position 7223: 0.0010639706472570696
Position 1098: 0.0008447452086882376
Position 27: 0.0008114914173126429
Position 6022: 0.0005794146570349129
Position 3809: 0.0004853585622964343
Position 5529: 0.00046438402644227044
Position 3989: 0.0004380841292974969
Position 57: 0.0004375038947159632
Position 5969: 0.000430638464567157
Position 4718: 0.0003861400057780816
Position 7590: 0.0003660176687582583
Position 5296: 0.00036001040894307365
Position 187: 0.0003388611045499009
Position 3998: 0.0003311464266966943
Position 444: 0.00032075118548390724
Position 5987: 0.00023031839116595875
Position 5108: 0.000228894744428464
Position 2287: 0.00021676820676657082
Position 2330: 0.00021594792742720607
Position 5103: 0.000214602092201487
Position 306: 0.0001598005909865323
Position 5404: 0.00015124585613904013
Position 30: 0.00013984989437388376
Position 5280: 0.00013223686391160532
Position 372: 0.00012827205608291148
Position 5484: 0.00011668904923539656
Position 223: 0.00011480783054121007
Position 2665: 9.022502461135355e-05
Position 244: 8.642016680377208e-05
Position 208: 6.799432860999466e-05
Position 235: 6.289193567767146e-05
Position 231: 5.9317248276154845e-05
Position 5809: 5.699793503646511e-05
Position 5972: 5.579740130456687e-05
Position 3043: 4.5962062869178604e-05
Position 3008: 4.1027102583558834e-05
Position 238: 2.792350749745377e-05
Position 93: 2.4640975158873764e-05
Position 5783: 1.9237101678654563e-05
Position 5837: 1.846013987108349e-05
Position 5131: 1.5607334609420014e-05
Position 829: 1.1320292584982668e-05
Position 5447: 1.1142136977194406e-05
Position 857: 1.0615922718060986e-05
Position 5713: 5.446797179269929e-06
Position 6409: 5.380318040923725e-06
Position 6389: 2.0930199075724105e-06
Position 6134: 1.0325713772210223e-06
Position 5789: 7.941268143059486e-07
Position 2280: 6.427249455675267e-07
Position 6366: 5.440822677309072e-07
Position 2159: 4.4265808675146e-07
Position 6329: 3.5003424582257155e-07
Position 6293: 1.3799203000798825e-07
Position 6287: 1.3606967578068715e-07
Position 5960: 3.014514370612124e-08
Position 6025: 6.4295618379186306e-09
Position 5953: 6.256464968821643e-09
Position 5271: 2.422460079474759e-10
Position 5239: 5.831611802694159e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5887: 0.9996789201452111
Position 2410: 0.9944405962911681
Position 5675: 0.9942529586829939
Position 6072: 0.9941230336543971
Position 5348: 0.9925233290583112
Position 6516: 0.9918241360697911
Position 4758: 0.9813855497258162
Position 5161: 0.9676028424734424
Position 2058: 0.9215933642676222
Position 3613: 0.8979304963386191
Position 907: 0.720863068525614
Position 1582: 0.6384549411944965
Position 4518: 0.637928404985048
Position 4069: 0.2180731704256135
Position 4298: 0.10493022651735971
Position 386: 0.1044593797504144
Position 3871: 0.08647917060420834
Position 2074: 0.07527998238449894
Position 3649: 0.07456604269827623
Position 4184: 0.0524906134425655
Position 7628: 0.04917682284975652
Position 1165: 0.0459884876933345
Position 5192: 0.031746253817678635
Position 3276: 0.029218264637039238
Position 4947: 0.024005034884127453
Position 1597: 0.021400330745182203
Position 3875: 0.014011360183009917
Position 1084: 0.00969934940523804
Position 6551: 0.007643189895370985
Position 743: 0.0075356546155625715
Position 1276: 0.007503119046516602
Position 1769: 0.006737657345997866
Position 3393: 0.00617472278717154
Position 7221: 0.006033793596944478
Position 7644: 0.005015942049796859
Position 3881: 0.0041676346131412755
Position 7184: 0.004049887710693741
Position 2177: 0.003463986948303038
Position 7127: 0.003431639095620294
Position 6911: 0.0027441794488923393
Position 3574: 0.002416547445130876
Position 3899: 0.002081974038958307
Position 3911: 0.0019226434015949027
Position 369: 0.0014903599782936977
Position 7077: 0.0008310771611346923
Position 1060: 0.0005431343438220472
Position 109: 0.00044547146999620983
Position 5213: 0.0004238872305842414
Position 4773: 0.0003897161574650522
Position 5893: 0.0003066934086169091
Position 5677: 0.0003053858761484757
Position 5713: 0.0002983573133887341
Position 6235: 0.0002246790864531971
Position 1098: 0.00016746894049461417
Position 725: 0.00015327859730413044
Position 526: 0.0001447957987819119
Position 5201: 8.68648886440779e-05
Position 154: 8.181378928373776e-05
Position 737: 7.795309651338354e-05
Position 6254: 6.953906981141546e-05
Position 89: 6.888070068456284e-05
Position 183: 5.20459601192505e-05
Position 467: 4.755299811974268e-05
Position 5736: 3.7547426201043246e-05
Position 418: 2.6072161287371253e-05
Position 3772: 1.2657579622706894e-05
Position 3670: 1.0800337586858627e-05
Position 200: 1.0555667042339424e-05
Position 127: 8.26727431294236e-06
Position 180: 7.591343262982184e-06
Position 948: 4.03588318900454e-06
Position 975: 3.5845507956176893e-06
Position 5253: 2.2770784003732796e-06
