Gene = nab
index = 1813
Annotated 5SS: [ 602 4709 5694 6566 6763]
Annotated 3SS: [4435 4818 6473 6686 6847]
SMsplice 5SS: [ 602 4709 6566 6763]
SMsplice 3SS: [4435 4818 6686 6847]
top_k =  100
Partition function (log Z): 8.775367289907578

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9997009101835534
Position 602: 0.9905008539716654
Position 6566: 0.9252941947794724
Position 6763: 0.8374783884220344
Position 2356: 0.498188125553388
Position 5320: 0.4344628306687169
Position 2694: 0.25609662194659466
Position 5694: 0.2556122248544167
Position 1409: 0.23140299451763852
Position 2534: 0.18969197476250466
Position 2690: 0.1529997116960125
Position 6767: 0.08684730324017494
Position 1247: 0.01573958268984835
Position 6577: 0.015127280724267356
Position 2389: 0.012279501491078157
Position 5906: 0.0054835813799757
Position 2317: 0.002771275827164002
Position 2128: 0.0020879690193511624
Position 913: 0.0015677255487940706
Position 5043: 0.0012900025556385913
Position 5391: 0.0011467953589308104
Position 2135: 0.0006824492938469357
Position 5531: 0.0004936770445875204
Position 213: 0.00041512681233469206
Position 1458: 0.0003736886673823333
Position 1490: 0.00036328512471508855
Position 2308: 0.0003525063374031916
Position 707: 0.000261806241812481
Position 5121: 0.00024677589603313584
Position 5854: 0.00020316424278096407
Position 114: 0.00017261620237696857
Position 62: 0.00012852791314239324
Position 94: 0.000123365690355669
Position 5274: 9.124676527845049e-05
Position 48: 6.951101362174917e-05
Position 748: 6.332960009588004e-05
Position 39: 5.03642040776117e-05
Position 5092: 5.002283705376015e-05
Position 53: 3.502024455483327e-05
Position 202: 2.413864459000094e-05
Position 117: 2.045167599560565e-05
Position 3073: 1.3030631594636424e-05
Position 112: 9.303854245432035e-06
Position 714: 7.6129327049146326e-06
Position 131: 6.261372604708208e-06
Position 193: 5.876163647209494e-06
Position 241: 5.649848686868385e-06
Position 270: 3.432714105153197e-06
Position 75: 1.4330520818727294e-06
Position 606: 9.858877126092133e-07
Position 757: 3.810741216033846e-07
Position 1931: 1.4657601705322216e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4818: 0.9997646608351205
Position 6686: 0.9984421607417195
Position 4435: 0.9684014324119987
Position 6847: 0.9119077176378798
Position 1886: 0.6829726767956559
Position 2421: 0.4113582542703359
Position 6473: 0.2355024192666052
Position 5810: 0.2232830568526619
Position 987: 0.055869711040052845
Position 5950: 0.051274098753149505
Position 1020: 0.0476929948353063
Position 6220: 0.04526063523503309
Position 5486: 0.04025977547260987
Position 1346: 0.03394526291605404
Position 887: 0.026063692376963606
Position 2444: 0.023929895782834464
Position 6111: 0.022741797804453425
Position 1091: 0.01979331072580491
Position 1105: 0.01741565099821592
Position 2951: 0.014440791435668213
Position 6895: 0.013267498654507371
Position 5977: 0.010497433201298392
Position 1273: 0.007394825084705963
Position 865: 0.007252584906700863
Position 1754: 0.007138432033302984
Position 812: 0.006837219981953458
Position 967: 0.006153551886032483
Position 5846: 0.004428927386674617
Position 6060: 0.002939622256320948
Position 2468: 0.0026539292484523453
Position 680: 0.0022520961798485183
Position 5552: 0.002088236017154784
Position 827: 0.001970597382895105
Position 926: 0.0017700856536054523
Position 768: 0.001685441771506104
Position 2777: 0.0015033869622798168
Position 5564: 0.0013214969648807028
Position 3266: 0.0012477115468259791
Position 689: 0.0011945315193335495
Position 1352: 0.0007853087248554728
Position 2764: 0.0007538283219695139
Position 1201: 0.0006517899246444293
Position 757: 0.0006275006513871334
Position 802: 0.0005083770300568878
Position 2968: 0.0004637525907697711
Position 1367: 0.00041403410317973903
Position 6737: 0.00034544659940683337
Position 347: 0.00034373262360892407
Position 165: 0.0003391256777222201
Position 112: 0.0002127740433156532
Position 5168: 0.0002094879496874164
Position 288: 0.0001754470584411285
Position 5435: 0.00015564544603888548
Position 7300: 0.00010157781799538952
Position 5092: 1.2403614099954564e-05
Position 5198: 1.2090832214895898e-05
Position 4759: 8.513518395765982e-06
Position 1222: 3.67856671983697e-06
Position 5120: 2.785911452133741e-06
