Gene = grnd
index = 1719
Annotated 5SS: [ 786 1518]
Annotated 3SS: [1208 1599]
SMsplice 5SS: [ 786 1518]
SMsplice 3SS: [1208 1599]
top_k =  100
Partition function (log Z): -4.028023694009234

Sorted 5' Splice Sites (High to Low Probability):
Position 1518: 0.9791205668100718
Position 844: 0.3584121988542018
Position 346: 0.1071446975527375
Position 961: 0.10222633207055948
Position 96: 0.08252231382057913
Position 519: 0.06332877110024535
Position 790: 0.041170510256522436
Position 645: 0.037841327433598415
Position 380: 0.03414023777251627
Position 922: 0.027428808561689392
Position 1792: 0.02288273072995722
Position 728: 0.020110205020507615
Position 1524: 0.018877458177984988
Position 873: 0.017393835173035263
Position 89: 0.015371297623670118
Position 460: 0.013674957388680426
Position 2010: 0.011782279392373626
Position 1872: 0.010422845973133178
Position 983: 0.010016220243598203
Position 34: 0.009833276382409033
Position 623: 0.008923214235972633
Position 1728: 0.008127492696605258
Position 106: 0.0071350133289795545
Position 350: 0.005407759119244883
Position 371: 0.005178022693661716
Position 895: 0.0041850948802039335
Position 240: 0.0041050307871179385
Position 7: 0.004049710620110065
Position 138: 0.0038970887590023223
Position 66: 0.0034263431961531607
Position 780: 0.003255303335088633
Position 378: 0.00324877733021072
Position 1857: 0.0028834860346550555
Position 766: 0.0027432167134925967
Position 443: 0.002541001903346436
Position 867: 0.002122335235652333
Position 2472: 0.002080978931477999
Position 1887: 0.0019601774622075648
Position 1638: 0.0019342465589965744
Position 38: 0.0019276313777421789
Position 354: 0.0018797450758978743
Position 282: 0.0017763669767640602
Position 52: 0.0010674254477343495
Position 446: 0.0009698490025986797
Position 195: 0.0008828655374740405
Position 136: 0.0007577470890350081
Position 1838: 0.00037236212600852886
Position 1544: 0.0003597857671873378
Position 565: 0.0001179631438276386
Position 856: 7.28545863110661e-05
Position 1725: 5.527305603808752e-06
Position 1683: 4.284657707560292e-06
Position 1737: 3.768046294830692e-06
Position 45: 1.5834373975891817e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1599: 0.9734340017922369
Position 1208: 0.8640803060005854
Position 909: 0.10722983013180448
Position 1945: 0.048857109368505694
Position 2066: 0.022198121420803876
Position 1327: 0.014914879287415408
Position 1924: 0.009041523877358735
Position 842: 0.008707159760086
Position 1039: 0.00711300618002351
Position 150: 0.004011989129891887
Position 2590: 0.002942484144616585
Position 1666: 0.0020559504297044985
Position 626: 0.0017697996457615036
Position 2164: 0.001110367624261391
Position 188: 0.0010111959466069563
Position 170: 0.0009872570763609922
Position 1872: 0.0005219986123689102
Position 2553: 0.0004265990844246367
Position 480: 0.0002513570495055004
Position 1782: 0.0002329733352830088
Position 561: 0.00015128845694650507
Position 298: 5.5725383281697016e-05
