Gene = ebd1
index = 1687
Annotated 5SS: [522]
Annotated 3SS: [857]
SMsplice 5SS: [522]
SMsplice 3SS: [857]
top_k =  100
Partition function (log Z): -6.433263560586877

Sorted 5' Splice Sites (High to Low Probability):
Position 522: 0.998839120747659
Position 2226: 0.18505214402809703
Position 1038: 0.061843416242442675
Position 1554: 0.004912624354860586
Position 1618: 0.0027483918068328646
Position 1536: 0.0015024143699245871
Position 588: 0.0010614640025976877
Position 377: 0.0004593843604546855
Position 276: 0.00037781945731837376
Position 1241: 0.00024746352812072067
Position 56: 8.094018659916278e-05
Position 272: 6.714176697957118e-05
Position 550: 4.4379883256226056e-05
Position 280: 1.7960553247080433e-05
Position 176: 8.316006002162822e-06
Position 306: 5.837309686041058e-06
Position 634: 4.204212469304111e-06
Position 320: 2.8560725050110484e-06
Position 781: 1.6308422907938655e-06
Position 221: 1.2942131049570637e-06
Position 616: 9.398012828582958e-07
Position 10: 8.38933932708071e-07
Position 535: 8.371026276562333e-07
Position 103: 5.880537053666938e-07
Position 640: 5.097496342739496e-07
Position 764: 4.724140621864349e-07
Position 72: 3.916604201455858e-07
Position 297: 3.8315765913305054e-07
Position 205: 3.2457491807346613e-07
Position 375: 2.7206417815152777e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 857: 0.7804166113287193
Position 2270: 0.18407538730942213
Position 2052: 0.09108615436300592
Position 753: 0.08244646869268614
Position 833: 0.04721792914851941
Position 1877: 0.02349921549580168
Position 1361: 0.01617067820705431
Position 1105: 0.007577980986812936
Position 2301: 0.0043729959388202734
Position 1836: 0.004371824318466553
Position 578: 0.0035931745369550514
Position 1177: 0.0016612808826093018
Position 912: 0.001310590315252118
Position 1110: 0.0012502757365445273
Position 1850: 0.0012132656042230289
Position 1749: 0.0011332120944260037
Position 915: 0.0010354922245859265
Position 717: 0.0009252150884147602
Position 949: 0.0008098139893165712
Position 605: 0.0007834743142769613
Position 431: 0.0006773352714130013
Position 1393: 0.00045187527440803104
Position 1439: 0.00025604997882212573
Position 332: 0.0001593365536987699
Position 1454: 0.0001303946323935942
Position 1460: 0.00012178125540148417
Position 1405: 9.535665413708029e-05
Position 1304: 8.983972580416597e-05
Position 1037: 8.038032066967645e-05
Position 1136: 6.39438847205266e-05
Position 964: 6.101106422243656e-05
Position 205: 4.172933854568578e-05
Position 393: 2.775195403242929e-05
Position 329: 1.9371685737718943e-05
Position 241: 1.0580994616564985e-05
Position 352: 9.637366936545487e-06
Position 110: 8.498725795098005e-06
Position 335: 5.738076935363684e-06
Position 425: 4.836453544229968e-06
Position 263: 4.454011732059478e-06
Position 885: 3.9309825249189866e-06
Position 437: 2.9763540911841496e-06
Position 473: 2.7200789328642826e-06
Position 133: 1.9689486146557003e-06
Position 291: 9.713119632291485e-07
Position 872: 8.499812616909416e-07
