Gene = ssp2
index = 1891
Annotated 5SS: [ 190  428 3500 5898 6115]
Annotated 3SS: [ 320 3443 3557 5958 6217]
SMsplice 5SS: [ 190  428 5898 6115]
SMsplice 3SS: [ 241 5700 5958 6217]
top_k =  100
Partition function (log Z): -3.6593921504067866

Sorted 5' Splice Sites (High to Low Probability):
Position 428: 0.9989219618436791
Position 190: 0.9919973259552057
Position 5898: 0.9814362251414526
Position 6115: 0.9547303056726616
Position 3500: 0.8193201050473358
Position 4291: 0.3706864659729417
Position 2669: 0.1533850695985928
Position 6489: 0.03154532175267603
Position 649: 0.027280192896933838
Position 6536: 0.02180893305360907
Position 6356: 0.014782217493136445
Position 4045: 0.01422569635749264
Position 6270: 0.013178882855580406
Position 1233: 0.012912597913210045
Position 6544: 0.006106528685692503
Position 1910: 0.003997884386100657
Position 307: 0.0014886986710211092
Position 713: 0.0009033996889533023
Position 194: 0.00011355813161190644
Position 208: 6.014995041607489e-05
Position 29: 5.824449768764389e-05
Position 1066: 5.445048747234452e-05
Position 91: 5.4442223923739385e-05
Position 124: 3.7734668739132214e-05
Position 217: 2.4079660639046507e-05
Position 102: 2.251355935429058e-05
Position 104: 1.448540955021896e-05
Position 211: 9.578620633258386e-06
Position 22: 8.741282055136378e-06
Position 223: 8.087034876552712e-06
Position 226: 6.918083384454138e-06
Position 643: 6.58319136499612e-06
Position 637: 4.335026068106089e-06
Position 414: 2.668501606141901e-06
Position 72: 2.0732810242667983e-06
Position 66: 1.5774647865495597e-13
Position 69: 3.715305305800327e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5958: 0.9978836355224765
Position 3557: 0.9891933726520491
Position 6217: 0.7477500442084751
Position 3329: 0.6698888350400065
Position 241: 0.6505563791505573
Position 320: 0.2358323449223542
Position 2723: 0.14943127000732925
Position 5310: 0.14245813128573848
Position 2571: 0.13804013155019787
Position 4484: 0.11132439024430545
Position 4369: 0.11031110357156243
Position 6603: 0.10406524564304569
Position 270: 0.08545138178700667
Position 484: 0.0501203096935544
Position 6577: 0.029486053629256385
Position 7184: 0.027704634898042826
Position 6331: 0.027290646806830073
Position 7686: 0.023208462066809207
Position 6230: 0.017499667741773306
Position 366: 0.01711721268066269
Position 6246: 0.016709784422547315
Position 7587: 0.014867850336808416
Position 4115: 0.013828149762931407
Position 6170: 0.006489713790075225
Position 7836: 0.006426670149588109
Position 7817: 0.004835058504369102
Position 7233: 0.004148826062986382
Position 369: 0.0034817921979114572
Position 6313: 0.0030847500557680653
Position 6825: 0.0029648588127947537
Position 703: 0.002696267640930745
Position 6765: 0.002353280913136485
Position 496: 0.0020165394911845296
Position 6608: 0.0019177288165042796
Position 6304: 0.001356710484874757
Position 1140: 0.0012762265705436504
Position 1426: 0.0011333435816269857
Position 1408: 0.0010020898596422151
Position 3836: 0.0009315058412984397
Position 1108: 0.0007371979454726268
Position 414: 0.0007332038115150134
Position 274: 0.0007076634265847803
Position 1037: 0.00023402819531859482
Position 817: 0.0002321501708893845
Position 4131: 0.00017201526621665847
Position 4098: 0.00014269697896776375
Position 4174: 8.283434937680422e-05
Position 399: 9.614182555747332e-06
Position 90: 3.899477753548162e-06
Position 603: 2.4204650789705186e-06
Position 336: 1.0521856965532106e-06
Position 567: 8.449183172866017e-07
Position 629: 8.0481182229773e-07
Position 553: 7.678394198345444e-07
Position 547: 5.599662383534613e-07
Position 387: 2.031618713946086e-07
Position 102: 6.465422773248152e-08
Position 375: 3.4391997895931144e-08
