Gene = IFT46
index = 1219
Annotated 5SS: [473]
Annotated 3SS: [597]
SMsplice 5SS: [473]
SMsplice 3SS: [597]
top_k =  100
Partition function (log Z): -2.5363865168860427

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.9824201779733732
Position 23: 0.023430456088267267
Position 480: 0.012532345249245631
Position 1108: 0.012173983812109601
Position 496: 0.0025537382207788417
Position 1095: 0.0018234929692142992
Position 514: 0.0008091071919290693
Position 194: 0.0004261999249140749
Position 724: 0.00025239081548435795
Position 437: 0.00022623224077369366
Position 1238: 0.00022125594513527685
Position 179: 0.00021969080827538898
Position 1112: 0.00018098338408308704
Position 737: 0.0001669700450216024
Position 150: 0.00016241889996661323
Position 1404: 0.000147091455104558
Position 477: 9.793968952841115e-05
Position 1068: 9.154053272349754e-05
Position 996: 8.483665360518615e-05
Position 1375: 7.744835887727445e-05
Position 742: 5.5701018427949156e-05
Position 920: 5.2935776562300305e-05
Position 537: 4.654453329296603e-05
Position 31: 2.7697539671827167e-05
Position 153: 2.5814249911821015e-05
Position 1653: 2.0591783205264586e-05
Position 148: 1.6597089185833805e-05
Position 465: 3.2357703719314997e-07
Position 419: 5.6176504268500353e-08
Position 390: 5.610366108666865e-08
Position 548: 3.8723106217323815e-08
Position 402: 2.5045530895834694e-10
Position 405: 1.9082184753822177e-10
Position 264: 1.4644628521456594e-10
Position 393: 7.652462474413287e-11
Position 12: 1.2203160074993742e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9811486839383973
Position 636: 0.017373320405889552
Position 93: 0.01622455029033315
Position 1158: 0.015921730106632153
Position 273: 0.0023862044036214443
Position 377: 0.0013561292032967741
Position 68: 0.0011539320605123322
Position 72: 0.0010423196522670163
Position 1497: 0.0004281982926268805
Position 212: 0.00025123747034560114
Position 371: 0.00018703241242245717
Position 1140: 0.0001373102009923584
Position 1170: 0.00013428823045281413
Position 89: 9.25496741151681e-05
Position 660: 9.123190954914826e-05
Position 334: 7.233159070275343e-05
Position 1521: 5.999151633146292e-05
Position 1742: 5.4467948680927576e-05
Position 229: 4.997057513698681e-05
Position 175: 4.320177089760477e-05
Position 345: 3.864570787587954e-05
Position 171: 3.639731115305475e-05
Position 101: 3.067181749631831e-05
Position 304: 1.3574918845420412e-05
Position 307: 7.058228794505514e-06
Position 126: 3.4767952736789698e-06
Position 129: 2.727247499107958e-06
Position 413: 1.3098408956516402e-06
Position 200: 1.1853686834786023e-06
Position 148: 9.286047254703315e-07
