Gene = Sf3b1
index = 1485
Annotated 5SS: [ 94 951]
Annotated 3SS: [ 258 1007]
SMsplice 5SS: [ 94 951]
SMsplice 3SS: [ 258 1007]
top_k =  100
Partition function (log Z): -4.368883623778251

Sorted 5' Splice Sites (High to Low Probability):
Position 951: 0.9987209703423484
Position 94: 0.780483019629404
Position 143: 0.07648315369964309
Position 2058: 0.038662543620476414
Position 2496: 0.029556133631750647
Position 199: 0.028245517774006884
Position 49: 0.01936406257697441
Position 15: 0.012250661909958422
Position 33: 0.010636590326041655
Position 2261: 0.009076772074938464
Position 792: 0.006727606925970387
Position 1201: 0.00299036668807568
Position 374: 0.0023272181368610384
Position 416: 0.0016781463335048315
Position 580: 0.001668210756660884
Position 2265: 0.0008059047539487289
Position 212: 0.000653423025694542
Position 215: 0.0005434458141996837
Position 1734: 0.0004229497144425322
Position 503: 0.0003984207242056069
Position 24: 0.0003137991957964255
Position 116: 0.00021301611548055528
Position 54: 0.00021071007975361207
Position 555: 8.164018001065101e-05
Position 333: 7.021303641632268e-05
Position 1402: 8.788866121195468e-06
Position 1720: 7.646111228751821e-06
Position 955: 7.162922864560833e-06
Position 882: 1.9098475160015207e-06
Position 608: 6.854581871107565e-07
Position 967: 5.743790327164874e-09
Position 801: 5.679468513837664e-09
Position 233: 1.802304820974129e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1007: 0.9979688133304373
Position 258: 0.9140477551102311
Position 2843: 0.03782918402239068
Position 645: 0.011583096234740447
Position 2130: 0.01051169483024764
Position 4497: 0.0066201586217268255
Position 845: 0.006426158694332084
Position 2448: 0.00570385076919762
Position 2172: 0.0039489911221421425
Position 2343: 0.003937325180356805
Position 169: 0.00388147534512568
Position 4542: 0.003752153943624515
Position 491: 0.002407791880618742
Position 2114: 0.0020750441764011605
Position 93: 0.0017574287850195475
Position 2582: 0.0016626778661399243
Position 2169: 0.0016107239980349246
Position 3188: 0.0015930798960343687
Position 1020: 0.0010661249407013412
Position 272: 0.000863942828977465
Position 2236: 0.0006452211336988237
Position 1836: 0.0005703867601738938
Position 1803: 0.0004126373076817504
Position 856: 0.0003647529266206659
Position 266: 0.00027603293858831775
Position 327: 0.000230232800620143
Position 1254: 0.00022128021156133022
Position 1402: 0.00019693215641553146
Position 2307: 0.00015980809816565497
Position 233: 0.00014225537730216657
Position 2402: 0.00010468864446100946
Position 324: 3.710515570393179e-05
Position 98: 1.8967884981380829e-06
