Gene = verm
index = 1925
Annotated 5SS: [  96  288 2278 2996 3452]
Annotated 3SS: [ 217 2165 2882 3301 3603]
SMsplice 5SS: [ 288 2278 2540 2996 3452]
SMsplice 3SS: [2165 2408 2882 3301 3603]
top_k =  100
Partition function (log Z): 6.781215707272613

Sorted 5' Splice Sites (High to Low Probability):
Position 3452: 0.9964384805068037
Position 2996: 0.984266804205026
Position 2278: 0.9806318424399715
Position 2540: 0.6415700584153854
Position 288: 0.6081617425377039
Position 96: 0.48248987249043157
Position 1178: 0.158959439903072
Position 570: 0.11567258668655181
Position 941: 0.09962247325622998
Position 318: 0.035223988464044946
Position 9: 0.033785181216864545
Position 314: 0.023074794508314858
Position 165: 0.013541691213239178
Position 1761: 0.01146302380171956
Position 34: 0.010721399864677683
Position 3194: 0.009415235258028686
Position 3779: 0.00799298859550787
Position 100: 0.007946422033283568
Position 322: 0.006358597475115252
Position 156: 0.005541386814654933
Position 1559: 0.005488722644812585
Position 885: 0.0040238050040323796
Position 4809: 0.0032388968564222337
Position 467: 0.001964490896246792
Position 115: 0.0017401169804501927
Position 1340: 0.0014504817979517353
Position 3115: 0.0013088614728016216
Position 2670: 0.0012087387482493976
Position 2971: 0.0011863292939217735
Position 3857: 0.0011196061671050418
Position 140: 0.000988747027966086
Position 3356: 0.0009655859716808062
Position 3095: 0.0008414507326996638
Position 2698: 0.0005401507559899435
Position 2700: 0.0004691319866594704
Position 175: 0.0004486173312825446
Position 3000: 0.00042657205086274084
Position 147: 0.00021595407809652886
Position 84: 0.00015947010887562687
Position 23: 0.00011588321668335698
Position 105: 2.5278419996655277e-05
Position 15: 4.238945239994631e-06
Position 43: 4.133659846298961e-06
Position 3502: 3.4947060294738975e-06
Position 7: 3.1311069338512978e-06
Position 3414: 1.1939803881915467e-06
Position 2702: 4.987608656938959e-07
Position 2704: 2.3166055906855711e-07
Position 21: 8.279170379716628e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2165: 0.9825973225344359
Position 3301: 0.9769496601094021
Position 2882: 0.975959288710508
Position 3603: 0.9134418825050797
Position 2408: 0.5813165345296303
Position 217: 0.45023151075920964
Position 1051: 0.09260601257368511
Position 2326: 0.0393901890209977
Position 156: 0.032952705262276276
Position 3547: 0.030896928848271513
Position 5090: 0.02933778480064611
Position 1688: 0.01395893486959292
Position 391: 0.013754482937878681
Position 2363: 0.011121461104776385
Position 2134: 0.00912352190910341
Position 3258: 0.009014339329593956
Position 3574: 0.00864371616417419
Position 3220: 0.007772567272095141
Position 69: 0.0069046465518316546
Position 991: 0.006289739461575611
Position 3650: 0.006101195968305315
Position 1395: 0.005858669285718672
Position 4876: 0.004625391227611849
Position 2417: 0.00427919787619667
Position 3255: 0.004129298793736659
Position 3060: 0.0038138206515295997
Position 342: 0.003310137125210242
Position 5068: 0.0032138891150441853
Position 4794: 0.0030836004365428103
Position 3535: 0.0030394685649205487
Position 1921: 0.0026142983844558336
Position 165: 0.0026070327164054658
Position 82: 0.0025079065213521787
Position 3932: 0.002377560244673703
Position 2913: 0.002167249381556889
Position 3118: 0.002022452601749415
Position 420: 0.0019330518265791845
Position 4526: 0.0017979732899749596
Position 3571: 0.0014991988737190676
Position 3857: 0.0014621038000408482
Position 2360: 0.0014400788059478627
Position 2604: 0.0010380792110042752
Position 3086: 0.0007187488308766797
Position 3083: 0.0007009614982396444
Position 1727: 0.0005876619884113191
Position 1884: 0.0003898611458779326
Position 761: 0.00029792127056503265
Position 3719: 0.000270408835468546
Position 3510: 0.00023571135735177647
Position 3271: 0.00018537657197013524
Position 349: 6.015151090940913e-05
Position 3147: 5.892953395385625e-05
Position 971: 5.369177953358649e-05
Position 182: 4.147072145626815e-05
Position 794: 3.125349044187449e-05
Position 2949: 4.294378249443686e-06
Position 96: 4.980068455126002e-07
