Gene = scaf6
index = 1866
Annotated 5SS: [ 137  472  881 2136 2437 3019 3318 3580 4644 4869 5255 5491]
Annotated 3SS: [ 300  533 1972 2363 2943 3240 3380 3641 4700 4939 5318 5543]
SMsplice 5SS: [ 137  472  881 2136 3019 3318 3580 4644 4869 5255 5491]
SMsplice 3SS: [ 300  533 1972 2363 3095 3380 3641 4700 4939 5318 5543]
top_k =  100
Partition function (log Z): 21.468053833974576

Sorted 5' Splice Sites (High to Low Probability):
Position 4644: 0.9970197415082869
Position 137: 0.9968509848185378
Position 4869: 0.9963219179744626
Position 2136: 0.9936082350611255
Position 3580: 0.993290067239359
Position 3318: 0.9414529520809778
Position 472: 0.9367067601247848
Position 881: 0.9125870668416131
Position 5491: 0.7292914453692368
Position 5255: 0.6777044972271054
Position 3019: 0.5857571984939283
Position 738: 0.06533139279557425
Position 5464: 0.06237799488840895
Position 476: 0.06202001804210801
Position 5484: 0.05899912882467901
Position 2437: 0.04250226933686825
Position 3899: 0.038193455166580965
Position 3896: 0.01599318643680437
Position 5066: 0.01524372427000643
Position 5474: 0.00961826326671529
Position 2560: 0.008913557694560103
Position 5077: 0.0067369228697679
Position 5271: 0.004859172619773064
Position 4085: 0.0046478908362282655
Position 3584: 0.004583656971651661
Position 1593: 0.003155656130384235
Position 4276: 0.003070501290043091
Position 1460: 0.002544808922891188
Position 1617: 0.002099903549833578
Position 1609: 0.002002274707721303
Position 4875: 0.001886074299674673
Position 5638: 0.0013474803066916587
Position 1152: 0.0012280283898323812
Position 4648: 0.0010445168727046784
Position 2473: 0.000978755126215046
Position 1469: 0.0006431180927055087
Position 965: 0.000626439845081767
Position 63: 0.0006259502212880818
Position 5074: 0.0005972191024902727
Position 1615: 0.00034737566581251214
Position 5161: 0.00032151579395821637
Position 218: 0.00030038185199981126
Position 54: 0.0002254857783782973
Position 141: 0.00012747675879048748
Position 453: 0.00011017558520104072
Position 157: 0.00010432553189506608
Position 404: 9.385821433104476e-05
Position 40: 9.104198930947273e-05
Position 480: 8.369673530571715e-05
Position 198: 7.238204721907835e-05
Position 491: 6.989826920492405e-05
Position 75: 5.8645097006752225e-05
Position 33: 2.386187344251694e-05
Position 4879: 2.371361527846582e-05
Position 4861: 2.2185515513273032e-05
Position 4814: 2.1375585496360238e-05
Position 3821: 2.041766534792916e-05
Position 2146: 1.53475869137672e-05
Position 428: 1.2720887675143453e-05
Position 216: 1.1427312816799313e-05
Position 10: 7.500304694835335e-06
Position 4873: 4.81311490213704e-06
Position 190: 4.51798110411424e-06
Position 5158: 3.940510255375521e-06
Position 1340: 3.756475846066468e-06
Position 121: 3.500438700358355e-06
Position 3592: 2.982978854479026e-06
Position 2179: 2.879113252742801e-06
Position 95: 2.8466997085368215e-06
Position 1392: 2.5803918566225984e-06
Position 826: 7.141347690297505e-07
Position 3502: 3.590974783575362e-07
Position 5496: 1.4378385153104363e-07
Position 410: 1.2934131567405886e-07
Position 573: 1.022161330077685e-07
Position 107: 9.697587346297852e-08
Position 4800: 8.881901746362018e-08
Position 4822: 4.78045974049269e-08
Position 4741: 4.3008471394912765e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4700: 0.9991951147809679
Position 300: 0.9971258415289082
Position 4939: 0.9846153716605538
Position 3380: 0.969536818854934
Position 3641: 0.9543603987669091
Position 533: 0.9314514594853032
Position 1972: 0.8868595241608277
Position 5543: 0.8655403556738137
Position 5318: 0.7118800337001522
Position 2363: 0.6314870200976347
Position 3095: 0.3913887951167568
Position 2943: 0.1799276920904334
Position 3240: 0.11200397004357322
Position 3116: 0.10548112308551841
Position 1521: 0.07612043659254923
Position 572: 0.05759165051880484
Position 3069: 0.05045107373856631
Position 2186: 0.04944182192445001
Position 3197: 0.03554592700074337
Position 3680: 0.030636512055671902
Position 4149: 0.028568348686864507
Position 3994: 0.01910373440190163
Position 2026: 0.011895561398682773
Position 2528: 0.011650741669173535
Position 2240: 0.011045685412733845
Position 2605: 0.009702665452943772
Position 4182: 0.008674221813678539
Position 4023: 0.008512865177616506
Position 2900: 0.006259475765780703
Position 3362: 0.003341987139461001
Position 2198: 0.003238471704344264
Position 3648: 0.003101135974313482
Position 4336: 0.002930394608594852
Position 2772: 0.0028723199076413097
Position 1085: 0.0026824645709621364
Position 1257: 0.002677842721933671
Position 2383: 0.0026400284306577304
Position 947: 0.002478203438527138
Position 1578: 0.001937474054195681
Position 952: 0.0015859963713459031
Position 547: 0.0013310717608961899
Position 1299: 0.0012585330014404368
Position 616: 0.001249474073727624
Position 2507: 0.0011386766097362356
Position 5686: 0.001095866845919435
Position 198: 0.0010886593417176234
Position 933: 0.000961562530221205
Position 4077: 0.0009409065544770689
Position 4369: 0.000870709494546076
Position 541: 0.0008172966652173308
Position 5131: 0.000806757765856127
Position 5287: 0.0007915856800196463
Position 3654: 0.0007412866898877022
Position 1269: 0.0007123588564981261
Position 1990: 0.0006432265645338546
Position 658: 0.0005204068364447023
Position 1987: 0.000513859555876539
Position 655: 0.00045431923574935364
Position 5547: 0.00039948051964167443
Position 1201: 0.0002777290568952506
Position 1423: 0.0002759898522051879
Position 1073: 0.0002614287913025257
Position 5691: 0.0002516134607722241
Position 4740: 0.00023564092236091916
Position 700: 0.00017863040913528098
Position 806: 0.00016877191877185543
Position 1420: 0.00015938692361822394
Position 2971: 0.00015909596796206762
Position 1626: 0.00015698690499536203
Position 874: 0.00012448092750743417
Position 1277: 0.00010402551926132715
Position 1173: 0.00010399699990760962
Position 181: 9.623328666006144e-05
Position 709: 8.27058668016708e-05
Position 349: 7.197156368679146e-05
Position 307: 1.8903202543592905e-05
Position 238: 1.1517377990349483e-05
Position 383: 1.0307070393357721e-05
Position 451: 9.950306679737459e-06
Position 380: 9.944152127152e-06
Position 389: 5.0074643458975945e-06
Position 1097: 2.7197785670418875e-06
Position 957: 1.7850037384791647e-06
Position 1177: 1.6439501075253095e-06
Position 686: 5.35246998746101e-07
Position 368: 4.885064596197981e-07
Position 4946: 4.7649773128682107e-07
Position 107: 4.57817225792373e-07
Position 404: 3.5001204572020856e-07
Position 4911: 3.383560543864742e-07
Position 87: 2.81264312163075e-07
Position 392: 1.7484956020517563e-07
Position 760: 1.3944503660185406e-07
Position 386: 1.1743865652853255e-07
Position 338: 8.189452802858085e-08
Position 4990: 4.855635463629666e-08
Position 95: 1.2555925843360916e-08
Position 459: 9.057366905919702e-09
Position 75: 3.7968661112718044e-09
Position 54: 2.086166765190854e-11
Position 63: 1.3132430056668117e-11
