Gene = Mur29B
index = 1294
Annotated 5SS: [ 185 1317 2618]
Annotated 3SS: [1143 1386 2690]
SMsplice 5SS: [ 185 1317]
SMsplice 3SS: [1143 1386]
top_k =  100
Partition function (log Z): -8.186635770849147

Sorted 5' Splice Sites (High to Low Probability):
Position 1317: 0.9532141722273076
Position 185: 0.6432277819678379
Position 2618: 0.5407798693447929
Position 906: 0.03476795868079979
Position 900: 0.023888756560270598
Position 5: 0.02139562940750182
Position 745: 0.01748285099479124
Position 970: 0.006689887457605119
Position 1321: 0.006341899522705744
Position 930: 0.005962324808065332
Position 238: 0.004664745923038928
Position 1324: 0.003987291628297241
Position 963: 0.003217031643122525
Position 821: 0.0024143808187844784
Position 987: 0.0013082430531664215
Position 732: 0.00045558371059700503
Position 575: 0.00017987036694359053
Position 30: 0.0001013551763947378
Position 556: 7.00698225610502e-05
Position 643: 3.8559818514708446e-05
Position 213: 2.4024411824531866e-05
Position 281: 2.3335080622075536e-06
Position 310: 2.491248409171364e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1386: 0.8439343752888664
Position 1143: 0.6063895156430749
Position 2690: 0.46502680830354937
Position 817: 0.04533908789738927
Position 2692: 0.04414018917223013
Position 2713: 0.02875599176551753
Position 757: 0.02702216887533213
Position 1438: 0.022126402262282817
Position 2410: 0.01771508542902126
Position 1546: 0.012174385541661073
Position 1221: 0.0117574688119532
Position 1015: 0.01151907958482305
Position 1834: 0.010583700501204212
Position 1034: 0.010200001035979012
Position 2122: 0.010182036211163238
Position 1615: 0.009666347855601018
Position 1642: 0.009439546045772818
Position 2026: 0.009031870555803356
Position 1738: 0.008156267945865199
Position 715: 0.007393999189077171
Position 327: 0.006996972001711607
Position 2314: 0.005873345679290187
Position 2095: 0.005427286194118968
Position 2383: 0.005039781294050889
Position 1519: 0.00478867568198133
Position 1165: 0.00424451757529526
Position 643: 0.003354900606692643
Position 2740: 0.0028568801034952592
Position 372: 0.0027548003419291117
Position 2287: 0.002616274694934434
Position 878: 0.002326570138854913
Position 246: 0.0017248295450736362
Position 1999: 0.0016572607436707468
Position 1930: 0.00147116449186301
Position 555: 0.0013748168116451797
Position 1450: 0.000989001990851217
Position 1462: 0.0009759272686773057
Position 310: 0.0009536238213682941
Position 105: 0.0008976625418423048
Position 1807: 0.0007545842000776938
Position 459: 0.0006286278270893162
Position 655: 0.0005818688737962778
Position 513: 0.0005461341152295089
Position 517: 0.00042071750346690524
Position 490: 0.00040431801465142035
