Gene = Ect4
index = 1147
Annotated 5SS: [  587  8431  8620 29464 34852 35663 40945 41186 41423 41784 43076]
Annotated 3SS: [ 7077  8494 29184 34471 35271 39018 41005 41252 41565 42141 44764]
SMsplice 5SS: [  587  7007  8431  8620  9546  9845 10952 11201 29464 34852 35663 41186
 41423 41784]
SMsplice 3SS: [ 6919  7077  8494  8666  9607  9922 11017 29184 34471 35271 41005 41252
 41565 44411]
top_k =  100
Partition function (log Z): -28.88158692016069

Sorted 5' Splice Sites (High to Low Probability):
Position 8431: 0.9997177593799043
Position 8620: 0.9983068905641768
Position 9845: 0.956588841374979
Position 10952: 0.9232579253253669
Position 11201: 0.885112719479403
Position 587: 0.809628301131924
Position 9546: 0.7256059904490064
Position 78: 0.4290298814551549
Position 10024: 0.34306605911197946
Position 15768: 0.17973290816986776
Position 9290: 0.16440368228811958
Position 9283: 0.09489168476054191
Position 261: 0.04382824458916429
Position 9608: 0.024234533161261677
Position 11181: 0.02332141773999106
Position 12057: 0.01432411582260266
Position 11223: 0.014267407771339358
Position 10460: 0.013240914691027018
Position 9826: 0.009283122393712394
Position 9742: 0.005258068243479955
Position 9806: 0.0039652495045755095
Position 72: 0.0028221863491868964
Position 248: 0.00279724596142927
Position 250: 0.0024900758402974827
Position 252: 0.00232707386540055
Position 246: 0.00199510047492789
Position 8960: 0.0019430336888245088
Position 296: 0.0017303093012076636
Position 8609: 0.0016929945780011734
Position 8956: 0.0005465163586997334
Position 34: 0.0004861027862880393
Position 80: 0.0003919279536877667
Position 82: 0.0002395628287923134
Position 227: 0.0001546592264673281
Position 157: 0.0001538913806842461
Position 90: 0.00013111730215798143
Position 240: 9.114893047646427e-05
Position 162: 8.926821454472325e-05
Position 265: 8.02978443423702e-05
Position 256: 7.565756419916929e-05
Position 9457: 4.5246368128667e-05
Position 9273: 8.254851631947175e-08
Position 8624: 1.67238715697063e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7077: 0.9997189703539113
Position 8494: 0.9925385257394551
Position 19127: 0.9861669652622528
Position 11017: 0.9343827190772601
Position 9607: 0.7757515000230941
Position 8666: 0.562883112255642
Position 9922: 0.5607453267041823
Position 9346: 0.3782806597350913
Position 9901: 0.3693304429452301
Position 428: 0.27732284848662864
Position 10555: 0.19950329958527532
Position 15084: 0.19277835098990193
Position 10599: 0.07526323049053601
Position 9330: 0.073861546334519
Position 9137: 0.07241648228454248
Position 9952: 0.06872206135866499
Position 9031: 0.033982652916306304
Position 9491: 0.024926364876851036
Position 8677: 0.014474480703528818
Position 8870: 0.013824690543298452
Position 9660: 0.013521163314759341
Position 399: 0.009847892021493242
Position 9352: 0.00925989369149431
Position 8533: 0.0074602632865482296
Position 314: 0.0072753025365593525
Position 9396: 0.007005930633571362
Position 9102: 0.005790484090519419
Position 10433: 0.004816572686018574
Position 341: 0.00409600995564522
Position 8759: 0.001989160594599475
Position 11538: 0.0019396369389500666
Position 11692: 0.0011103304311265887
Position 12528: 0.00021683825089190007
Position 13513: 0.00012646720987944171
Position 11298: 1.0533254174013897e-05
Position 11484: 8.340479884071264e-06
Position 11088: 1.834554209511731e-07
