Gene = mRpS31
index = 1780
Annotated 5SS: [135 655]
Annotated 3SS: [198 720]
SMsplice 5SS: [135 655]
SMsplice 3SS: [198 720]
top_k =  100
Partition function (log Z): -1.1146648077656633

Sorted 5' Splice Sites (High to Low Probability):
Position 655: 0.9852687983061863
Position 135: 0.9532017136336393
Position 659: 0.008059008820943316
Position 1344: 0.00631372805110274
Position 927: 0.002596480153800854
Position 633: 0.0021912444725988318
Position 790: 0.0020228468310347783
Position 10: 0.001010028216576554
Position 57: 0.0004649928061695877
Position 106: 0.000440795441778042
Position 33: 0.000396002152218128
Position 907: 0.00038982987810042756
Position 69: 0.0003504381193751335
Position 510: 0.0002757808098895737
Position 990: 0.0002597269529054911
Position 1073: 6.340458627692026e-05
Position 411: 5.354458483445199e-05
Position 355: 3.532471878384023e-05
Position 657: 3.182732271744641e-05
Position 99: 3.0342574487198964e-05
Position 36: 3.033301719489001e-05
Position 113: 2.9120868566660488e-05
Position 198: 2.2308489461613073e-05
Position 146: 2.12057299021175e-05
Position 211: 7.71527022419391e-06
Position 535: 6.137183648069264e-06
Position 227: 3.17013445787265e-06
Position 899: 2.0258691039571744e-07
Position 467: 1.5798334375170623e-08
Position 175: 3.2187588009476543e-09
Position 614: 1.3595311791121679e-09
Position 236: 1.240261055600371e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.9901251193365391
Position 198: 0.8712132825675472
Position 256: 0.08372474869730596
Position 1403: 0.006572628471041589
Position 742: 0.0045962917055657766
Position 985: 0.0035392751476930567
Position 937: 0.0009954567453194236
Position 69: 0.0008543178681021657
Position 760: 0.0005171965810454027
Position 1294: 0.0003067782208311651
Position 757: 0.00025953583601072633
Position 1102: 0.00022487472574154739
Position 587: 0.00013052025549841815
Position 897: 9.12799173815491e-05
Position 1252: 6.483867028043806e-05
Position 946: 6.369450366945768e-05
Position 423: 5.7366180722023236e-05
Position 168: 5.2015175562474046e-05
Position 298: 5.168944035264138e-05
Position 370: 3.822201947938224e-05
Position 570: 3.703769293806471e-05
Position 584: 2.736309842880662e-05
Position 484: 1.3541534474292023e-05
Position 310: 7.768493965801191e-06
Position 313: 3.0755904690246113e-06
Position 84: 2.9809598802587026e-06
Position 307: 2.71032961190795e-06
Position 120: 1.4057005064074538e-06
Position 113: 1.0526132272138867e-06
Position 122: 4.0124588513405765e-09
