Gene = l(2)k05911
index = 1749
Annotated 5SS: [ 875 5056 5248 5623]
Annotated 3SS: [3929 5111 5325 5679]
SMsplice 5SS: [ 875 5056 5248 5623]
SMsplice 3SS: [3929 5111 5325 5679]
top_k =  100
Partition function (log Z): 0.7784815685923266

Sorted 5' Splice Sites (High to Low Probability):
Position 5248: 0.9985375174661236
Position 5623: 0.9848544814191841
Position 5056: 0.7358834779540415
Position 875: 0.4445174927872524
Position 495: 0.36913481550805294
Position 93: 0.11165441250595685
Position 4080: 0.05541161206559799
Position 930: 0.029732042266837833
Position 113: 0.02191982861647867
Position 871: 0.01891563327340088
Position 4482: 0.014357693979284
Position 51: 0.008209077937649637
Position 1422: 0.008156550123577647
Position 2582: 0.005330891982603531
Position 1535: 0.00504700798300537
Position 976: 0.0036511424908588215
Position 5567: 0.0010282014711834847
Position 5597: 0.000919499584900497
Position 672: 0.0007345169302969523
Position 5506: 0.000584406477302812
Position 5182: 0.0003345120115238371
Position 5627: 0.000274891498104477
Position 922: 0.00024696835526975564
Position 5228: 0.00018924518199163527
Position 490: 0.00011949706198508994
Position 5768: 9.53143154201693e-05
Position 5440: 8.372419184021276e-05
Position 603: 8.29611032065359e-05
Position 5215: 8.098844732473196e-05
Position 5731: 5.694032443159897e-05
Position 147: 4.961651495186191e-05
Position 5621: 3.206429769449169e-05
Position 450: 3.0152300822844427e-05
Position 984: 2.306882398358167e-05
Position 5782: 2.015690786043573e-05
Position 1159: 1.6959453168361975e-05
Position 152: 6.98596736180258e-06
Position 208: 5.721988289072695e-06
Position 157: 1.1933532285663388e-06
Position 134: 1.1781693528906469e-06
Position 171: 6.130929110902477e-07
Position 277: 4.013207344301248e-07
Position 5: 2.850017371666359e-07
Position 197: 2.0522678503350034e-07
Position 5555: 1.1090956724955408e-09
Position 5465: 1.4778229368524296e-10
Position 5535: 1.321437921700228e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5325: 0.9955891396167772
Position 5679: 0.9869205671501262
Position 5111: 0.971195181276905
Position 3929: 0.8337070025006756
Position 739: 0.014851708967850525
Position 688: 0.006086354737861296
Position 1233: 0.001429731477622374
Position 5362: 0.001018054810898994
Position 736: 0.0009777958298269628
Position 5415: 0.000892847317707502
Position 588: 0.000886697672091456
Position 5375: 0.0008031150080501843
Position 327: 0.0007518550349231171
Position 5432: 0.000713534915002334
Position 5730: 0.0005651431108661928
Position 5502: 0.0005635356854323527
Position 1227: 0.0005632206309237676
Position 2343: 0.0005175541478532623
Position 769: 0.000470518056601729
Position 1460: 0.00045922933125805274
Position 3955: 0.0003472049029229332
Position 1050: 0.00022444039822005533
Position 1367: 0.000208878680303007
Position 5560: 0.0002082016824189354
Position 5852: 0.00011711505777102361
Position 760: 8.102466743938717e-05
Position 1073: 8.021050698338815e-05
Position 5840: 5.050874797346097e-05
Position 5883: 2.1650644410628135e-05
Position 5621: 2.0087017964462853e-05
Position 5662: 1.1839536929985268e-05
