Gene = SRm160
index = 1464
Annotated 5SS: [ 444 1838 2519]
Annotated 3SS: [ 602 1907 2583]
SMsplice 5SS: [ 444 1838 2519]
SMsplice 3SS: [ 602 1907 2583]
top_k =  100
Partition function (log Z): 4.93918648957393

Sorted 5' Splice Sites (High to Low Probability):
Position 1838: 0.9995726943732461
Position 2519: 0.9976446422659183
Position 444: 0.9703914314371939
Position 3718: 0.4759229237481044
Position 3740: 0.021579721087801672
Position 818: 0.020975679346673153
Position 3729: 0.0063358400973178245
Position 788: 0.004442514687140516
Position 3608: 0.004071327443895304
Position 2937: 0.0037471333375320103
Position 937: 0.0013341296195667316
Position 490: 0.0011071077763817436
Position 251: 0.0006873660840267871
Position 249: 0.0006118800341296784
Position 253: 0.000483341423860422
Position 513: 0.00043163739911591763
Position 892: 0.00042825214425914527
Position 79: 0.0003455863653249238
Position 4015: 0.0001231974732347651
Position 295: 0.00010428941290091656
Position 457: 7.477966495032394e-05
Position 2322: 6.624978647437684e-05
Position 4062: 6.052427962744753e-05
Position 349: 5.5949126635743784e-05
Position 285: 5.077745865088952e-05
Position 2099: 5.0178941778169386e-05
Position 2761: 4.250038889897564e-05
Position 288: 4.042270648068788e-05
Position 46: 1.8398279531513478e-05
Position 363: 1.751922470163302e-05
Position 255: 1.1347908867918204e-05
Position 2525: 9.401272823925485e-06
Position 2510: 9.345085422320545e-06
Position 148: 9.013310764497413e-06
Position 2523: 8.67426308413343e-06
Position 2426: 8.154473761910475e-06
Position 1781: 8.109647314202184e-06
Position 1816: 7.842590968077402e-06
Position 265: 6.505959908975606e-06
Position 1365: 4.7393936094954185e-06
Position 84: 4.146708141636893e-06
Position 2378: 3.474095369240517e-06
Position 170: 3.2186830672206117e-06
Position 517: 2.3734816681301235e-06
Position 257: 2.235508188641479e-06
Position 168: 2.0992409366152263e-06
Position 11: 1.2962444641484204e-06
Position 9: 9.259988988238881e-07
Position 185: 3.8184481081906155e-07
Position 3691: 6.914279777266544e-08
Position 2483: 4.142560489110334e-09
Position 1135: 3.1562980855244174e-10
Position 693: 1.4280769581058147e-10
Position 1633: 4.4018010258531166e-11
Position 1388: 4.0517474830471875e-11
Position 2408: 2.871232829614847e-11
Position 437: 1.5376098464039785e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1907: 0.9984819833103167
Position 2583: 0.9975957501555668
Position 602: 0.7197808796313684
Position 3795: 0.4543623887304008
Position 1102: 0.0845353116878778
Position 617: 0.08115211070129545
Position 923: 0.05201916881700181
Position 614: 0.030934181785799496
Position 3825: 0.018028637150855214
Position 3822: 0.01616719425006614
Position 3800: 0.01018767484679928
Position 1780: 0.007304291919820628
Position 1091: 0.004347902415370867
Position 1471: 0.00405565578895841
Position 1760: 0.003865446463483207
Position 3837: 0.003564868782073892
Position 4049: 0.002998898181964114
Position 620: 0.0024710770850814344
Position 3949: 0.0022339153470870518
Position 884: 0.00211602806391338
Position 803: 0.001749984398040467
Position 1946: 0.001446560483289356
Position 3912: 0.001068798421671991
Position 1147: 0.0010685415389658423
Position 989: 0.0009464888672485497
Position 1051: 0.0008222581277433604
Position 404: 0.0007301201886026142
Position 3865: 0.0005907046248724908
Position 3920: 0.0005710005087892699
Position 1118: 0.0005495116581653592
Position 3711: 0.0004997577127679441
Position 739: 0.0004905761837769391
Position 4074: 0.0004506144904791038
Position 1057: 0.0003963071294061453
Position 3964: 0.000389833868322332
Position 968: 0.00037193962730293047
Position 962: 0.00036608840841689377
Position 136: 0.00031776110057325785
Position 339: 0.00029765293790993497
Position 945: 0.00026905580007708025
Position 3139: 0.00015870043778474954
Position 3997: 0.00014821051484381002
Position 4097: 0.00014400791156400262
Position 4117: 0.00012076238278187439
Position 363: 0.000110302425357372
Position 689: 0.00010600788201462815
Position 2825: 9.630004288722443e-05
Position 2377: 6.261529842828542e-05
Position 3409: 6.231486280830242e-05
Position 426: 4.210405895400383e-05
Position 3149: 3.849211384105658e-05
Position 2238: 3.755246990427916e-05
Position 2208: 3.060648627295959e-05
Position 3280: 2.4779481366505712e-05
Position 2157: 2.1984974254418512e-05
Position 2998: 1.6947082601721553e-05
Position 2750: 1.5406692392113677e-05
Position 3074: 1.2234906568807759e-05
Position 2648: 1.2232834063709397e-05
Position 2645: 1.0141852080439455e-05
Position 268: 9.968419724427552e-06
Position 117: 9.487435827166505e-06
Position 198: 7.699319095422025e-06
Position 2111: 6.454555460037292e-06
Position 2169: 5.341693928274712e-06
Position 97: 2.944977994507591e-06
Position 1989: 2.9331068223175585e-06
Position 146: 2.3700025477418478e-06
Position 79: 2.2222433629723083e-06
Position 166: 1.580550506889793e-06
Position 385: 1.065308851160457e-06
Position 101: 4.982386769001578e-07
Position 431: 1.5736408701782833e-07
Position 2766: 4.1942709878719496e-09
Position 2642: 1.6710160541405856e-09
