Gene = Hip1
index = 1211
Annotated 5SS: [ 299 1412 2202 2368 3179 3671 4142]
Annotated 3SS: [ 989 1470 2257 2431 3234 3736 4198]
SMsplice 5SS: [ 830 1412 2202 2368 3179 3671 4142]
SMsplice 3SS: [ 989 1470 2257 2431 3234 3736 4198]
top_k =  100
Partition function (log Z): 5.883378073426406

Sorted 5' Splice Sites (High to Low Probability):
Position 3671: 0.99601691477934
Position 3179: 0.9864759214268558
Position 4142: 0.975282462899114
Position 2368: 0.884256178058491
Position 1412: 0.8174226278647577
Position 2202: 0.5123500347663272
Position 3328: 0.47361246527535916
Position 830: 0.31891751455276574
Position 299: 0.2756428465585019
Position 303: 0.15795549763526953
Position 390: 0.13118423666628515
Position 919: 0.10448122319983082
Position 1239: 0.0990221616127505
Position 762: 0.04872368835896194
Position 1297: 0.04547217759760752
Position 4655: 0.02466671407549701
Position 1971: 0.023808926889931695
Position 1719: 0.02230503347081597
Position 4876: 0.020713144526772857
Position 4872: 0.01767194620933727
Position 866: 0.008070766973297831
Position 4036: 0.007954831821867526
Position 1587: 0.007182903672068281
Position 238: 0.00693443026586809
Position 2134: 0.006861845601783525
Position 4393: 0.005593229680487615
Position 766: 0.005332625635833497
Position 704: 0.003575733459889463
Position 1633: 0.0031940938365630236
Position 141: 0.0029439219486346413
Position 3665: 0.0028649575368065255
Position 1651: 0.00203629967954929
Position 252: 0.001596820447252585
Position 388: 0.0014764577483687622
Position 381: 0.0011637211849018132
Position 760: 0.001151713666264809
Position 256: 0.0011510685110426798
Position 561: 0.0010886155834567857
Position 714: 0.0009586864807758759
Position 173: 0.000595247739919785
Position 463: 0.0005178570026466882
Position 164: 0.0004967522211871734
Position 638: 0.00047227949620634916
Position 182: 0.00015313075289898604
Position 3090: 0.00010189496794640526
Position 404: 4.8149427221802974e-05
Position 1416: 3.160140743407028e-05
Position 4325: 2.6245914804239525e-05
Position 4421: 7.175039692740068e-06
Position 37: 2.382035460877479e-06
Position 69: 8.566046175064897e-07
Position 3371: 3.8156439200236193e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9957561745119502
Position 3234: 0.9886352077687078
Position 989: 0.9707734362925109
Position 4198: 0.9589984884798622
Position 2257: 0.8988602509803447
Position 2431: 0.8303969605593712
Position 1470: 0.5615618196331027
Position 3389: 0.44622625306396796
Position 2053: 0.04868938390467338
Position 463: 0.03677386033198013
Position 4975: 0.034641476632549094
Position 492: 0.02951586634111755
Position 3410: 0.025720041489625124
Position 2575: 0.023801635863223522
Position 4226: 0.02324093384357917
Position 4930: 0.020713659284878623
Position 1289: 0.01595165076703604
Position 2436: 0.0119554739303621
Position 1845: 0.00922703699041676
Position 508: 0.007754255207994969
Position 3136: 0.00748731009017992
Position 535: 0.0069069177279569485
Position 879: 0.006767775779287147
Position 2263: 0.006399874368210242
Position 4824: 0.006184832905333566
Position 4453: 0.005619475595291856
Position 423: 0.005205858818376539
Position 2875: 0.004420319393448657
Position 460: 0.004157477336380366
Position 3243: 0.002935148862050883
Position 234: 0.002443321627096179
Position 2531: 0.0022166108191872718
Position 4945: 0.0015118359888458331
Position 3571: 0.001382082571398986
Position 3988: 0.001360959363086624
Position 3906: 0.0010855792736926457
Position 4087: 0.0009987219576790107
Position 561: 0.0008514438356363248
Position 1876: 0.0007984830571641676
Position 3814: 0.0006996255512933333
Position 822: 0.0006704393539406668
Position 3855: 0.00014066408682078356
Position 3909: 0.00012250124437113198
Position 4480: 7.175039692740061e-06
Position 3919: 9.381003827618284e-08
