Gene = tup
index = 1920
Annotated 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
Annotated 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
SMsplice 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
SMsplice 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
top_k =  100
Partition function (log Z): 24.805449411169718

Sorted 5' Splice Sites (High to Low Probability):
Position 19082: 0.9999598757579624
Position 19306: 0.9998680838133547
Position 16869: 0.9985841311350468
Position 19580: 0.9971724331379827
Position 15792: 0.9694731613482701
Position 605: 0.9630536877847209
Position 17167: 0.9525571676966323
Position 20285: 0.6304273455865613
Position 17866: 0.5077074576225815
Position 21034: 0.26030994784797873
Position 18501: 0.2353506288207329
Position 18074: 0.21313444586298724
Position 20533: 0.05621535870943217
Position 469: 0.054004174340299936
Position 16192: 0.05051543740383273
Position 20297: 0.03924469215380415
Position 18544: 0.02702328593037303
Position 18813: 0.02474331159105506
Position 1528: 0.023696962590250635
Position 15740: 0.023414270921166585
Position 16144: 0.01596043732145974
Position 16168: 0.014932002202843995
Position 16599: 0.014496104846129084
Position 17445: 0.013573731303548888
Position 1387: 0.013378889228484719
Position 20615: 0.013187824512409968
Position 18140: 0.012655245136000658
Position 16152: 0.009270112192857026
Position 16213: 0.008241128867912818
Position 20810: 0.004862415760413939
Position 17883: 0.0031650061011423095
Position 19567: 0.0010454536829033296
Position 17473: 0.0009065505180009438
Position 129: 0.0008326345167705377
Position 112: 0.0006437554723169845
Position 17101: 0.0005680331037018683
Position 61: 0.0004510131475638088
Position 288: 0.0003940074595772352
Position 19571: 0.00036946820129605146
Position 19592: 0.0003336336611420848
Position 17104: 0.0002221616085103451
Position 19675: 0.00021867310239779967
Position 28: 0.00021401158621948648
Position 812: 0.000157951066134796
Position 19743: 0.00013003911091520197
Position 19424: 0.00011449176941495532
Position 19615: 0.00011341826344101971
Position 17072: 0.00010399048879982506
Position 315: 9.655712694973652e-05
Position 19717: 8.949712027882622e-05
Position 17076: 8.660805890110576e-05
Position 1233: 6.78703837434237e-05
Position 485: 6.546842419403355e-05
Position 373: 6.048123260308708e-05
Position 229: 5.916782053818572e-05
Position 91: 4.939984324877695e-05
Position 36: 4.5616944919110546e-05
Position 65: 3.673689565132554e-05
Position 19089: 3.483635712868891e-05
Position 20301: 3.413159033576071e-05
Position 94: 2.689404828146547e-05
Position 432: 2.5584321698017855e-05
Position 57: 1.6824207669658227e-05
Position 1158: 1.6560964639613275e-05
Position 598: 1.1852333924629968e-05
Position 19231: 1.1679588096278565e-05
Position 453: 1.028097767089283e-05
Position 40: 8.029523739577954e-06
Position 792: 4.9217436720204565e-06
Position 19195: 1.6942468194601438e-06
Position 19236: 5.3202209886129665e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19142: 0.9999212968720604
Position 20055: 0.9983640976255844
Position 19363: 0.9918141611854644
Position 15601: 0.9903535836032424
Position 16737: 0.9822098080823021
Position 18960: 0.9513895160960609
Position 20347: 0.6670875286670844
Position 16977: 0.5284889336644214
Position 17963: 0.5191101813592546
Position 21086: 0.27366395939097454
Position 16933: 0.2596836627455902
Position 17338: 0.1926430074120795
Position 16924: 0.1821838388210621
Position 17742: 0.17082981011048157
Position 16001: 0.10721154465417904
Position 17553: 0.07470584166763089
Position 20800: 0.06442044138893434
Position 17724: 0.05839276429716411
Position 1332: 0.03227324500230658
Position 17369: 0.018717904945360936
Position 16109: 0.018332046641115977
Position 546: 0.01775448124414329
Position 17513: 0.011325890535827346
Position 19366: 0.00638345052722688
Position 17527: 0.0048135198886426825
Position 17507: 0.004515662108617265
Position 16779: 0.004193494193758671
Position 18133: 0.0039998129091149415
Position 15041: 0.0028944214887561626
Position 17292: 0.00283359543671569
Position 17536: 0.0024641340464262762
Position 178: 0.0022300213479526983
Position 18569: 0.0017031837163152454
Position 17419: 0.0015943819274289676
Position 754: 0.001444529293644207
Position 1022: 0.0013202660303720185
Position 986: 0.0010359349344892152
Position 856: 0.001001876557923335
Position 19453: 0.0009438087945204135
Position 19943: 0.0007456890883568124
Position 16269: 0.0004916149060379387
Position 16454: 0.0004319124514884531
Position 17128: 0.00038550385949071475
Position 478: 0.0003689795746490914
Position 18156: 0.0002937439352931673
Position 17021: 0.00026614973047265673
Position 19416: 0.0002258358777751738
Position 17146: 0.0001621802280913622
Position 19396: 9.838620917234892e-05
Position 16019: 5.7590759295736646e-05
Position 19185: 3.3944198005472796e-05
Position 19191: 2.98420924707156e-05
Position 19242: 9.890348625666975e-06
Position 19188: 6.606671717632977e-06
Position 19296: 6.838572233924035e-07
Position 19299: 4.4082275613996536e-07
Position 19302: 1.348897211410237e-07
Position 19468: 2.252936733638492e-08
