Gene = SmydA-2
index = 1508
Annotated 5SS: [1186 1804]
Annotated 3SS: [1541 1859]
SMsplice 5SS: [1186 1804]
SMsplice 3SS: [1541 1859]
top_k =  100
Partition function (log Z): -5.454161362027741

Sorted 5' Splice Sites (High to Low Probability):
Position 1804: 0.9893414235466326
Position 1186: 0.8504915497153034
Position 871: 0.03812720205100244
Position 482: 0.015821469808352757
Position 152: 0.012743976114568472
Position 287: 0.01061349644370003
Position 796: 0.0033628551780759165
Position 578: 0.002394011500773703
Position 2159: 0.001875119564997411
Position 244: 0.0016397188817492388
Position 531: 0.0013952354368275193
Position 1455: 0.001370278844102121
Position 1302: 0.0013605533302372302
Position 2192: 0.0012273170579675584
Position 1290: 0.001135304566739196
Position 760: 0.000988999924352785
Position 1212: 0.0008946532119055227
Position 1680: 0.0007705766359240158
Position 156: 0.0007322596221000556
Position 644: 0.0006363293200656141
Position 331: 0.0006086313861172598
Position 418: 0.0005968310137353544
Position 49: 0.0005688187669989998
Position 241: 0.0004160475581384858
Position 1134: 0.00041082855264324894
Position 1116: 0.0003888747129199922
Position 521: 0.00036256721299313593
Position 106: 0.0002853195664440058
Position 1780: 0.00010527575220926938
Position 2107: 5.853870830908759e-05
Position 2188: 5.371356065312464e-05
Position 443: 4.907005071647078e-05
Position 646: 3.887990970205942e-05
Position 2123: 3.249955203175623e-05
Position 403: 1.8944346028967287e-05
Position 1938: 1.3265853407473815e-05
Position 753: 2.0537574463189595e-07
Position 1585: 3.947324778372798e-08
Position 19: 9.373536359798652e-12
Position 54: 9.08022964036205e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.9937328755936103
Position 1541: 0.8805588027621377
Position 1748: 0.013468819055866705
Position 1606: 0.01331486762113666
Position 1354: 0.010069547560824336
Position 922: 0.005783821446177976
Position 1279: 0.004000162964093896
Position 204: 0.003524970322057324
Position 1508: 0.002590177004987403
Position 1583: 0.00239261222853409
Position 2219: 0.0020293771841896763
Position 1461: 0.0020253326893354276
Position 705: 0.0011024798075863385
Position 1358: 0.0009338044420228927
Position 500: 0.0008999034057590288
Position 2241: 0.0008708870388197557
Position 1632: 0.0005763876382954105
Position 1082: 0.000544390125419701
Position 1115: 0.00042521160983336994
Position 2248: 0.0003386019302439348
Position 452: 0.00033302309598618715
Position 254: 0.00027169874303930956
Position 1884: 0.00026691102616016924
Position 679: 0.0002624262813008361
Position 350: 0.00019041211494839492
Position 555: 0.00016110364045532994
Position 341: 0.00015994159817203543
Position 2257: 8.132745081994607e-05
Position 1970: 2.0805744057262843e-05
