Gene = Fibp
index = 1166
Annotated 5SS: [ 218  351  737  908 1097 1248 1375 1622]
Annotated 3SS: [ 271  417  799  963 1146 1305 1435 1685]
SMsplice 5SS: [ 218  351  737  908 1097 1375 1622]
SMsplice 3SS: [ 271  417  799  963 1146 1435 1685]
top_k =  100
Partition function (log Z): 19.52000202873785

Sorted 5' Splice Sites (High to Low Probability):
Position 1375: 0.9990317708416019
Position 1622: 0.9922705414149945
Position 908: 0.9766713638076906
Position 351: 0.9765739427086795
Position 1097: 0.9691511311761375
Position 218: 0.8257902122364831
Position 737: 0.7352391764361849
Position 741: 0.23900931473587797
Position 1248: 0.029137087720174152
Position 713: 0.012170270294581367
Position 498: 0.010017851583343932
Position 1084: 0.00912776054649349
Position 1768: 0.008627374071858018
Position 1797: 0.0039973684161265025
Position 1626: 0.0036747182677192526
Position 767: 0.001840535910602157
Position 1752: 0.0015881769327363363
Position 186: 0.0015863192865022766
Position 198: 0.00118578345798474
Position 1726: 0.00043522570045211614
Position 1566: 0.00030557140786822545
Position 252: 0.00029659444622326094
Position 772: 0.00023173963112300603
Position 1558: 0.00021286912957697702
Position 139: 0.00020426525915509712
Position 732: 9.966833339077555e-05
Position 1041: 8.060694687465128e-05
Position 617: 7.902149906486019e-05
Position 87: 7.173505886678957e-05
Position 294: 7.090939976676054e-05
Position 1516: 6.088280383086641e-05
Position 25: 4.4900146367266255e-05
Position 967: 3.786075453167378e-05
Position 1807: 3.6775253288526444e-05
Position 141: 3.440656596479029e-05
Position 857: 2.511154005767471e-05
Position 125: 2.0520415098650155e-05
Position 355: 1.652991109334573e-05
Position 816: 1.5759218146492562e-05
Position 123: 1.1206629912294291e-05
Position 48: 5.758166290333362e-06
Position 1287: 2.5111326709814343e-06
Position 1540: 1.1411238334160134e-06
Position 278: 9.004680519606205e-08
Position 284: 3.762207138684021e-08
Position 387: 5.405885237778801e-09
Position 1634: 1.2000125206276307e-09
Position 699: 2.99491495968656e-10
Position 1209: 2.2084515988550974e-10
Position 1161: 7.636889355604528e-12
Position 1021: 2.2538201071177838e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1435: 0.9998525178458031
Position 963: 0.9971829680463838
Position 1685: 0.9927514009446109
Position 1146: 0.9743619370761232
Position 417: 0.9660753539331451
Position 799: 0.8877865531041408
Position 271: 0.8264972550146727
Position 833: 0.07839314342529208
Position 1305: 0.031215439097728215
Position 1848: 0.01735875334181175
Position 581: 0.011876440713562808
Position 421: 0.0041672937747839825
Position 617: 0.0026552221283631344
Position 449: 0.0017815552700751185
Position 837: 0.0017795294212545202
Position 317: 0.0014431453088381222
Position 446: 0.0009835903641583746
Position 1857: 0.00047769017045356664
Position 1186: 0.0003173190415371866
Position 1725: 0.0002843133985341794
Position 1292: 0.00027863882954874697
Position 1188: 0.0002487745871257122
Position 1693: 0.00023549057382057416
Position 967: 0.0001832633037135412
Position 1287: 0.0001542509362151992
Position 252: 0.0001040638656268732
Position 1765: 9.972033412708531e-05
Position 686: 6.963573977152173e-05
Position 1342: 6.603394300811196e-05
Position 294: 5.6200182134562156e-05
Position 1021: 5.244329963121013e-05
Position 1096: 4.532900700644509e-05
Position 81: 4.07320921038883e-05
Position 665: 2.965035304783015e-05
Position 1209: 2.865585658531094e-05
Position 1161: 2.8547275945151013e-05
Position 328: 2.697318924317809e-05
Position 566: 2.6026835611897098e-05
Position 478: 2.3603716542569915e-05
Position 182: 1.8889070085441565e-05
Position 139: 1.0691550077531375e-05
Position 341: 8.540945870847298e-06
Position 207: 5.092574438844804e-06
Position 1597: 3.3095849394179863e-06
Position 87: 2.1974369471794124e-06
Position 186: 1.7670108439393335e-06
Position 105: 1.5638271437577667e-06
Position 1523: 8.895116370176754e-07
Position 191: 5.466487103830527e-09
Position 102: 2.8014127025051043e-09
