Gene = Atg3
index = 37
Annotated 5SS: [ 203  793 1052]
Annotated 3SS: [ 656  860 1105]
SMsplice 5SS: [ 203  793 1052]
SMsplice 3SS: [ 656  860 1105]
top_k =  100
Partition function (log Z): 7.514505565666234

Sorted 5' Splice Sites (High to Low Probability):
Position 793: 0.9996335003235084
Position 1052: 0.9981550586311252
Position 203: 0.9619186774947361
Position 1580: 0.07447227938828327
Position 496: 0.048815136650008355
Position 1447: 0.021150636944509943
Position 1323: 0.010567910131788276
Position 502: 0.0087672056858041
Position 426: 0.0076324975331357285
Position 1596: 0.007260252974072956
Position 440: 0.0033556946418018506
Position 1348: 0.001879363759791706
Position 253: 0.0010245273398069275
Position 210: 0.00044590645801579807
Position 241: 0.00023764419975497655
Position 52: 0.00023261007092394636
Position 529: 0.00021987491791570124
Position 8: 0.00021672668767142267
Position 1403: 0.0001893672999918339
Position 270: 0.00017573414986823036
Position 239: 0.000156981967646453
Position 272: 0.0001331305428419281
Position 46: 0.00011137962757508433
Position 77: 7.947104170920961e-05
Position 797: 5.743456397025616e-05
Position 314: 2.778255347202874e-05
Position 4: 2.1296700981018373e-05
Position 1375: 1.5259553371487024e-05
Position 173: 9.865315092463514e-06
Position 746: 4.702181232593622e-06
Position 1062: 4.226210292270509e-06
Position 957: 1.2544366942317782e-06
Position 1056: 5.186966050760404e-07
Position 966: 3.3431890276732496e-07
Position 88: 2.3993736147499016e-07
Position 941: 1.1815284690666851e-07
Position 106: 8.18212867490267e-08
Position 96: 1.9317534330544382e-08
Position 971: 3.114499638357709e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 860: 0.9947847270244473
Position 656: 0.9912593082880057
Position 1105: 0.9007227682767326
Position 1645: 0.08500852970535845
Position 1124: 0.06807921805949066
Position 1514: 0.03870260829416065
Position 363: 0.03512407282562489
Position 1128: 0.008428047071890269
Position 1109: 0.004895104564511576
Position 678: 0.0036138402458655693
Position 913: 0.0030798784292704728
Position 1420: 0.0025901308620863424
Position 1384: 0.002067550906109883
Position 1444: 0.0018957314539565714
Position 910: 0.0009750884691905278
Position 306: 0.0006371544735253159
Position 412: 0.0005924707912781764
Position 268: 0.0005637035271421098
Position 865: 0.0005352863236188182
Position 585: 0.0004141355103816344
Position 934: 0.0003373052615818608
Position 1159: 0.0003181510900845358
Position 1780: 0.0002954059310637588
Position 1755: 0.0002601066546924437
Position 696: 0.0002512882570329488
Position 477: 0.00024830554322094266
Position 593: 0.00024709782324897284
Position 293: 0.00023906005237357206
Position 1465: 0.00022069607359545245
Position 1365: 0.00021062868086888016
Position 88: 0.00011459836962742589
Position 101: 0.00010894032086645287
Position 527: 2.5062474543168475e-05
Position 94: 2.115908286751167e-05
Position 119: 2.0738682543364178e-05
Position 435: 1.7064361516780143e-05
Position 311: 1.7001707948583988e-05
Position 106: 1.494324779824322e-05
Position 746: 1.437027634642949e-05
Position 136: 1.3805797577035052e-05
Position 157: 3.674192402327871e-06
Position 1009: 3.115436726902454e-06
Position 446: 1.3734339693711183e-06
Position 931: 1.180921912118173e-06
Position 1244: 2.4364026471717505e-07
Position 1042: 3.291911182114145e-08
