Gene = Cwc25
index = 1113
Annotated 5SS: [119 397]
Annotated 3SS: [173 458]
SMsplice 5SS: [119 397]
SMsplice 3SS: [173 458]
top_k =  100
Partition function (log Z): 2.872030079334534

Sorted 5' Splice Sites (High to Low Probability):
Position 397: 0.9988360093955989
Position 119: 0.9899050245529074
Position 563: 0.06113779604825445
Position 944: 0.010329969768059598
Position 969: 0.009689890982545569
Position 123: 0.0065689287675367155
Position 567: 0.0010386682178318582
Position 58: 0.0009209740131870812
Position 653: 0.0008397525234239933
Position 603: 0.0005568928886424317
Position 389: 0.0005547623789719696
Position 1673: 0.00046162358228313505
Position 590: 0.00042299758221536044
Position 54: 0.00035858269639772917
Position 105: 0.0003070839345204281
Position 501: 0.00024513179399429663
Position 65: 0.00010020576680873563
Position 410: 5.4673757425682175e-06
Position 77: 3.359030980741066e-06
Position 401: 2.211015742557262e-06
Position 69: 2.0438510965834305e-06
Position 17: 1.056975747099866e-06
Position 383: 1.042936147085185e-06
Position 635: 6.060397512772772e-07
Position 331: 1.2720678841553815e-07
Position 128: 7.655039397180923e-08
Position 339: 8.247165298246188e-09
Position 147: 6.5867143386042905e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9979197854950193
Position 458: 0.8155129875668177
Position 462: 0.1803090237304324
Position 652: 0.039504898309751735
Position 1028: 0.023142330056136834
Position 640: 0.010697145976351984
Position 775: 0.005114685702054209
Position 703: 0.0025745407993132984
Position 853: 0.0017818070794844898
Position 467: 0.0014493364860518867
Position 700: 0.0010288751320873834
Position 727: 0.0009026796957317344
Position 1741: 0.0004616235822831355
Position 664: 0.0004501172040419999
Position 784: 0.0004431905693007522
Position 748: 0.00038291336085790245
Position 505: 0.00018995593700397038
Position 1832: 0.0001724269658885761
Position 215: 0.00014275656052017448
Position 182: 9.677562030810368e-05
Position 230: 6.370003643969325e-06
Position 487: 2.745731167472345e-06
Position 218: 1.2720623408403016e-06
Position 484: 1.130651019647669e-06
Position 469: 5.349054373282625e-07
Position 236: 2.180790299757531e-07
Position 100: 1.3358604138366625e-07
Position 533: 8.723148349325955e-09
Position 119: 7.759065021204879e-09
Position 331: 7.602571955654126e-09
Position 269: 5.541488237874046e-09
Position 263: 4.513517562892693e-09
Position 316: 3.7009566779543134e-09
Position 284: 1.0493066751609207e-09
Position 248: 9.712743042632759e-10
