Gene = skd
index = 1875
Annotated 5SS: [  295  2483 15224 20727 20878 21703 22457 23699 25418 26092 30933 31111
 31286]
Annotated 3SS: [ 1885 14907 20632 20793 21253 21771 23248 25236 25507 26152 30995 31169
 31346]
SMsplice 5SS: [  249 15224 20727 20878 21703 22457 25418 26092 30933 31111 31286]
SMsplice 3SS: [14907 20632 20793 21253 21771 25236 25507 30599 30995 31169 31346]
top_k =  100
Partition function (log Z): 30.147899430464687

Sorted 5' Splice Sites (High to Low Probability):
Position 15224: 1.0000000000000067
Position 31111: 0.9998441488678723
Position 20727: 0.9990921027746646
Position 21703: 0.9988909053949743
Position 25418: 0.9961038079885202
Position 31286: 0.9955215603280212
Position 22457: 0.9919423007984135
Position 26092: 0.9911296623517138
Position 20878: 0.9819378721589034
Position 2483: 0.5384111808461972
Position 26204: 0.4996540144350282
Position 31732: 0.23830730881085987
Position 249: 0.23547781527317777
Position 32757: 0.1919882286559965
Position 684: 0.18702804861248773
Position 507: 0.18147495474725459
Position 1754: 0.14015627042945175
Position 32716: 0.12408470991802716
Position 23699: 0.04655059007546705
Position 21204: 0.04263868866038393
Position 1014: 0.03545257202113202
Position 32744: 0.02348966551553933
Position 295: 0.020186738747030527
Position 1395: 0.012152863243236507
Position 31455: 0.01162382274356072
Position 767: 0.011041137098982245
Position 15831: 0.010256903278993769
Position 33083: 0.009469873788453285
Position 26096: 0.008817065033315174
Position 257: 0.00880578241133568
Position 1134: 0.00873299122006259
Position 20888: 0.007735299380378174
Position 259: 0.007263149350365374
Position 32739: 0.005720999160551952
Position 1927: 0.004918545955651468
Position 1738: 0.004533506704495752
Position 166: 0.004251675832267861
Position 646: 0.003931573740887622
Position 25448: 0.003375635853387365
Position 139: 0.003320345223623928
Position 22528: 0.0033167438220336543
Position 587: 0.003305023670471261
Position 263: 0.003194628486819878
Position 280: 0.003066163597032839
Position 22089: 0.0027075141448281966
Position 272: 0.002656916734310927
Position 1721: 0.002556318589105402
Position 1305: 0.002415664149684258
Position 31464: 0.0023744967455116106
Position 771: 0.0022465093350168067
Position 31277: 0.002178063054656612
Position 1006: 0.001783904304596218
Position 31245: 0.0015126583599842282
Position 21114: 0.000964829711183819
Position 20898: 0.0007988949947871403
Position 31290: 0.000783169316628513
Position 20913: 0.0007609517778989714
Position 21208: 0.0005370972766238165
Position 21101: 0.0005028095086335766
Position 31430: 0.00048123574397676864
Position 25428: 0.0004510607592809986
Position 21543: 0.00044105746883128674
Position 31703: 0.0004312953051490979
Position 25935: 0.00035061460889340994
Position 21117: 0.0002640172838962608
Position 31508: 0.00019992709937647084
Position 25722: 0.00016812162118309766
Position 21707: 8.271460413557523e-05
Position 20833: 6.746712112967031e-05
Position 22027: 3.0092767606057624e-05
Position 21693: 2.7533601045626845e-05
Position 25847: 2.4690791225695716e-05
Position 31494: 1.7828613105656772e-05
Position 31377: 1.7074062280310008e-05
Position 25749: 1.3101610416368072e-05
Position 20937: 3.742281634956895e-07
Position 31438: 3.1961592488739225e-07
Position 15560: 2.00362826338793e-07
Position 25461: 1.5190032338169159e-07
Position 15554: 1.354196597929111e-07
Position 31258: 1.1245248905118713e-07
Position 15468: 1.0394491689733066e-07
Position 15574: 8.521236651028585e-08
Position 15556: 5.031968720434044e-08
