Gene = nrm
index = 1822
Annotated 5SS: [  395  4072  9128  9336 12649 13225 13446 14450 14668 14934 15579 15823
 16191 16377 17191 20726 20879 21096 21241 22471 25798 26748 27816 28296
 31560 33830 36016]
Annotated 3SS: [ 3680  8955  9186 12477 13065 13368 14350 14507 14821 15396 15646 16058
 16260 16805 20595 20782 20936 21157 22283 25656 26713 27171 27935 31464
 32446 35121 39639]
SMsplice 5SS: [  143  9128  9336 12649 13225 13446 14668 14934 15579 15823 16191 17191
 20726 20879 21096 21241]
SMsplice 3SS: [ 8955  9186 12477 13065 13368 14350 14821 15396 15646 16058 16260 20595
 20782 20936 21157 41419]
top_k =  100
Partition function (log Z): -7.028376661451991

Sorted 5' Splice Sites (High to Low Probability):
Position 9128: 1.0000000000000004
Position 17191: 1.0000000000000004
Position 21241: 0.9998121401474195
Position 9336: 0.997576999647574
Position 20879: 0.997571390366772
Position 20726: 0.9919069003878068
Position 15579: 0.9891690103898176
Position 4072: 0.982036514913752
Position 21096: 0.9801669098282065
Position 16191: 0.9402872192708536
Position 13446: 0.9011403621791111
Position 14668: 0.8784122967169534
Position 14934: 0.806841648500995
Position 12649: 0.5663523445083849
Position 15823: 0.5643772144781737
Position 13225: 0.531574892428321
Position 16377: 0.388966884841556
Position 15987: 0.23093257315674232
Position 143: 0.19318351585360471
Position 13284: 0.18776983225544305
Position 22471: 0.1705505158571576
Position 15897: 0.15741378196454156
Position 395: 0.15487805170659488
Position 151: 0.1536341759919775
Position 12786: 0.1506195315179434
Position 960: 0.14838938290189532
Position 203: 0.11406402508964239
Position 1222: 0.08381492524829486
Position 464: 0.07581535026112086
Position 259: 0.07298896436225348
Position 9617: 0.05257520309211717
Position 13197: 0.04294840155673273
Position 9709: 0.035771958016431266
Position 16934: 0.03450249534703709
Position 23546: 0.03177729447828686
Position 16708: 0.016574940942477186
Position 16195: 0.01481598306208064
Position 16187: 0.011425110089878161
Position 15827: 0.010762993007106321
Position 22153: 0.008287500867003722
Position 21080: 0.006641128447924838
Position 15771: 0.006090152130792038
Position 20675: 0.0052981689681210736
Position 15851: 0.005227691181049391
Position 15768: 0.004758632619984045
Position 21089: 0.004541129904881319
Position 15763: 0.00425579885453604
Position 15835: 0.003518641954641033
Position 15842: 0.00238354073542325
Position 1613: 0.0022161738348414396
Position 22168: 0.0019189505437221337
Position 9428: 0.0013181570325596914
Position 483: 0.0010154347497744534
Position 9369: 0.0007252354859116258
Position 21100: 0.0006458021522994722
Position 16477: 0.00029637650380294716
Position 9362: 0.00019919294987168375
Position 9188: 0.00018041488408305147
Position 21102: 0.00011263673430303534
Position 16302: 4.5735362808038436e-05
Position 20851: 2.660799591999676e-05
Position 20950: 9.527609738833541e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8955: 1.0000000000000004
Position 9186: 1.0000000000000004
Position 20595: 0.9988283804932734
Position 20782: 0.9983763331182289
Position 20936: 0.9944546959795492
Position 15646: 0.9940077300235634
Position 16058: 0.9822678536794018
Position 3680: 0.950779470385637
Position 21157: 0.9459162681923197
Position 13065: 0.9141685849091987
Position 16260: 0.8853530241692317
Position 15396: 0.8815873797725322
Position 13368: 0.8481245413312973
Position 14350: 0.7959570642781851
Position 14821: 0.7904372431188756
Position 12477: 0.7169718760263282
Position 27935: 0.6669752923111681
Position 16805: 0.4591323236480697
Position 24171: 0.23215952148303096
Position 22283: 0.1716853959426153
Position 15416: 0.11041141605694199
Position 9498: 0.04796996767011908
Position 21162: 0.046305208983627937
Position 25656: 0.03616678305206643
Position 16986: 0.034502495347037115
Position 16789: 0.03126292909080138
Position 2345: 0.03125704452811446
Position 23306: 0.02783776919402925
Position 9464: 0.02251707345205539
Position 23879: 0.02106093152275724
Position 22067: 0.01984884354098844
Position 9587: 0.017860119986373844
Position 22923: 0.011216295909844078
Position 16061: 0.007279624105720199
Position 21626: 0.006841295852262631
Position 22666: 0.004833063524201512
Position 22385: 0.004612560536169631
Position 21015: 0.002766963298031128
Position 22323: 0.002744099147502554
Position 22287: 0.0027202430216874034
Position 22217: 0.0016306356905449939
Position 22711: 0.0009398432569399098
Position 21318: 0.0004738888851629635
Position 21544: 0.00035193277341067183
Position 21363: 0.0002480062492100494
Position 20950: 0.00012685056037977255
Position 21044: 0.00010926934735696303
Position 20916: 2.6607995663135216e-05
Position 21238: 8.612853856964653e-08
Position 21186: 1.5243599615447458e-08
Position 21180: 4.9732732244103335e-09
