Gene = rhea
index = 1856
Annotated 5SS: [15322 16617 17085 17336 17474 18036 18188 18634 19095 23744 24001 26084
 26661 27677 28472]
Annotated 3SS: [16357 16685 17143 17394 17531 18098 18544 18977 19155 23809 25966 26144
 27016 27896 28529]
SMsplice 5SS: [   32 10971 16617 17085 17336 17474 18036 18188 18634 19095 19528 23744
 24001 26084 26661 27677 28472]
SMsplice 3SS: [10729 16357 16685 17143 17394 17531 18098 18544 18977 19155 23338 23809
 25966 26144 27016 27896 28529]
top_k =  100
Partition function (log Z): 43.27665963131941

Sorted 5' Splice Sites (High to Low Probability):
Position 10971: 1.0000000000000213
Position 19095: 0.9999562670011
Position 26084: 0.9999162026573971
Position 26661: 0.9998565860636431
Position 24001: 0.9998557989843524
Position 17336: 0.9990316632388486
Position 18188: 0.9976900146578765
Position 16617: 0.9976553338960615
Position 18036: 0.997374058776821
Position 17085: 0.9907132543596302
Position 18634: 0.981750246540662
Position 28472: 0.9790111047998188
Position 17474: 0.972648190054451
Position 27677: 0.3840650656268746
Position 32: 0.330509349278678
Position 19528: 0.30154865402054926
Position 19360: 0.2771638080225294
Position 89: 0.25194875265810385
Position 18907: 0.25036087159090203
Position 28649: 0.20161161612497064
Position 438: 0.17963808144680088
Position 27180: 0.1578334069183337
Position 28078: 0.15522950859671936
Position 19234: 0.15273315712754845
Position 462: 0.11743218293134244
Position 11916: 0.09809487292441711
Position 27652: 0.08442202244928296
Position 249: 0.05890288571089224
Position 19372: 0.05854976426677078
Position 28821: 0.05611899431571392
Position 19532: 0.04643108060013351
Position 835: 0.036481965217920014
Position 27350: 0.03313512539926264
Position 27098: 0.030726538926934832
Position 27504: 0.029024256051385984
Position 25: 0.02508678275628868
Position 27642: 0.024593385137765246
Position 27587: 0.022983319214210755
Position 16827: 0.019097526143812157
Position 28204: 0.015525704601258223
Position 27263: 0.01200769192204926
Position 25252: 0.005893124182126591
Position 26944: 0.0054763713280302755
Position 17013: 0.005224703918606039
Position 27543: 0.004997167039100116
Position 27146: 0.003847024727044281
Position 27123: 0.0034343737553622898
Position 13646: 0.0033916120805487647
Position 18473: 0.0032191537596490934
Position 16844: 0.0028151131555111835
Position 28444: 0.0020262071708477573
Position 16577: 0.0017955976418712635
Position 16943: 0.0015861912190148616
Position 18055: 0.0014776198023361586
Position 18638: 0.0013893745051170162
Position 26489: 0.0010880848270626035
Position 26377: 0.0010859735264738873
Position 17478: 0.0008315669555931559
Position 18607: 0.0007431810957476294
Position 26818: 0.0007195868844293093
Position 18018: 0.0006934575538208176
Position 18433: 0.0006495598270766281
Position 17818: 0.0006151796494025777
Position 17340: 0.0004123218588294793
Position 24231: 0.000343309840729686
Position 26181: 0.00030013545636647856
Position 26277: 0.0002862992247814602
Position 18040: 0.0002275631520663508
Position 18042: 0.00014905135398169715
Position 18270: 0.00012064786146823861
Position 17351: 0.0001205510870317507
Position 26217: 8.288176643298994e-05
Position 16990: 7.984276467062089e-05
Position 26709: 5.978829548879057e-05
Position 26665: 5.818382315222747e-05
Position 16823: 4.795112226171933e-05
Position 17158: 2.713353121444497e-05
Position 18010: 1.9653376915236692e-05
Position 26841: 1.4327678125930814e-05
Position 26857: 1.1851316089329758e-05
Position 18288: 1.0823690295545097e-06

