Gene = PGRP-LC
index = 1355
Annotated 5SS: [5803 6258 6951]
Annotated 3SS: [6089 6798 7017]
SMsplice 5SS: [  57 4320 6258 6650 6951 7936]
SMsplice 3SS: [3354 6089 6539 6798 7748 7997]
top_k =  100
Partition function (log Z): -0.17885938153819358

Sorted 5' Splice Sites (High to Low Probability):
Position 6951: 1.0000000000000002
Position 4320: 0.9754237315305728
Position 7936: 0.9588777065246905
Position 6258: 0.6331714726415086
Position 6650: 0.6292611221820502
Position 57: 0.4555589990172171
Position 75: 0.3563042320613063
Position 5803: 0.32317062729945034
Position 759: 0.20567773243496726
Position 8480: 0.20222870298134887
Position 8167: 0.15683196619481982
Position 8363: 0.13318679671872946
Position 308: 0.13293499508003134
Position 6315: 0.11234672447683253
Position 1780: 0.07325720306452002
Position 2234: 0.07115839035246488
Position 4470: 0.06623483554808476
Position 8440: 0.042077786212963195
Position 4744: 0.03150930280021566
Position 4705: 0.028284861803117796
Position 7894: 0.013306183895564497
Position 9084: 0.010300543095187749
Position 8408: 0.009500870083486365
Position 9370: 0.007365905509114755
Position 942: 0.006728690593558828
Position 1692: 0.005437061183101818
Position 415: 0.005136595135358442
Position 32: 0.003437136489619383
Position 8064: 0.003197612911820238
Position 8098: 0.003087283746640691
Position 79: 0.0014299774267216786
Position 991: 0.00046760746381941136
Position 312: 0.00011975229001903995
Position 98: 0.00010755899286325601
Position 119: 4.773297362438786e-07
Position 193: 2.5666856263414165e-07
Position 116: 2.0868926790237036e-07
Position 69: 1.743737574506809e-07
Position 242: 1.8433127408753207e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9401545846296039
Position 7997: 0.9182235348119362
Position 6089: 0.8110411429919835
Position 6798: 0.6586639774265138
Position 8829: 0.6265003801967892
Position 4381: 0.4004284432965709
Position 7748: 0.3716948677585666
Position 6539: 0.3705535336511344
Position 7762: 0.3411071627183019
Position 6314: 0.24034665542325875
Position 7017: 0.1926703310475087
Position 6065: 0.1889588570080167
Position 495: 0.07512514688135105
Position 2137: 0.07097711082006483
Position 1545: 0.06144443835368177
Position 6823: 0.05466515942608682
Position 475: 0.05436407813813292
Position 5019: 0.04598466325727784
Position 1954: 0.03419315510391995
Position 124: 0.03408480706631805
Position 6723: 0.029376868115876385
Position 7236: 0.023675773340086824
Position 7686: 0.0222590248998689
Position 7067: 0.021482475618495075
Position 368: 0.012499477664684917
Position 6320: 0.01233285312107482
Position 9149: 0.010300543095187749
Position 6337: 0.008840272136446354
Position 9433: 0.0073659055091147545
Position 287: 0.0068352367375050255
Position 8035: 0.004681358878510323
Position 5060: 0.002786520897020094
Position 419: 0.002639488593414127
Position 1591: 0.0008126636056376626
Position 239: 5.061101627836042e-05
