Gene = Rpp30
index = 1457
Annotated 5SS: [147 395 518 847]
Annotated 3SS: [206 448 571 908]
SMsplice 5SS: [147 395 518 847]
SMsplice 3SS: [206 448 726 908]
top_k =  100
Partition function (log Z): 2.9716194379771474

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9824012561283939
Position 395: 0.9822233725149124
Position 847: 0.9111778898286859
Position 518: 0.8070464330768874
Position 638: 0.018924650426418377
Position 151: 0.006550033442166714
Position 659: 0.0061214294671162505
Position 665: 0.004086529405615184
Position 798: 0.0004556861054682064
Position 1094: 0.00034788429764689315
Position 270: 0.0002927305182996058
Position 140: 0.0002510938568797812
Position 836: 0.000147156072482961
Position 669: 0.00013970427640294387
Position 532: 0.00012353969368704293
Position 25: 0.00011410427121963291
Position 1132: 3.372699214887972e-05
Position 374: 3.061417866405881e-05
Position 1171: 2.7750956578100822e-05
Position 368: 2.089848025493569e-05
Position 15: 1.63019463982683e-05
Position 425: 1.26799464447283e-05
Position 380: 1.1005364747027634e-05
Position 274: 6.003857907712407e-06
Position 113: 1.1461849711469995e-06
Position 433: 1.1256005649913966e-06
Position 445: 1.0969005234951066e-06
Position 237: 9.977984934744678e-07
Position 322: 9.18760074081505e-07
Position 115: 6.391444058880735e-07
Position 200: 1.9933184850552376e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.9883028688978447
Position 448: 0.9702150536234891
Position 908: 0.902652623682091
Position 726: 0.6073681760079253
Position 931: 0.07342451873604032
Position 650: 0.0710732996518964
Position 571: 0.05479585577701861
Position 658: 0.028399209240562943
Position 767: 0.00486480064885012
Position 503: 0.0031878651708822443
Position 751: 0.0028386958795363054
Position 795: 0.0025161050702587817
Position 730: 0.002307254261538161
Position 877: 0.0017678107155243122
Position 1274: 0.0016720140530989264
Position 792: 0.0011760907740616957
Position 472: 0.0006712706750964179
Position 1027: 0.0005883019557078601
Position 984: 0.0005038633650196481
Position 249: 0.00039219198300229383
Position 1055: 0.00035464019161925283
Position 933: 0.00029377820819339044
Position 817: 0.00023281651045195862
Position 772: 0.00014323677681265653
Position 450: 0.000137865798914628
Position 301: 0.00013097256881763406
Position 87: 0.00012906161128793182
Position 221: 0.00012740969457732983
Position 328: 8.531769418330434e-05
Position 235: 7.109371361580762e-05
Position 371: 5.548855815059048e-05
Position 1200: 4.8784536038208123e-05
Position 349: 3.212584015661236e-05
Position 280: 3.2876627038830892e-06
Position 334: 1.9835819109640414e-06
Position 256: 1.22837601484238e-06
Position 319: 8.172518229107606e-07
Position 172: 2.2306358030050977e-07
Position 322: 1.8751558440359772e-07
Position 237: 1.5157380389670826e-07
Position 103: 3.650655556873364e-08
Position 61: 1.5565593698362616e-08
Position 69: 6.4043815388363264e-09
Position 136: 8.490137845028923e-11
Position 175: 3.415464932523453e-11
Position 147: 3.183023173123842e-12
