Gene = nuf
index = 1825
Annotated 5SS: [38084 39237 39441 40243 40456]
Annotated 3SS: [38957 39305 39785 40306 41056]
SMsplice 5SS: [  722  9231  9578  9938 22334 39441 40243 40456]
SMsplice 3SS: [ 9074  9294  9868 22218 39305 39785 40306 41056]
top_k =  100
Partition function (log Z): 9.49682412597468

Sorted 5' Splice Sites (High to Low Probability):
Position 9938: 1.0
Position 22334: 1.0
Position 39441: 0.9970239200161178
Position 9231: 0.9942788655742363
Position 9578: 0.9942494940417942
Position 40243: 0.9847575066923425
Position 40456: 0.9756002895071606
Position 722: 0.7877689469146184
Position 395: 0.1356441684385168
Position 106: 0.0774810208015883
Position 39627: 0.06207287896033109
Position 40766: 0.060116107237376246
Position 41926: 0.050571631529041455
Position 41182: 0.0465542213034761
Position 39623: 0.024680894420965747
Position 40887: 0.017388984870075157
Position 41005: 0.015471762677397988
Position 40247: 0.01456225013165204
Position 40964: 0.010082807895465078
Position 40894: 0.009740944410366
Position 40640: 0.00929793990044589
Position 40460: 0.006976622488488791
Position 40821: 0.0065251550277100855
Position 9602: 0.005426626357868449
Position 40849: 0.004471490992664021
Position 7117: 0.0029007384327337025
Position 1966: 0.0017281115994824225
Position 41729: 0.0014996959815198932
Position 41316: 0.0014678683129668842
Position 40503: 0.0012579702651250885
Position 26015: 0.0008015571878520825
Position 40627: 0.00019012367560842196
Position 40629: 0.00012367190003142957
Position 40619: 9.524343560238764e-05
Position 569: 8.557993572627897e-05
Position 1409: 8.291733962274389e-05
Position 27553: 7.981690452209435e-05
Position 567: 7.946846056580695e-05
Position 565: 7.176682353896016e-05
Position 40644: 6.624157691181024e-05
Position 40476: 5.325401899221261e-05
Position 937: 4.876041915260839e-05
Position 252: 4.794205472210635e-05
Position 561: 3.188878999247802e-05
Position 563: 2.6412570472199326e-05
Position 40418: 2.4007566730624732e-05
Position 387: 2.384268363648791e-05
Position 393: 4.59941951556919e-06
Position 138: 4.445050034525857e-06
Position 238: 3.5082785940988513e-06
Position 579: 2.8824865245124665e-06
Position 40501: 2.6759449502895238e-06
Position 125: 2.3313795261801142e-06
Position 318: 1.9001046582320849e-06
Position 110: 1.1418884495499507e-06
Position 96: 1.0209624799964189e-06
Position 146: 8.864950406702677e-07
Position 130: 7.32696904379719e-07
Position 40443: 1.8987281800914654e-08
Position 39959: 4.060428361454549e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22218: 1.0
Position 9074: 0.9999999999999976
Position 39785: 0.9992765522127715
Position 39305: 0.9970239200161178
Position 40306: 0.9881667597586803
Position 9868: 0.9699905836618298
Position 41056: 0.9205871598817361
Position 9294: 0.7644698013814607
Position 9297: 0.21959116598567502
Position 40726: 0.14878180899027957
Position 39516: 0.08689549110685489
Position 42078: 0.041749986327180924
Position 9675: 0.030009416338169177
Position 40687: 0.027926500342155984
Position 41366: 0.02061462264232965
Position 40501: 0.014975794094010914
Position 41657: 0.014960828380617226
Position 9454: 0.009894018606763963
Position 42010: 0.009139065087717963
Position 40320: 0.0039044402878861905
Position 40315: 0.003481011906711956
Position 41693: 0.0031447359467056237
Position 6897: 0.0029007384327337025
Position 41389: 0.0027715352054110626
Position 41833: 0.0027430147278952807
Position 42333: 0.002560185089049859
Position 1797: 0.001728111599482422
Position 41632: 0.0015580848583906057
Position 42015: 0.001376456680226122
Position 41065: 0.0013499954339881556
Position 40356: 0.0012360255246996418
Position 41502: 0.001192083392991196
Position 40619: 0.0010779496269283735
Position 40541: 0.001058567076023186
Position 25951: 0.0008015571878520825
Position 41563: 0.0007572511058413411
Position 41335: 0.0005856937885056223
Position 41300: 0.0005313867535821162
Position 437: 0.00048462372875244093
Position 39691: 0.0003880865510870456
Position 41822: 0.00037688363609404224
Position 178: 0.00035172969402377335
Position 551: 0.00021961867174012567
Position 665: 0.0002068163069207362
Position 39718: 0.000189005129328359
Position 41720: 0.0001728531175071403
Position 40506: 9.543922676591578e-05
Position 483: 8.725602583135047e-05
Position 27474: 7.981690452209435e-05
Position 229: 6.611956661428542e-05
Position 40335: 1.3760426093867147e-05
Position 40326: 8.542449450713237e-06
Position 40546: 4.346744617214274e-06
Position 40418: 2.1417296506662822e-07
Position 40386: 1.420682020372356e-07
