Gene = Cpsf5
index = 1105
Annotated 5SS: [ 384  706  945 2280]
Annotated 3SS: [ 440  778 2164 2352]
SMsplice 5SS: [ 384  706  967 2280]
SMsplice 3SS: [ 440  778 2164 2352]
top_k =  100
Partition function (log Z): 10.220108904497426

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 0.9998549640291262
Position 2280: 0.9990536250862736
Position 384: 0.843657113469863
Position 967: 0.5620114736108297
Position 945: 0.3264917476498619
Position 68: 0.23915904694475754
Position 1298: 0.20733946410322063
Position 388: 0.1232223428650704
Position 981: 0.08169756364632197
Position 33: 0.030751183076917172
Position 985: 0.02298785031303322
Position 66: 0.019241248007414058
Position 103: 0.01910925432743006
Position 332: 0.012692068692698195
Position 342: 0.01120694265323315
Position 2484: 0.01074613174485527
Position 1463: 0.009951435227898653
Position 112: 0.008512246957801419
Position 2501: 0.005172827561640587
Position 90: 0.004657757312043616
Position 123: 0.0021945919904525373
Position 1443: 0.0016536888305758177
Position 2503: 0.0016126849189924022
Position 2505: 0.0015956146154596448
Position 2598: 0.0008358244624471361
Position 1028: 0.00023823338265805945
Position 153: 0.0001784312567520143
Position 222: 0.0001038179195055675
Position 180: 9.041859456873259e-05
Position 13: 7.404390557524357e-05
Position 728: 6.961348608297965e-05
Position 710: 3.7472010411592876e-05
Position 1003: 1.710249898558668e-05
Position 187: 1.6067158411131825e-05
Position 717: 1.015106764371838e-05
Position 676: 8.836896395096859e-06
Position 24: 6.848429877246691e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 778: 0.9998675873100711
Position 2352: 0.9809762825350261
Position 440: 0.9677297568181318
Position 2164: 0.3641893567640896
Position 1116: 0.3570018866557675
Position 219: 0.21014319912745016
Position 1565: 0.12710826895641789
Position 1675: 0.08742733176363457
Position 1047: 0.08173919450496203
Position 123: 0.07536456864794708
Position 1519: 0.0689069912209208
Position 2084: 0.04956284350830161
Position 1607: 0.04007773363438802
Position 173: 0.026846182312304054
Position 2533: 0.01820902455929959
Position 1542: 0.016030809940950484
Position 409: 0.011871365360975683
Position 2375: 0.009342595157314525
Position 519: 0.007698634188942564
Position 1365: 0.0069680436930755684
Position 1587: 0.006688352213980045
Position 2268: 0.0053745097462794406
Position 2661: 0.005353163468934629
Position 2571: 0.00398632611722746
Position 128: 0.003137222595607096
Position 474: 0.003014251170607838
Position 183: 0.0025286642843987614
Position 477: 0.0022923264452850882
Position 153: 0.0014593188066956968
Position 1155: 0.0013185781155006819
Position 2673: 0.0010635417762654088
Position 253: 0.0008637273744954891
Position 103: 0.0007976202352046066
Position 618: 0.0007161802898576547
Position 422: 0.0003209138564920806
Position 2782: 8.577477560084755e-05
Position 187: 8.447634781437308e-05
Position 793: 5.8233271947916155e-05
Position 1202: 3.384194610590836e-05
Position 1164: 5.739301759188618e-06
Position 808: 5.732785839936925e-06
Position 1217: 4.376354749417261e-06
Position 958: 2.6567973167077775e-06
Position 805: 2.416216401542518e-06
Position 931: 1.2775074511187518e-07
