Gene = Oseg1
index = 1347
Annotated 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
Annotated 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5025 5358]
SMsplice 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
SMsplice 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5040 5358]
top_k =  100
Partition function (log Z): 26.496882839946583

Sorted 5' Splice Sites (High to Low Probability):
Position 4114: 0.9997893723845749
Position 4315: 0.9981463235976515
Position 1711: 0.9972268565342821
Position 4755: 0.9949437026267552
Position 5304: 0.9631940714311955
Position 3237: 0.9233167797838908
Position 3781: 0.9121647219347576
Position 779: 0.8743210863289019
Position 4970: 0.8649315169881596
Position 1397: 0.7467466975265502
Position 4573: 0.6939498039689352
Position 2279: 0.1903880912168463
Position 2941: 0.10205851929187233
Position 3410: 0.09592230630015944
Position 3485: 0.05649764630735381
Position 684: 0.055678544833494825
Position 4433: 0.05121436456278803
Position 4511: 0.04901171131672652
Position 3441: 0.03581984500861603
Position 1239: 0.032282290216543455
Position 1094: 0.031269312083106494
Position 1051: 0.021427550744862578
Position 5309: 0.010256475083843154
Position 2485: 0.0058004470895159765
Position 719: 0.004795533529518958
Position 873: 0.0040102554068462614
Position 5469: 0.0034491243236816423
Position 783: 0.002824363368070773
Position 3594: 0.002163489653154843
Position 1076: 0.0019711030593327016
Position 1705: 0.0018133992052401216
Position 2806: 0.0016785447822697315
Position 1258: 0.0016105374236263905
Position 3656: 0.00151657596912981
Position 5254: 0.0014363615381619193
Position 4298: 0.0014361240051547703
Position 405: 0.0011936051604004639
Position 4560: 0.0011217367278614778
Position 4577: 0.0006334021561430848
Position 2027: 0.00048579659072689604
Position 832: 0.0003983538133893762
Position 481: 0.0003956555266730142
Position 197: 0.00039023667647456904
Position 2099: 0.0003743301303727694
Position 5246: 0.0003716256944499483
Position 109: 0.000364031852675784
Position 1893: 0.0003529396264687505
Position 879: 0.000352834169501811
Position 103: 0.000341581999265489
Position 515: 0.00032635579675118696
Position 5235: 0.0003239990143259277
Position 332: 0.00031245371935847483
Position 4496: 0.0003113190200725226
Position 4319: 0.0002903909420115691
Position 659: 0.00026484987242134475
Position 3686: 0.0002159978039615542
Position 547: 0.00017508734268280852
Position 376: 0.0001507003003283023
Position 1992: 0.00014347783115772563
Position 4606: 0.00012911863365223038
Position 648: 0.00011093458757465822
Position 154: 9.504935735051725e-05
Position 3520: 8.983918184229912e-05
Position 2336: 8.948389311642776e-05
Position 49: 8.59201266030099e-05
Position 3993: 7.933294892935165e-05
Position 2224: 7.752151124147253e-05
Position 3473: 7.096737390526869e-05
Position 317: 6.042391722727957e-05
Position 152: 5.302404288835208e-05
Position 226: 4.385055404230668e-05
Position 4451: 3.995290785785457e-05
Position 115: 3.941161694130212e-05
Position 98: 3.550372582084456e-05
Position 791: 2.594652030367935e-05
Position 5471: 2.5873487006553863e-05
Position 2104: 2.445556314042241e-05
Position 142: 2.3580252207958268e-05
Position 4094: 2.2848522421308635e-05
Position 4449: 2.1798180609967703e-05
Position 364: 2.1611873493891527e-05
Position 859: 1.999549198402341e-05
Position 484: 1.9452400734028483e-05
Position 2445: 1.8118335884153988e-05
Position 632: 1.731222161548904e-05
Position 4422: 1.7186946946579592e-05
Position 319: 1.5491272501928027e-05
Position 4053: 1.3407916528613492e-05
Position 268: 9.483180125039318e-06
Position 1038: 4.484353241460794e-06
Position 3972: 4.233194519033177e-06
Position 4118: 3.175143707376831e-06
Position 4405: 1.9333661478449376e-07
Position 4235: 3.740327938475786e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9986408445410293
Position 3297: 0.9985705241382353
Position 4371: 0.9976591115059806
Position 1781: 0.9892413228854312
Position 4166: 0.9820468957563641
Position 5358: 0.9760804595349225
Position 1479: 0.8516664946468776
Position 4812: 0.7358519031776165
Position 4633: 0.7171169175216335
