Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  100
Partition function (log Z): 17.802486122953315

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9987871811503239
Position 3533: 0.9960701950823555
Position 3778: 0.9940520121805365
Position 3356: 0.9863839995874837
Position 611: 0.9824504538514168
Position 4061: 0.8221552474308502
Position 5355: 0.28920337337647956
Position 4080: 0.09168920853982103
Position 5586: 0.08761536641904581
Position 2635: 0.04389038206117503
Position 5574: 0.04168482115610402
Position 2867: 0.03995430324040859
Position 4030: 0.037887901908498806
Position 4546: 0.03316838484021086
Position 5866: 0.03310983442965809
Position 22: 0.03308544349453526
Position 4072: 0.020679558087889155
Position 2011: 0.014748580997758142
Position 5628: 0.011529479721917976
Position 4863: 0.009592009879108227
Position 2271: 0.007379990423101417
Position 1154: 0.006072143419378225
Position 2723: 0.0057147313816621505
Position 369: 0.005072121413227534
Position 3782: 0.004960777710636368
Position 1811: 0.004777307044278849
Position 3537: 0.0034697658981146153
Position 62: 0.0026616182792144898
Position 3947: 0.0024553263192325695
Position 215: 0.0023578635430338015
Position 274: 0.0019747007321088863
Position 4119: 0.0015074467907487906
Position 3329: 0.001146692147921132
Position 3922: 0.0010222039827346727
Position 1533: 0.0005058567772838572
Position 233: 0.00044176334555624407
Position 284: 0.0003685894784478385
Position 4550: 0.0003331033932583701
Position 3703: 0.00032911635576138477
Position 239: 0.00022489582074700147
Position 235: 0.00013777049014272207
Position 286: 0.00013717772986411795
Position 259: 8.615457863204079e-05
Position 261: 7.110013263887867e-05
Position 5189: 6.74557116935247e-05
Position 5302: 6.675609969434635e-05
Position 4379: 3.8163001229059186e-05
Position 3692: 3.253387297367891e-05
Position 3497: 2.588589254655691e-05
Position 85: 1.7293353099406747e-05
Position 4113: 1.6879008668592925e-05
Position 3681: 1.3035745644880326e-05
Position 5448: 1.0681480663600888e-05
Position 5514: 7.770879581620269e-06
Position 595: 7.70608617418191e-06
Position 3744: 7.015333383538754e-06
Position 3509: 4.481084787689598e-06
Position 3795: 5.0345830905143006e-08
Position 3881: 3.3327940809018486e-08
Position 3871: 1.1810475823692336e-08
Position 3749: 2.6743898046305995e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3590: 0.9999520255800223
Position 3839: 0.9984643083864886
Position 3261: 0.9501187996478132
Position 5087: 0.938255361987392
Position 3432: 0.9376169651508165
Position 5244: 0.9346950268128178
Position 5411: 0.26423810584409946
Position 5697: 0.14260494776841715
Position 2351: 0.06868172859785972
Position 1610: 0.0578704109342142
Position 5301: 0.057701251442957756
Position 3462: 0.03602598411580004
Position 5924: 0.03536590746616149
Position 2705: 0.0259951853972477
Position 4355: 0.019231622814631907
Position 4614: 0.01751672638441199
Position 415: 0.016966654321450624
Position 3450: 0.011534821235739325
Position 4190: 0.011368679440685715
Position 5632: 0.010847544025045999
Position 4983: 0.009800116455113644
Position 4669: 0.006098412719867877
Position 2505: 0.005701052127135073
Position 4358: 0.004512573423539312
Position 5538: 0.004494953241770302
Position 726: 0.00408728957101109
Position 5569: 0.004014986524582178
Position 127: 0.0038885909819367593
Position 141: 0.0038211185773269563
Position 5703: 0.003446439606116993
Position 4444: 0.0033621554337958143
Position 5253: 0.003177285059661743
Position 5050: 0.002605534476989474
Position 410: 0.0022133099859659743
Position 4379: 0.0020451382601511256
Position 2827: 0.001940434351266727
Position 5004: 0.0019302225072418645
Position 1926: 0.0015789288259232153
Position 5751: 0.001484674982317958
Position 3383: 0.001431874842198231
Position 991: 0.0013936356873800453
Position 4850: 0.0011477146195989119
Position 2529: 0.001079165004394339
Position 766: 0.0010657639561153342
Position 3437: 0.0009898370646891186
Position 4672: 0.0009072822746699176
Position 363: 0.0008661955026443952
Position 382: 0.0007953090459293605
Position 2117: 0.0007045939183750889
Position 2558: 0.0006800528475625249
Position 4634: 0.000571547862070211
Position 4146: 0.0005661168573231562
Position 521: 0.0005309975346094131
Position 4693: 0.0004835281010081413
Position 1575: 0.00046241346149285945
Position 4814: 0.0004317626641266279
Position 1007: 0.0003345597553004682
Position 4119: 0.0002802770977232519
Position 1724: 0.0002636217481803082
Position 3520: 0.00024151073405516513
Position 4506: 0.00019985781119899286
Position 1884: 0.00019552633420338522
Position 4242: 0.00014371422292077364
Position 1135: 8.3936930608326e-05
Position 1398: 8.200180069623261e-05
Position 5241: 3.291826752327664e-05
Position 605: 1.0251284791120573e-05
Position 3881: 8.901647386107236e-06
Position 760: 4.23758959241062e-06
Position 701: 3.0213767924112837e-06
Position 789: 2.88320607799137e-06
Position 3718: 2.5867294409063594e-06
Position 844: 2.481486111792595e-06
Position 83: 2.2250941842262643e-06
Position 3976: 1.630380867167095e-06
Position 3901: 1.403376318798031e-06
Position 3622: 5.81182277722773e-07
Position 3933: 5.081042197578822e-07
Position 3922: 6.532783500610065e-09
Position 3850: 1.928855795922576e-09
