Gene = cmb
index = 1650
Annotated 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
Annotated 3SS: [ 705 1094 1618 1773 3417 3747 4679 5848]
SMsplice 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
SMsplice 3SS: [ 705 1094 1618 1773 3414 3747 4679 5848]
top_k =  100
Partition function (log Z): 14.569894303486462

Sorted 5' Splice Sites (High to Low Probability):
Position 3687: 0.999591571408608
Position 1712: 0.9970531425024134
Position 5791: 0.9886524996183975
Position 395: 0.9790089518386653
Position 863: 0.9031541710124138
Position 1493: 0.8990458878256256
Position 4290: 0.8936416135975637
Position 3305: 0.8680601309023548
Position 3046: 0.24291259996916667
Position 5632: 0.14081397488243305
Position 2050: 0.11761804562360113
Position 1525: 0.09042634705614357
Position 5155: 0.07836881706903784
Position 2210: 0.04496708711219291
Position 4408: 0.04474902081242582
Position 4091: 0.027042382040278107
Position 4223: 0.026302998667973573
Position 1250: 0.020453331178913518
Position 1024: 0.012423707232150397
Position 6011: 0.00820798970782588
Position 3227: 0.007644388760600183
Position 2074: 0.0059933387208758486
Position 4814: 0.005411439854492337
Position 3926: 0.004102784748811706
Position 3116: 0.003964399504687922
Position 6437: 0.003885477292366642
Position 203: 0.0036665159629141945
Position 824: 0.0031754697111432634
Position 3300: 0.00265726794947071
Position 963: 0.0014340042281662509
Position 2131: 0.0013559571198232191
Position 2518: 0.0013110170484872728
Position 5941: 0.0012946395056254436
Position 399: 0.0012105498283292654
Position 1039: 0.0011345515225074775
Position 1720: 0.0011149458014403275
Position 1476: 0.0010403408229084721
Position 2786: 0.0010362879954681989
Position 45: 0.0009802953206338636
Position 219: 0.0009676302816985293
Position 1254: 0.0008708195206402857
Position 2696: 0.0008205656753399218
Position 1716: 0.0006400714248302631
Position 4516: 0.0005946735646857387
Position 224: 0.0002804747819545719
Position 1218: 0.0002587013436745604
Position 23: 0.0002461734790643543
Position 245: 0.00020477048610723788
Position 1415: 0.00016702886482478153
Position 2037: 0.00014276583492973713
Position 1401: 0.0001308548874761612
Position 1484: 0.00012804874977863826
Position 2383: 0.0001234093355570014
Position 1532: 0.00012155465022154927
Position 786: 0.00010273739682168507
Position 95: 5.559339536534026e-05
Position 51: 4.491731127279002e-05
Position 143: 2.8843158686967546e-05
Position 17: 2.448401638631732e-05
Position 4: 2.4317477014960922e-05
Position 80: 2.2656228957139375e-05
Position 468: 2.0858540539645968e-05
Position 3839: 1.4860818205146402e-05
Position 3905: 1.3204802333149139e-05
Position 512: 1.2029279825004452e-05
Position 262: 7.908689373394194e-06
Position 85: 3.3055361108196012e-06
Position 1662: 2.0644509991200844e-06
Position 935: 1.5296993280422073e-06
Position 828: 1.4628039708681707e-06
Position 881: 1.177256447091616e-06
Position 66: 1.155354807429886e-06
Position 870: 3.859422308123405e-07
Position 268: 2.693193450785005e-07
Position 88: 1.861969189182845e-07
Position 2067: 6.104877415124724e-08
Position 415: 4.011192927300252e-08
Position 2008: 3.233463724056564e-08
Position 1487: 8.632692105471186e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1773: 0.9997044399656267
Position 5848: 0.9876768456852738
Position 1618: 0.9796625892123492
Position 1094: 0.9513138083150993
Position 3747: 0.9426381228524432
Position 705: 0.8188280419413025
Position 4679: 0.6952785949432119
Position 3414: 0.5262590888099872
Position 3417: 0.3381595812460634
Position 5715: 0.32337683831437797
Position 5236: 0.10406715298957586
Position 3141: 0.09657083539687604
Position 2865: 0.09116533074147243
Position 3377: 0.09060447342097064
Position 717: 0.08140244926100267
Position 3097: 0.06956339308327707
Position 3144: 0.05762847077727097
Position 5202: 0.03340444530974098
Position 1414: 0.02892897774882682
Position 4155: 0.028524503507467408
Position 2115: 0.027011130672031265
Position 3772: 0.023790249813153228
Position 3753: 0.016851908972634923
Position 4712: 0.015746327300386505
Position 1553: 0.014772402399090124
Position 3981: 0.010525852403519406
Position 6160: 0.010262807342044827
Position 4877: 0.008820247015812641
Position 632: 0.00855071056034114
Position 5205: 0.008505281100639236
Position 1392: 0.008341082971742818
Position 1147: 0.006571706107384314
Position 1281: 0.00382730301788588
Position 4449: 0.003183654552905052
Position 4602: 0.003123071619837556
Position 6495: 0.0025238514402150685
Position 1096: 0.002522023675821385
Position 644: 0.0023282319685380714
Position 3064: 0.0018627869184331461
Position 618: 0.0015717489740652928
Position 935: 0.0014740334107686036
Position 741: 0.0014664535914751418
Position 444: 0.0014454847817874602
Position 291: 0.001425068219860853
Position 6492: 0.0013616258521515709
Position 6008: 0.0012946395056254436
Position 316: 0.0011192193999543998
Position 4343: 0.0008000436304784729
Position 762: 0.0007134540713183221
Position 3780: 0.000496669473432773
Position 516: 0.0004748113707786379
Position 1039: 0.0004050560828646798
Position 5968: 0.00039097533086074603
Position 1660: 0.00038392643529446766
Position 142: 0.0003813501717812064
Position 83: 0.00024055568673053267
Position 1253: 0.00023931511712782437
Position 1175: 0.00020022141054296878
Position 439: 0.00017043364601901557
Position 785: 0.00015532211685008983
Position 956: 0.00014148615059730204
Position 990: 0.0001284790650686372
Position 1111: 0.00011152613293064201
Position 319: 9.8461353096251e-05
Position 801: 7.872067773989179e-05
Position 1803: 6.459640470467746e-05
Position 4430: 5.219950396336193e-05
Position 531: 4.920220067734462e-05
Position 773: 3.14971564470063e-05
Position 254: 2.688051098237005e-05
Position 807: 2.493417146695783e-05
Position 528: 2.1190996111531667e-05
Position 759: 2.0833728512108395e-05
Position 577: 1.9472400443070924e-05
Position 177: 1.5512822565669085e-05
Position 273: 7.973288697374085e-06
Position 1814: 2.553753002144961e-06
Position 158: 2.1184629140557154e-06
Position 168: 8.630273899200057e-07
Position 3811: 6.650949525679009e-07
Position 189: 4.7185370619241553e-07
Position 1850: 4.509962563338445e-07
Position 322: 4.435642520983248e-07
Position 582: 1.092344846712252e-08
