Gene = Trl
index = 1567
Annotated 5SS: [3208 4146 6965 7419 7839]
Annotated 3SS: [3718 6498 7082 7577 9273]
SMsplice 5SS: [ 482 4146 6965 7419 7716]
SMsplice 3SS: [ 3718  6498  7082  7577 11004]
top_k =  100
Partition function (log Z): 1.9991228107365144

Sorted 5' Splice Sites (High to Low Probability):
Position 7419: 0.9855215981139545
Position 6965: 0.9705953590178718
Position 7716: 0.9185574924492704
Position 4146: 0.9183243325333804
Position 1407: 0.3003533082309555
Position 227: 0.2622854483080207
Position 8351: 0.2203497012236877
Position 991: 0.1769135975960721
Position 486: 0.13695892255657546
Position 83: 0.13358150467560118
Position 2167: 0.1224104041116109
Position 55: 0.09696091073181819
Position 309: 0.09676037966228329
Position 5799: 0.08885508456462536
Position 372: 0.07350194190590971
Position 6589: 0.05587749348053148
Position 360: 0.022273093781221283
Position 8468: 0.0177778763251114
Position 330: 0.01775009512536237
Position 7035: 0.014309414134093194
Position 7244: 0.014219378078032845
Position 3208: 0.012034828866635792
Position 2373: 0.011299737814602799
Position 115: 0.010512777415697202
Position 5745: 0.008991369901464612
Position 62: 0.0037751826744603255
Position 6949: 0.003273379895500768
Position 1187: 0.0022190777206210054
Position 9738: 0.0021020151782672504
Position 949: 0.0016916144620810927
Position 1749: 0.001061136075005083
Position 7725: 0.0010490388432423765
Position 7286: 0.00037906297344356344
Position 7172: 0.0002608460108796442
Position 511: 0.00021544185590068399
Position 12: 0.0001692869648321268
Position 7458: 0.00013702821369575838
Position 16: 6.845284478132664e-05
Position 537: 4.77262975352703e-05
Position 7839: 2.023062249957248e-05
Position 8250: 4.744560052673006e-06
Position 7908: 3.711873234124406e-06
Position 6793: 1.9123987642389678e-06
Position 156: 5.326230254814978e-07
Position 267: 2.528040172168432e-07
Position 6907: 2.842486554738209e-08
Position 163: 6.2360929337141664e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6498: 0.9999937177483154
Position 7577: 0.9910442953200187
Position 7082: 0.9844337389107097
Position 3718: 0.9163124477487833
Position 11004: 0.504857749861926
Position 8416: 0.22912772894367564
Position 144: 0.15842749774443574
Position 7876: 0.1434683484426863
Position 1321: 0.14093092795822412
Position 2069: 0.14039528422336253
Position 9273: 0.133622691747834
Position 4921: 0.0813316244026874
Position 9386: 0.04336364870181405
Position 8436: 0.027099070940189943
Position 6792: 0.02529500891671367
Position 9059: 0.02364058491801657
Position 8743: 0.021961439704415053
Position 817: 0.020993292900467492
Position 4225: 0.01651628424236981
Position 6774: 0.01634585807920506
Position 10603: 0.013556718163571435
Position 1074: 0.009650957296259153
Position 7505: 0.008428428077381821
Position 6651: 0.008061004767207482
Position 9214: 0.0068241696813999796
Position 7045: 0.005944526818245404
Position 7772: 0.005125352322944221
Position 2214: 0.00444861043067142
Position 1052: 0.0032104599882943237
Position 1206: 0.0026567353068090724
Position 8264: 0.0024093006420179185
Position 9818: 0.002102015178267251
Position 744: 0.0020012986358787298
Position 8122: 0.0016011096876190878
Position 7325: 0.0015210194308079225
Position 7039: 0.001491681643968204
Position 7168: 0.001015279875771055
Position 572: 0.0008999714512454656
Position 9125: 0.0008950554303860814
Position 7331: 0.0005224718644137462
Position 8119: 0.00047405599617916826
Position 388: 0.0003854611743536471
Position 589: 0.00026675798135183135
Position 620: 0.00026348174732467765
Position 965: 0.00020281603780943395
Position 7548: 0.00011413196619462146
Position 207: 9.715070288257208e-05
Position 7511: 7.088374147249939e-05
Position 115: 2.6697482099061605e-05
Position 7475: 1.587160809411467e-05
Position 7556: 1.1512644550937052e-05
Position 7101: 2.7186939403309854e-07
Position 354: 1.4506384526844753e-07
Position 7487: 1.1399262483740927e-07
