Gene = Hip14
index = 1212
Annotated 5SS: [ 953 1825 2173]
Annotated 3SS: [1149 1892 2226]
SMsplice 5SS: [ 953 1825 2173]
SMsplice 3SS: [1149 1892 2226]
top_k =  100
Partition function (log Z): 3.3702117604329316

Sorted 5' Splice Sites (High to Low Probability):
Position 1825: 0.9987107854350322
Position 953: 0.9940475124687056
Position 2173: 0.9790436107797175
Position 2346: 0.137711618868101
Position 1090: 0.13728540159212893
Position 2912: 0.05349034468890309
Position 2935: 0.015164369200671601
Position 2612: 0.013741483376590225
Position 2927: 0.009801772473439073
Position 1325: 0.007529713155217473
Position 68: 0.0074054770578227125
Position 1384: 0.005570809452257728
Position 2160: 0.004043922562428549
Position 3047: 0.0035323377457726337
Position 2018: 0.0022093964398220084
Position 1078: 0.0017537316262119587
Position 2280: 0.0016194321503906416
Position 2393: 0.0010830875026284696
Position 1542: 0.0009311342801198228
Position 2287: 0.0009146019851333675
Position 1962: 0.0007442916186510009
Position 987: 0.0006704776292393134
Position 1102: 0.0005228809047699342
Position 822: 0.0004913624579192459
Position 1831: 0.00035180573778834166
Position 657: 0.00033600591810695955
Position 29: 0.00027242686424464507
Position 219: 0.00022364674168754174
Position 673: 0.00020586866847032226
Position 962: 0.00018779672762412475
Position 1290: 0.00017315979985504552
Position 937: 0.00016694302917721893
Position 178: 0.00015069190163175255
Position 1829: 0.00014319241535713507
Position 2145: 0.0001234402521658391
Position 2138: 0.00011260194118758974
Position 444: 8.41939593006197e-05
Position 569: 8.075367211956629e-05
Position 1995: 5.8042783530526475e-05
Position 581: 5.1338277821918244e-05
Position 1752: 4.988699970995459e-05
Position 792: 4.366994986828486e-05
Position 2123: 4.1780439006958576e-05
Position 599: 3.151257597245482e-05
Position 11: 2.888127404412586e-05
Position 337: 2.0790671128956126e-05
Position 2040: 1.7575445179448156e-05
Position 1790: 1.3915070266570931e-05
Position 2108: 3.724309330605025e-06
Position 2271: 3.6084085846423244e-06
Position 1004: 6.990056514933044e-07
Position 1059: 6.348342536092137e-07
Position 1018: 1.6991987574531498e-07
Position 195: 7.28252759741725e-08
Position 165: 5.910691721924501e-08
Position 306: 5.284796647109334e-08
Position 2071: 3.051022312486561e-08
Position 1689: 3.01608544847361e-08
Position 1470: 2.6208294269971135e-08
Position 2177: 1.513064905312382e-08
Position 1756: 1.0864691689824318e-08
Position 1483: 2.282434399351886e-09
Position 167: 1.275079500002811e-09
Position 1531: 1.1633447434384815e-09
Position 550: 9.563000385249009e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1892: 0.9992213740343098
Position 2226: 0.9816642082458791
Position 1149: 0.9749767234153046
Position 1013: 0.14995278624937472
Position 2408: 0.13657431187540578
Position 2982: 0.05238543936532608
Position 3016: 0.02934765160154743
Position 3609: 0.010807304887484808
Position 1037: 0.007602286780785359
Position 1446: 0.004743407366873916
Position 1383: 0.00433074399419317
Position 113: 0.0030331384057113477
Position 2450: 0.002523150917041314
Position 1603: 0.002327533973411084
Position 1422: 0.002023207102248675
Position 2819: 0.001883104846195322
Position 3110: 0.0018646527587401485
Position 116: 0.0017629095583436142
Position 3098: 0.0016676849870324844
Position 2414: 0.0012517059280526613
Position 2071: 0.001192428321355006
Position 660: 0.001149656655806947
Position 2013: 0.001129572322302367
Position 1168: 0.0008604167831865703
Position 2697: 0.0008470529926436378
Position 1348: 0.0008408377278310337
Position 884: 0.0008205995281735115
Position 2345: 0.0005244826427213061
Position 869: 0.00047523194527435044
Position 1375: 0.0004436965518033421
Position 754: 0.00044081358736876324
Position 850: 0.0003098477852025818
Position 1078: 0.00027067378312252633
Position 1083: 0.00021952722461788605
Position 89: 0.0002185335666011906
Position 2836: 0.0001855750955464342
Position 1404: 0.00018361967285344434
Position 1290: 0.00015674005479043862
Position 409: 0.00015654079801047477
Position 291: 0.00015022127018422858
Position 688: 9.480937482720245e-05
Position 797: 8.518701150050259e-05
Position 541: 4.4383925353139036e-05
Position 98: 4.3157845923507024e-05
Position 607: 4.059238767007663e-05
Position 67: 2.888127404412586e-05
Position 550: 2.7881783175439512e-05
Position 1913: 2.120084108095508e-05
Position 134: 1.96999593229561e-05
Position 330: 1.93473840496156e-05
Position 2197: 1.9000710973541397e-05
Position 362: 1.3117468824654827e-05
Position 335: 1.1705146217112315e-05
Position 140: 1.0256661028620326e-05
