Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  100
Partition function (log Z): 2.5920619213642797

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9976314130366287
Position 243: 0.9951948695412216
Position 397: 0.06270447419476595
Position 804: 0.03991049226316629
Position 259: 0.002146060386148469
Position 442: 0.0020725510161544365
Position 216: 0.00011478501003156261
Position 74: 1.963127801340525e-05
Position 42: 8.975023130739148e-06
Position 403: 8.140845664487076e-06
Position 224: 8.13061657447727e-06
Position 190: 7.826077154842912e-06
Position 475: 6.3691492859981975e-06
Position 54: 4.381225292042841e-06
Position 372: 3.667566678555208e-06
Position 568: 2.053578555403323e-06
Position 423: 1.947060558126937e-06
Position 447: 1.5733132306590123e-06
Position 683: 1.255315885635253e-06
Position 263: 6.372330455826602e-07
Position 77: 5.629745215024819e-07
Position 618: 4.839783963147356e-07
Position 13: 3.5061910964734413e-07
Position 317: 2.1846800501910757e-07
Position 83: 1.664597229466001e-07
Position 195: 1.1841927694453983e-07
Position 207: 1.0090804773370402e-07
Position 261: 8.050544695902867e-08
Position 193: 1.769227727303897e-08
Position 11: 5.898431332629963e-09
Position 277: 5.161095741893599e-09
Position 279: 4.223842570696885e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9977100434379166
Position 127: 0.8384872884904665
Position 130: 0.15788330068233647
Position 459: 0.04830624896555097
Position 848: 0.0204879041644257
Position 885: 0.01575698856457223
Position 503: 0.006237078550958944
Position 475: 0.00380272506801747
Position 551: 0.0029713109982745416
Position 918: 0.002289172363239056
Position 921: 0.001398549126894005
Position 751: 0.0011214359744540635
Position 144: 0.0008611396325355896
Position 483: 0.00040530353280670515
Position 707: 0.00034493824793001217
Position 653: 0.00033731089708866763
Position 906: 0.0002926198501673843
Position 710: 0.0002617831128759886
Position 500: 0.00024570366963407286
Position 989: 0.00024145346891499403
Position 518: 0.0001698867610020942
Position 141: 0.00015308336694793928
Position 629: 2.1353809412147587e-05
Position 207: 1.868883652505195e-05
Position 598: 1.0257811005118908e-05
Position 698: 7.724921370910905e-06
Position 347: 7.130153712061309e-06
Position 568: 7.024465446083552e-06
Position 626: 3.0537778509657313e-06
Position 106: 2.8222347590550904e-06
Position 578: 2.2456457881360875e-06
Position 386: 1.920944993886562e-06
Position 442: 1.279727464494095e-06
Position 512: 1.0738779528233824e-06
Position 485: 5.697779293734859e-07
Position 423: 5.343237240452748e-07
Position 216: 1.6114454311441614e-07
Position 175: 7.592264435701963e-08
Position 368: 5.587661163508593e-08
Position 353: 5.438343734352145e-08
Position 193: 2.7105688665123114e-08
Position 239: 2.5371491902417606e-08
