Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  100
Partition function (log Z): 30.88679496183722

Sorted 5' Splice Sites (High to Low Probability):
Position 436: 0.9999580162302141
Position 4762: 0.9999081127819566
Position 6715: 0.9996045324119768
Position 2575: 0.9983218148913596
Position 6549: 0.9977845918820342
Position 1929: 0.997438666239357
Position 6319: 0.9966604647595345
Position 5687: 0.979418791679501
Position 5985: 0.9467263000905155
Position 5265: 0.3200448188513874
Position 1292: 0.15886538077409984
Position 3488: 0.13406494183837178
Position 4099: 0.09556076600673885
Position 4222: 0.09048285926411066
Position 2238: 0.04298642574054965
Position 93: 0.0409792707812995
Position 1109: 0.04039016899093974
Position 1727: 0.03516105033790664
Position 6930: 0.013392326225435403
Position 17: 0.011440050310056113
Position 5646: 0.01121033776130615
Position 5927: 0.01103028489550147
Position 7041: 0.007134228618347483
Position 1242: 0.0067308542612487775
Position 6959: 0.005489966972608947
Position 273: 0.005135855282270154
Position 1297: 0.003552113524209404
Position 275: 0.003264965874586316
Position 270: 0.0031238272470889617
Position 180: 0.0023762212791108442
Position 5921: 0.002080539084975959
Position 128: 0.0012489148141380188
Position 2579: 0.0010437132010800753
Position 207: 0.0009043991445613628
Position 85: 0.0007232751970017802
Position 2134: 0.0005076832362442717
Position 130: 0.00043264648058552853
Position 4949: 0.0003972511466261183
Position 6330: 0.0003759051346787655
Position 107: 0.00036205766304867835
Position 1415: 0.0002881224289380936
Position 241: 0.0002153567575589728
Position 293: 0.00014836871274162786
Position 157: 0.0001355589773911655
Position 248: 0.00013550890731016244
Position 879: 0.00010964317013625818
Position 75: 0.00010812534050662992
Position 295: 6.327750922263878e-05
Position 4577: 5.824921649191809e-05
Position 6305: 5.058356426918716e-05
Position 1145: 4.6951577547442954e-05
Position 1024: 3.026999982634662e-05
Position 415: 1.8320524909814146e-05
Position 40: 1.8233788673157712e-05
Position 6574: 1.6368168247147635e-05
Position 6489: 1.249110021771704e-05
Position 1820: 7.659078209779342e-06
Position 1401: 6.206492336815364e-06
Position 6422: 5.161423541112852e-06
Position 402: 3.1468173047351545e-06
Position 2067: 1.760010392761164e-06
Position 791: 1.6765854473818094e-06
Position 625: 1.442836758553035e-06
Position 6697: 7.6902487946333e-07
Position 520: 3.3401699883069875e-08
Position 456: 9.873423015608527e-09
Position 514: 4.91905115972438e-11
Position 487: 4.7010012357178884e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6777: 0.9996048265167478
Position 6606: 0.9992097843260118
Position 6377: 0.9937549150180839
Position 4825: 0.9922591891734978
Position 1983: 0.9921982390583522
Position 6047: 0.9352365194298224
Position 5745: 0.9160741425988572
Position 4303: 0.8310257807048366
Position 1190: 0.33803841244236016
Position 5319: 0.2854149779296377
Position 1355: 0.22695494198576446
Position 2814: 0.21682194395055215
Position 1135: 0.2121157215114542
Position 4362: 0.12150512323137043
Position 886: 0.10528686158881996
