Gene = mus312
index = 1808
Annotated 5SS: [ 232  506 1108 2100 2205]
Annotated 3SS: [ 296  583 1166 2159 2260]
SMsplice 5SS: [ 232  506 1108 2100 2205]
SMsplice 3SS: [ 296  583 1166 2159 2260]
top_k =  100
Partition function (log Z): 6.446387509879649

Sorted 5' Splice Sites (High to Low Probability):
Position 1108: 0.9996247091056388
Position 506: 0.9892140616359267
Position 232: 0.9781581113812539
Position 2100: 0.9528782772113866
Position 2205: 0.9481010312973841
Position 2422: 0.4668362603541801
Position 1407: 0.017696282927646332
Position 2308: 0.014966383907752836
Position 65: 0.006397914067005104
Position 4158: 0.005543089349759822
Position 35: 0.004753451798938301
Position 4171: 0.004572745240529102
Position 3676: 0.003816354312569735
Position 1624: 0.00306538714748654
Position 1212: 0.002657752587080652
Position 1487: 0.002616272909925698
Position 1658: 0.0020494204958981426
Position 2074: 0.001176086956166817
Position 255: 0.0007601401865086146
Position 1645: 0.0004050979041239293
Position 2209: 0.0003668332843057848
Position 2223: 0.0002975421950662648
Position 1560: 0.00023710639762693418
Position 45: 0.00018812279327732085
Position 1928: 0.000136976351177976
Position 811: 0.00012640839397836214
Position 72: 0.0001221113516665272
Position 263: 7.134059677740731e-05
Position 1079: 5.9783526698440463e-05
Position 806: 4.139542689602181e-05
Position 169: 2.82562784005073e-05
Position 1017: 1.9366950361884086e-05
Position 663: 1.848125573146343e-05
Position 212: 1.4306020680329473e-05
Position 266: 4.580311042938407e-06
Position 1134: 2.4783308110116528e-06
Position 1112: 4.739919196914254e-07
Position 973: 2.055911504009845e-07
Position 894: 2.4453932365637916e-09
Position 1063: 1.6155282577426673e-09
Position 387: 2.2906478913026277e-11
Position 411: 1.2282652135503958e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1166: 0.9941187765794612
Position 583: 0.9822606945075488
Position 2159: 0.9505569109855696
Position 296: 0.8951783902047493
Position 2260: 0.8019233187222644
Position 3993: 0.3599400867289101
Position 312: 0.0795793982763131
Position 2284: 0.0749322443149056
Position 2494: 0.05555016547584634
Position 2272: 0.03512970047222479
Position 2763: 0.025181504882120544
Position 2404: 0.024751075212635344
Position 2949: 0.015160318758863922
Position 4227: 0.010115834590288924
Position 3101: 0.007845006478823507
Position 3117: 0.007441109168168596
Position 1257: 0.006722442112482262
Position 1487: 0.0060262060273493555
Position 1870: 0.005113273418193399
Position 130: 0.005070266852655457
Position 2164: 0.005021985146705225
Position 3294: 0.004926741982368738
Position 2612: 0.004619376511647863
Position 2411: 0.004511752992397755
Position 2365: 0.003978521690813224
Position 1724: 0.003740545353989734
Position 3447: 0.003377773945971787
Position 92: 0.0027876887783281484
Position 695: 0.0027501422713868775
Position 104: 0.0021524055534083418
Position 1642: 0.0019307541441357663
Position 2531: 0.001822200114115573
Position 1491: 0.0017064942872742318
Position 595: 0.001597280783538335
Position 2497: 0.0015960826967488621
Position 1519: 0.0015191420634871674
Position 330: 0.001239745816909065
Position 360: 0.0011728953209881174
Position 2333: 0.0011159105001754155
Position 881: 0.0011005376479598945
Position 736: 0.0010571417125893395
Position 1556: 0.0010134255273881153
Position 1587: 0.0010110195051459
Position 2790: 0.0008992656899684716
Position 612: 0.0008950104313473601
Position 2377: 0.0008828203290089225
Position 141: 0.0008004911020829524
Position 1697: 0.0006624728105032909
Position 928: 0.0005760367700688321
Position 2033: 0.000532266269707171
Position 1767: 0.0005023392474586282
Position 2185: 0.00046326269123072797
Position 2065: 0.0003936794399583435
Position 363: 0.00035151135738831094
Position 1764: 0.0003185222918657317
Position 764: 0.0002270673792604845
Position 773: 0.00020345793812841703
Position 136: 0.0002012034219692651
Position 663: 0.00015789041550634523
Position 339: 0.0001271602877475897
Position 606: 9.964937027234953e-05
Position 905: 8.999736863763317e-05
Position 603: 7.472419796842107e-05
Position 401: 5.3517105545465125e-05
Position 2328: 3.3704114918108484e-05
Position 1076: 3.30269176567627e-05
Position 411: 2.683482135657072e-05
Position 660: 2.3807889496826402e-05
Position 2311: 1.822056112499665e-05
Position 419: 1.5978766689157272e-05
Position 371: 4.789323270235621e-06
Position 376: 2.2543043704407834e-06
Position 432: 2.0706564984222102e-06
Position 387: 1.591718723704482e-06
Position 327: 1.129531734915505e-06
Position 500: 1.082318070912078e-06
Position 1203: 5.148958098402934e-07
Position 470: 4.48788087324176e-07
Position 1236: 3.40885716788965e-07
Position 447: 1.734836408175323e-07
Position 231: 8.014943438773765e-10
Position 239: 1.0970998070440863e-10
