Gene = CdGAPr
index = 1061
Annotated 5SS: [  119   613  9462 10791 12483 12865 14801]
Annotated 3SS: [  540  9056  9516 10856 12548 12935 14861]
SMsplice 5SS: [  119  9462 10624 10791 12483 12865 14801]
SMsplice 3SS: [ 9056  9516 10702 10856 12551 12935 14861]
top_k =  100
Partition function (log Z): 5.219013302636287

Sorted 5' Splice Sites (High to Low Probability):
Position 9462: 0.9999789784200349
Position 10791: 0.9982038539253072
Position 12483: 0.993607787911732
Position 12865: 0.9654924559336538
Position 14801: 0.9251192462559489
Position 10624: 0.8416014973015138
Position 119: 0.3936091903695809
Position 11465: 0.25361823594729105
Position 613: 0.1986798931018422
Position 167: 0.18880889128397615
Position 888: 0.15249129708555034
Position 12706: 0.1354785276784598
Position 12155: 0.09324371870344488
Position 11141: 0.08216630520764105
Position 9656: 0.06351394456632128
Position 186: 0.052712910489224975
Position 68: 0.04795985884078292
Position 403: 0.03115521815056467
Position 16034: 0.027608809671742535
Position 4342: 0.02490907779461733
Position 10033: 0.024462277504736948
Position 11522: 0.02224674643884561
Position 10192: 0.020515850835121325
Position 4337: 0.018982188017555357
Position 9798: 0.008000587010325166
Position 9671: 0.007830206858763782
Position 10001: 0.006120017127053474
Position 11740: 0.0060327262541357805
Position 10592: 0.005602447570633359
Position 14640: 0.005544452820280144
Position 13839: 0.003582559023443694
Position 9581: 0.002477091568576187
Position 10795: 0.001717417055014692
Position 12809: 0.0016222052210975776
Position 731: 0.0013577811562171332
Position 348: 0.0013357954925546536
Position 9612: 0.0012381984273203627
Position 9600: 0.0009798337608814326
Position 747: 0.0008732235081919649
Position 735: 0.0007983087791196156
Position 743: 0.0007886283494528921
Position 9632: 0.0006682403335899947
Position 12657: 0.000656485385962225
Position 739: 0.0006021906438093689
Position 171: 0.0005285782356675633
Position 200: 0.0005037978667496609
Position 222: 0.0004819121607947185
Position 609: 0.00045479716185693205
Position 617: 0.0003784712602735672
Position 277: 0.00034429969562412276
Position 13377: 0.00032027425879134757
Position 123: 0.0002394070841310082
Position 177: 0.00019170353666041957
Position 204: 0.00019104622144261566
Position 175: 0.0001849005785505486
Position 100: 0.00011799174873294673
Position 80: 0.00010440003361325408
Position 549: 0.0001031374802277697
Position 551: 9.66323574858104e-05
Position 173: 8.451727969931382e-05
Position 281: 6.093316356391162e-05
Position 13139: 3.2233661151557026e-05
Position 13135: 1.5958367196186033e-05
Position 9160: 1.1963528187315771e-05
Position 9102: 9.058051778529378e-06
Position 11434: 5.376043289855445e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9056: 1.0000000000000002
Position 12935: 0.9997632754389404
Position 10856: 0.9806442575758183
Position 9516: 0.9765480185189553
Position 14861: 0.9083813036108629
Position 10702: 0.8850303158433539
Position 12551: 0.5650931090528319
Position 12548: 0.4343252381259896
Position 12062: 0.11242322864426961
Position 11510: 0.11064599129990212
Position 9729: 0.08762421265649298
Position 12789: 0.07182549798018303
Position 12356: 0.06394425889684285
Position 829: 0.0633549611730064
Position 12240: 0.04477640803293413
Position 11790: 0.041268909515513916
Position 12792: 0.031660902826199586
Position 12097: 0.031022121566287135
Position 4193: 0.030823085248241466
Position 11541: 0.02808773359584174
Position 16104: 0.027608809671742535
Position 14867: 0.02591314651715756
Position 11729: 0.023767700390351903
Position 10507: 0.015552800150189073
Position 11595: 0.014851506897688957
Position 4236: 0.013068180563931248
Position 9537: 0.012416671460042144
Position 674: 0.007756802175034337
Position 10261: 0.004152133319495503
Position 654: 0.002762037762752177
Position 10065: 0.0015310656524173396
Position 835: 0.0013659120051489578
Position 13435: 0.00032027425879134757
Position 9597: 0.00011861287996393493
Position 11193: 2.322035466715363e-05
Position 10890: 5.456582071052479e-09
