Gene = Acp36DE
index = 10
Annotated 5SS: [214]
Annotated 3SS: [272]
SMsplice 5SS: [ 65 214]
SMsplice 3SS: [128 272]
top_k =  100
Partition function (log Z): -5.579484725250623

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.9762848295537467
Position 65: 0.6437912184875724
Position 988: 0.6009001976928517
Position 523: 0.09768038603543654
Position 385: 0.028425426205072022
Position 492: 0.00990961383277152
Position 1350: 0.007708867572030204
Position 306: 0.003191808687328701
Position 585: 0.0011522343208055523
Position 282: 0.001006296442913336
Position 196: 0.00035023418430616554
Position 291: 0.0003389238167435097
Position 527: 0.00019383117554884095
Position 58: 0.0001640150129290035
Position 69: 0.00011297203259371516
Position 112: 7.874135848209837e-05
Position 78: 1.5996438024392325e-05
Position 157: 1.2658414538882907e-05
Position 27: 5.250535854963657e-06
Position 181: 3.983757486812596e-06
Position 257: 3.7413557505785426e-06
Position 18: 1.2060815043628084e-06
Position 123: 5.586020744240971e-08
Position 6: 5.530660525519336e-08
Position 255: 2.854211963173138e-08
Position 140: 1.42454755517153e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.9528267345834123
Position 128: 0.6044038689909796
Position 1064: 0.22826232888662434
Position 1226: 0.12419127640890995
Position 611: 0.10772029232510952
Position 2207: 0.043310521180048286
Position 707: 0.03811512241145451
Position 1232: 0.031119801222607935
Position 1519: 0.026460842786073614
Position 2306: 0.021029536901404928
Position 1664: 0.01987011159287132
Position 2826: 0.0193483517066109
Position 2561: 0.01703207273287268
Position 140: 0.0160656056412909
Position 2643: 0.015126893398082588
Position 753: 0.015054630397282323
Position 1151: 0.01477218474659173
Position 1463: 0.012491101015069343
Position 168: 0.009908581656440285
Position 1402: 0.007708867572030207
Position 1844: 0.007399929087670193
Position 1070: 0.004836648883515872
Position 588: 0.004759366821613601
Position 336: 0.004750216590567695
Position 1473: 0.004190641111858732
Position 362: 0.004187043915982363
Position 1476: 0.00342422501099758
Position 1331: 0.0033216392436820987
Position 1031: 0.0025293417901820687
Position 1282: 0.0022055737622243094
Position 585: 0.0021913154728150155
Position 653: 0.0012351050615033601
Position 112: 0.0005709332689346968
Position 911: 0.00031152425044623204
Position 633: 0.0002136652238195826
Position 186: 0.0001654830610706481
Position 207: 0.00014332579305851892
Position 157: 4.4336181002926227e-05
Position 181: 3.2451814993988384e-05
Position 95: 1.0944469927871817e-06
