Gene = Exo70
index = 1159
Annotated 5SS: [ 158  377  959 2432 3225 3607 3810]
Annotated 3SS: [ 210  446 2366 2493 3283 3675 3864]
SMsplice 5SS: [ 158  377  959 2432 3225 3607 3810]
SMsplice 3SS: [ 210  446 2366 2493 3283 3675 3864]
top_k =  100
Partition function (log Z): 19.606019435520434

Sorted 5' Splice Sites (High to Low Probability):
Position 3225: 0.9982054538778506
Position 959: 0.9954493362789641
Position 3810: 0.9953456432084461
Position 158: 0.9880995848660771
Position 377: 0.9756197753215243
Position 3607: 0.9389083042916629
Position 2432: 0.8844350376994515
Position 3611: 0.055403942387892396
Position 3076: 0.019854025919023723
Position 2638: 0.011368137521008176
Position 2668: 0.009472187681902597
Position 1682: 0.009055231588326725
Position 2729: 0.008676572749505833
Position 1314: 0.00740033622034982
Position 687: 0.0035432745987351755
Position 3565: 0.0030922028150078477
Position 1132: 0.002531556138502511
Position 3014: 0.0018075943953593276
Position 20: 0.0015476604375628997
Position 1461: 0.0015304150676385044
Position 3584: 0.001481308124804917
Position 1878: 0.0014794558524296641
Position 963: 0.0014738486666748855
Position 3816: 0.001467691135786369
Position 2864: 0.001108209375587412
Position 2463: 0.001095917763837384
Position 645: 0.0010095531505030194
Position 2123: 0.0007959394106308592
Position 1849: 0.0007725856937862602
Position 25: 0.0007169645767088618
Position 1976: 0.00046621468564862854
Position 3324: 0.00041851452213286026
Position 2645: 0.00038103445412977744
Position 675: 0.0003208976423973999
Position 725: 0.0003206522835522902
Position 3761: 0.00030424787449122255
Position 3586: 0.0002653991417177155
Position 3: 0.00021591634760305184
Position 2650: 0.00019886219406056174
Position 70: 0.00019663247486697392
Position 730: 0.0001926775547209088
Position 939: 0.0001708220554604317
Position 1329: 0.00013646889083756308
Position 1024: 0.00013314862777896575
Position 5: 0.00013050832853519595
Position 3393: 0.00012186869730589997
Position 1686: 0.00012118116046544001
Position 835: 9.706172942823614e-05
Position 3333: 9.390578155331283e-05
Position 509: 8.804317486425145e-05
Position 623: 5.476139980674964e-05
Position 3825: 5.424000298977764e-05
Position 3091: 5.255854048036163e-05
Position 3473: 1.7503593870276247e-05
Position 3517: 1.556739778149208e-05
Position 856: 1.1754774871716533e-05
Position 3444: 8.049801978128282e-06
Position 49: 5.800934973564994e-06
Position 162: 5.037130250176631e-06
Position 126: 2.371227314829777e-06
Position 244: 2.2757962958910754e-06
Position 167: 1.213230829718852e-06
Position 74: 8.108939023499438e-07
Position 554: 1.4272000109958868e-07
Position 281: 1.0569051459827609e-07
Position 337: 3.6867730922508705e-09
Position 2930: 2.752998676110615e-09
Position 421: 1.9440775082179316e-14
Position 170: 1.8510865710663317e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3675: 0.9991468675714127
Position 3283: 0.996670570582466
Position 2366: 0.9833193376603209
Position 3864: 0.9703257422803133
Position 446: 0.9683497813024261
Position 210: 0.95421887722217
Position 2493: 0.7948234925159257
Position 3130: 0.07445708664438941
Position 2536: 0.05560244869492516
Position 226: 0.027531447167165685
Position 3885: 0.0241892982767048
Position 1211: 0.018999750405698065
Position 790: 0.01105774632731597
Position 2713: 0.007595436390634215
Position 2286: 0.006579330850089216
Position 2506: 0.004624992924108919
Position 2555: 0.003508273817560988
Position 2247: 0.002889214991592704
Position 83: 0.0025264337212421856
Position 1172: 0.0024885641593283196
Position 3875: 0.0023267614241809075
Position 214: 0.0020602743286664803
Position 303: 0.0016018012115795554
Position 2503: 0.0014975044488624374
Position 1024: 0.0014654681982896893
Position 3393: 0.0011217902639020167
Position 477: 0.000955033296160447
Position 3289: 0.000886654542248034
Position 2305: 0.0006055804143246357
Position 752: 0.0005784692791409314
Position 238: 0.0005336699534906108
Position 281: 0.0004959402226291725
Position 2548: 0.0004309316928738586
Position 3324: 0.00042289344824800407
Position 2569: 0.0003430386008897734
Position 2572: 0.0003242628166572711
Position 703: 0.0003242271807582214
Position 2586: 0.00024099749284515497
Position 910: 0.0002249977183945947
Position 3915: 0.0002101709091026152
Position 455: 0.000190744958510463
Position 1045: 0.0001774495239320609
Position 3687: 0.00017650544632120534
Position 619: 0.00014236241600584673
Position 1034: 0.00011775993941969035
Position 136: 0.00011564833148519009
Position 3455: 0.00011047575457998646
Position 700: 0.00010688444239812966
Position 126: 9.862296099509754e-05
Position 506: 9.453505316362619e-05
Position 765: 7.820912941034601e-05
Position 530: 7.316645830076096e-05
Position 3444: 5.8907484517599155e-05
Position 3910: 5.311641222424449e-05
Position 300: 3.7638475825902674e-05
Position 3919: 3.466859722178154e-05
Position 62: 2.983177521929586e-05
Position 91: 2.6216676100364687e-05
Position 345: 2.333161694151628e-05
Position 3889: 2.3322121629808193e-05
Position 3967: 8.742200334795384e-06
Position 324: 6.790349632617641e-06
Position 3714: 5.936019090437355e-06
Position 3696: 3.1063090552684677e-06
Position 348: 2.2392712992871167e-06
Position 572: 1.4215969879890518e-06
Position 1122: 7.894324118778113e-07
Position 517: 2.696964813153862e-07
Position 708: 1.5029769381058585e-07
Position 154: 3.165423622849832e-10
