Gene = Herp
index = 1209
Annotated 5SS: [ 750 1896 2662]
Annotated 3SS: [1434 2325 2731]
SMsplice 5SS: [ 750 1896 2662]
SMsplice 3SS: [1434 2325 2731]
top_k =  100
Partition function (log Z): -1.0644501861713254

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.9907875662480171
Position 2662: 0.9637414853974718
Position 750: 0.6699006340143112
Position 1023: 0.37895438050984737
Position 1326: 0.2767537670032773
Position 226: 0.17494372949865455
Position 2465: 0.08206888354195967
Position 790: 0.06077055099630431
Position 1552: 0.0438803140878247
Position 3140: 0.04302770661661073
Position 867: 0.04117586995520667
Position 1031: 0.01544611836267986
Position 2070: 0.012814669628264464
Position 662: 0.011538902439348622
Position 762: 0.007949547986142414
Position 2054: 0.0077238551595655135
Position 2666: 0.00752744897402376
Position 426: 0.0060797325163865846
Position 244: 0.004618711015396611
Position 2649: 0.0036703959330354435
Position 2423: 0.0033927434517628157
Position 1084: 0.0027247700418308236
Position 24: 0.0017976251440582909
Position 784: 0.001136651649383441
Position 2935: 0.0006086781050859385
Position 277: 0.0002890663839859743
Position 444: 0.00019240135063765325
Position 69: 0.00015836846108126514
Position 268: 0.0001526076794523536
Position 829: 0.00012432862063830441
Position 67: 0.00012150269446326389
Position 102: 0.00010231164280032415
Position 331: 8.245122960374606e-05
Position 1092: 5.8319211567461685e-05
Position 754: 4.428441993910243e-06
Position 151: 4.36281091584224e-06
Position 247: 3.423357755665481e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2731: 0.9701831878630002
Position 2325: 0.962332694479691
Position 1434: 0.8914311624448275
Position 857: 0.23699125614143846
Position 939: 0.19738337218803878
Position 866: 0.11087519279766149
Position 2524: 0.07922588718290899
Position 1180: 0.07486659851926665
Position 3301: 0.04408345383700816
Position 405: 0.040341056093260406
Position 1608: 0.03712961098735185
Position 2390: 0.028517739678077244
Position 1477: 0.020532612157487865
Position 899: 0.015474229565808201
Position 789: 0.012961102786039656
Position 1215: 0.010098470259753349
Position 1443: 0.009368535001101947
Position 573: 0.007641612280277777
Position 1964: 0.007425208498780329
Position 1611: 0.00675070310047284
Position 2018: 0.006178224039000352
Position 1961: 0.005881444353775182
Position 378: 0.005831931606425258
Position 829: 0.003749895532785606
Position 510: 0.0036774846335687734
Position 2482: 0.0033879502774621217
Position 2148: 0.0033065970926191954
Position 2831: 0.0029060884300159784
Position 349: 0.0025024131646847777
Position 516: 0.0023443410891078567
Position 541: 0.0023436493801045817
Position 2826: 0.0022614249837161135
Position 3337: 0.0016683393297937984
Position 148: 0.0015939612648062425
Position 2190: 0.0011416851600599535
Position 2615: 0.0009440069279354462
Position 463: 0.0003183332510680428
Position 582: 0.00016105267665026714
Position 319: 0.00016012353593686915
Position 662: 0.00012672238745648154
Position 884: 6.128343801856024e-05
Position 545: 5.4802897624899785e-05
Position 628: 4.890258756666598e-05
Position 2864: 2.098084331822413e-05
Position 225: 2.0105209220970262e-05
Position 412: 1.9491082193053992e-05
